car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 78,,,,31,,arrived,,arrived,8.0,,,
Car 78,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),8.0,,0.0,
Car 236,,,,17,,arrived,,arrived,13.0,,,
Car 236,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),13.0,,0.0,
Car 50,,,,16,,arrived,,arrived,15.0,,,
Car 50,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),15.0,,0.0,
Car 162,,,,4,,arrived,,arrived,29.0,,,
Car 162,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),29.0,,0.0,
Car 154,,,,77,,arrived,,arrived,31.0,,,
Car 154,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),31.0,,0.0,
Car 44,,,,77,,arrived,,arrived,49.0,,,
Car 88,,,,10,,arrived,,arrived,49.0,,,
Car 88,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),49.0,,0.0,
Car 186,,,,73,,arrived,,arrived,50.0,,,
Car 186,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),50.0,,0.0,
Car 44,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",54.0,3,,
Car 44,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),56.224325873734955,,5.0,
Car 158,,,,2,,arrived,,arrived,62.0,,,
Car 158,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),62.0,,0.0,
Car 184,,,,46,,arrived,,arrived,67.0,,,
Car 184,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),67.0,,0.0,
Car 10,,,,4,,arrived,,arrived,81.0,,,
Car 154,50.0,60,6,,,done,,done charging,81.0,,,43.698525833242314
Car 10,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),81.0,,0.0,
Car 116,,,,30,,arrived,,arrived,92.0,,,
Car 116,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",97.0,1,,
Car 212,,,,55,,arrived,,arrived,99.0,,,
Car 116,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),99.22134419256946,,5.0,
Car 212,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",104.0,1,,
