car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 105,,,,31,,arrived,,arrived,8.0,,,
Car 105,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),8.0,,0.0,
Car 77,,,,16,,arrived,,arrived,15.0,,,
Car 77,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),15.0,,0.0,
Car 71,,,,77,,arrived,,arrived,49.0,,,
Car 115,,,,10,,arrived,,arrived,49.0,,,
Car 71,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),49.0,,0.0,
Car 115,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),49.0,,0.0,
Car 2,,,,38,,arrived,,arrived,76.0,,,
Car 2,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),76.0,,0.0,
Car 37,,,,4,,arrived,,arrived,81.0,,,
Car 37,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),81.0,,0.0,
Car 143,,,,30,,arrived,,arrived,92.0,,,
Car 143,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),92.0,,0.0,
Car 92,,,,52,,arrived,,arrived,106.0,,,
Car 92,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),106.0,,0.0,
Car 115,58.0,73,5,,,done,,done charging,107.0,,,81.59070857031476
Car 169,,,,79,,arrived,,arrived,113.0,,,
Car 169,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),113.0,,0.0,
Car 77,107.0,308440,0,,,done,,done charging,122.0,,,120.70032154058093
Car 105,116.0,30,7,,,done,,done charging,124.0,,,12.168342532958441
Car 145,,,,65,,arrived,,arrived,137.0,,,
Car 145,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),137.0,,0.0,
Car 54,,,,73,,arrived,,arrived,145.0,,,
Car 54,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",150.0,6,,
Car 117,,,,53,,arrived,,arrived,153.0,,,
Car 117,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),153.0,,0.0,
Car 71,107.0,60,6,,,done,,done charging,156.0,,,43.698525833242314
Car 54,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),156.0,,8.729918595029346,
Car 58,,,,54,,arrived,,arrived,157.0,,,
Car 58,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),157.0,,0.0,
Car 169,50.0,307905,3,,,done,,done charging,163.0,,,118.35386960297349
Car 45,,,,81,,arrived,,arrived,166.0,,,
Car 37,85.0,60,6,,,done,,done charging,166.0,,,59.80497675779154
Car 45,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),166.0,,0.0,
Car 14,,,,11,,arrived,,arrived,173.0,,,
Car 14,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),173.0,,0.0,
Car 2,110.0,73,5,,,done,,done charging,186.0,,,145.25812800664994
Car 29,,,,42,,arrived,,arrived,187.0,,,
Car 29,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),187.0,,0.0,
Car 174,,,,21,,arrived,,arrived,195.0,,,
Car 174,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),195.0,,0.0,
Car 3,,,,19,,arrived,,arrived,202.0,,,
Car 143,110.0,308440,0,,,done,,done charging,202.0,,,65.80971865160745
Car 3,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),202.0,,0.0,
Car 168,,,,30,,arrived,,arrived,204.0,,,
Car 168,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),204.0,,0.0,
Car 57,,,,53,,arrived,,arrived,206.0,,,
Car 33,,,,45,,arrived,,arrived,210.0,,,
Car 57,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 6 (fid=60)",211.0,6,,
Car 117,62.0,308108,4,,,done,,done charging,215.0,,,117.52868882955782
Car 33,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",215.0,5,,
Car 33,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),217.27008140497065,,5.0,
Car 57,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 2 (fid=307904)",219.0068070186066,2,,
Car 57,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),221.25177789935793,,10.0,
Car 92,117.0,308108,4,,,done,,done charging,223.0,,,79.07834627126742
