car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 104,,,,7,,arrived,,arrived,1.0,,,
Car 104,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),1.0,,0.0,
Car 154,,,,46,,arrived,,arrived,11.0,,,
Car 154,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),11.0,,0.0,
Car 9,,,,33,,arrived,,arrived,21.0,,,
Car 9,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),21.0,,0.0,
Car 55,,,,27,,arrived,,arrived,26.0,,,
Car 55,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),26.0,,0.0,
Car 148,,,,4,,arrived,,arrived,43.0,,,
Car 148,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),43.0,,0.0,
Car 131,,,,74,,arrived,,arrived,55.0,,,
Car 131,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),55.0,,0.0,
Car 119,,,,40,,arrived,,arrived,61.0,,,
Car 119,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),61.0,,0.0,
Car 68,,,,29,,arrived,,arrived,65.0,,,
Car 169,,,,56,,arrived,,arrived,65.0,,,
Car 68,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),65.0,,0.0,
Car 109,,,,15,,arrived,,arrived,69.0,,,
Car 5,,,,70,,arrived,,arrived,70.0,,,
Car 106,,,,1,,arrived,,arrived,70.0,,,
Car 169,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",70.0,1,,
Car 106,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),70.0,,0.0,
Car 169,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),72.22134419256946,,5.0,
Car 109,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",74.0,3,,
Car 5,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",75.0,1,,
Car 142,,,,16,,arrived,,arrived,77.0,,,
Car 109,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",81.8588498683722,2,,
Car 142,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",82.0,6,,
Car 5,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",82.22134419256946,7,,
Car 5,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),82.83546546492425,,10.0,
Car 109,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 6 (fid=60)",86.89201305491352,6,,
Car 99,,,,53,,arrived,,arrived,88.0,,,
