car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 55,,,,37,,arrived,,arrived,3.0,,,
Car 55,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),3.0,,0.0,
Car 42,,,,62,,arrived,,arrived,17.0,,,
Car 89,,,,56,,arrived,,arrived,17.0,,,
Car 42,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),17.0,,0.0,
Car 89,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),17.0,,0.0,
Car 54,,,,31,,arrived,,arrived,21.0,,,
Car 54,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),21.0,,0.0,
Car 155,,,,20,,arrived,,arrived,32.0,,,
Car 37,,,,40,,arrived,,arrived,35.0,,,
Car 37,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),35.0,,0.0,
Car 172,,,,31,,arrived,,arrived,37.0,,,
Car 155,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",37.0,1,,
Car 155,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),39.22134419256946,,5.0,
Car 172,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",42.0,1,,
Car 172,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),44.22134419256946,,5.0,
Car 87,,,,9,,arrived,,arrived,57.0,,,
Car 87,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),57.0,,0.0,
Car 194,,,,51,,arrived,,arrived,60.0,,,
Car 139,,,,61,,arrived,,arrived,62.0,,,
Car 194,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",65.0,4,,
Car 139,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",67.0,5,,
Car 194,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),68.00680701860658,,5.0,
Car 139,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",74.27008140497065,3,,
Car 139,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),78.32856459821738,,10.0,
Car 42,62.0,60,6,,,done,,done charging,79.0,,,45.85174722953972
Car 141,,,,64,,arrived,,arrived,80.0,,,
Car 141,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),80.0,,0.0,
Car 216,,,,33,,arrived,,arrived,82.0,,,
Car 216,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),82.0,,0.0,
Car 65,,,,23,,arrived,,arrived,83.0,,,
Car 54,64.0,308440,0,,,done,,done charging,85.0,,,65.10485574823473
Car 65,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),85.0,,2.0,
Car 6,,,,73,,arrived,,arrived,88.0,,,
Car 208,,,,37,,arrived,,arrived,90.0,,,
Car 37,57.0,60,6,,,done,,done charging,92.0,,,83.60540020832796
Car 6,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",93.0,6,,
Car 208,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",95.0,1,,
Car 6,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),95.27008140497065,,5.0,
Car 118,,,,90,,arrived,,arrived,101.0,,,
Car 208,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",102.33625344304474,7,,
Car 208,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),102.95037471539953,,10.0,
Car 210,,,,91,,arrived,,arrived,103.0,,,
Car 118,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",106.0,2,,
Car 55,104.0,73,5,,,done,,done charging,107.0,,,52.18342097829892
Car 118,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),107.67826482304116,,5.0,
Car 210,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",108.0,2,,
Car 52,,,,14,,arrived,,arrived,110.0,,,
Car 188,,,,39,,arrived,,arrived,110.0,,,
Car 188,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),110.0,,0.0,
Car 186,,,,55,,arrived,,arrived,112.0,,,
Car 210,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",114.67826482304116,3,,
Car 52,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",115.0,1,,
Car 194,48.0,308108,4,,,done,,done charging,116.00680701860658,,,163.4278730939046
Car 89,100.0,308440,0,,,done,,done charging,117.0,,,62.86353987009791
Car 186,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",117.0,1,,
Car 87,61.0,73,5,,,done,,done charging,118.0,,,94.80590796467769
Car 155,79.0,308702,1,,,done,,done charging,118.22134419256946,,,185.09367939772739
Car 52,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),118.22134419256946,,6.0,
Car 210,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=60)",119.71142800958248,6,,
Car 186,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",124.22134419256946,7,,
Car 67,,,,31,,arrived,,arrived,125.0,,,
Car 210,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 0 (fid=308440)",126.93575388331743,0,,
Car 216,47.0,30,7,,,done,,done charging,129.0,,,40.85266779540837
Car 186,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),129.0,,14.164534535075745,
Car 67,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 1 (fid=308702)",130.0,1,,
Car 210,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",135.19544593060363,5,,
Car 67,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",135.6141212723548,0,,
Car 17,,,,77,,arrived,,arrived,136.0,,,
Car 139,58.0,307905,3,,,done,,done charging,136.32856459821738,,,292.4754102364818
Car 210,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),138.46152414964467,,25.0,
Car 17,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",141.0,3,,
Car 67,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",142.83546546492425,5,,
Car 17,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),143.22432587373495,,5.0,
Car 67,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),146.1015436839653,,15.0,
Car 45,,,,37,,arrived,,arrived,149.0,,,
Car 172,105.0,308702,1,,,done,,done charging,149.22134419256946,,,177.2384133448334
Car 208,48.0,30,7,,,done,,done charging,150.95037471539953,,,185.69521009708544
Car 45,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",154.0,1,,
Car 188,45.0,60,6,,,done,,done charging,155.0,,,132.86277777089586
Car 45,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),156.33625344304474,,5.0,
Car 59,,,,28,,arrived,,arrived,157.0,,,
Car 70,,,,37,,arrived,,arrived,158.0,,,
Car 59,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",162.0,3,,
Car 221,,,,53,,arrived,,arrived,163.0,,,
Car 70,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",163.0,1,,
Car 221,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),163.0,,0.0,
Car 65,84.0,308440,0,,,done,,done charging,169.0,,,29.016744493479898
Car 59,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",169.8588498683722,2,,
Car 70,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",170.33625344304474,7,,
Car 70,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),170.95037471539953,,10.0,
Car 59,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 1 (fid=308702)",174.89201305491352,1,,
