car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 41,,,,90,,arrived,,arrived,3.0,,,
Car 41,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),3.0,,0.0,
Car 65,,,,50,,arrived,,arrived,10.0,,,
Car 65,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),10.0,,0.0,
Car 112,,,,4,,arrived,,arrived,14.0,,,
Car 112,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",19.0,2,,
Car 112,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),19.033163186541312,,5.0,
Car 94,,,,30,,arrived,,arrived,47.0,,,
Car 94,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),47.0,,0.0,
Car 100,,,,51,,arrived,,arrived,56.0,,,
Car 100,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),56.0,,0.0,
Car 21,,,,73,,arrived,,arrived,66.0,,,
Car 21,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),66.0,,0.0,
Car 25,,,,17,,arrived,,arrived,71.0,,,
Car 25,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),71.0,,0.0,
Car 18,,,,23,,arrived,,arrived,72.0,,,
Car 18,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),72.0,,0.0,
Car 72,,,,124,,arrived,,arrived,74.0,,,
Car 72,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),74.0,,0.0,
Car 41,86.0,308108,4,,,done,,done charging,89.0,,,122.78010549354106
Car 42,,,,10,,arrived,,arrived,94.0,,,
Car 42,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),94.0,,0.0,
Car 38,,,,74,,arrived,,arrived,102.0,,,
Car 38,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",107.0,3,,
Car 112,88.0,307904,2,,,done,,done charging,107.03316318654132,,,127.21146950255954
Car 38,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 4 (fid=308108)",112.03316318654132,4,,
Car 38,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),113.74028840340158,,10.0,
Car 25,50.0,308702,1,,,done,,done charging,121.0,,,9.905113224983582
Car 65,120.0,307905,3,,,done,,done charging,130.0,,,210.69540138550997
Car 72,56.0,308440,0,,,done,,done charging,130.0,,,33.674659077715404
Car 94,84.0,308440,0,,,done,,done charging,131.0,,,65.80971865160745
Car 23,,,,90,,arrived,,arrived,139.0,,,
Car 21,73.0,73,5,,,done,,done charging,139.0,,,0.0
Car 133,,,,9,,arrived,,arrived,140.0,,,
