car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 69,,,,37,,arrived,,arrived,21.0,,,
Car 69,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),21.0,,0.0,
Car 47,,,,27,,arrived,,arrived,26.0,,,
Car 47,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),26.0,,0.0,
Car 10,,,,72,,arrived,,arrived,65.0,,,
Car 10,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),65.0,,0.0,
Car 12,,,,73,,arrived,,arrived,66.0,,,
Car 12,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),66.0,,0.0,
Car 111,,,,37,,arrived,,arrived,72.0,,,
Car 111,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",77.0,1,,
Car 111,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),79.33625344304474,,5.0,
Car 34,,,,50,,arrived,,arrived,81.0,,,
Car 34,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),81.0,,0.0,
Car 42,,,,68,,arrived,,arrived,102.0,,,
Car 42,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",107.0,1,,
Car 42,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),109.22134419256946,,5.0,
Car 131,,,,8,,arrived,,arrived,117.0,,,
Car 40,,,,15,,arrived,,arrived,120.0,,,
Car 37,,,,56,,arrived,,arrived,122.0,,,
Car 131,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",122.0,1,,
Car 132,,,,45,,arrived,,arrived,124.0,,,
Car 69,103.0,73,5,,,done,,done charging,124.0,,,52.18342097829892
Car 132,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),124.0,,0.0,
Car 40,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",125.0,3,,
Car 34,46.0,307905,3,,,done,,done charging,127.0,,,210.69540138550997
Car 37,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",127.0,1,,
Car 40,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),127.8588498683722,,5.0,
Car 131,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",129.33625344304474,0,,
Car 37,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=73)",134.22134419256946,5,,
Car 131,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",136.5575976356142,3,,
Car 37,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",141.5575976356142,3,,
Car 103,,,,51,,arrived,,arrived,144.0,,,
Car 103,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),144.0,,0.0,
Car 131,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",144.4164475039864,2,,
Car 131,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),144.44961069052772,,20.0,
Car 111,66.0,308702,1,,,done,,done charging,145.33625344304474,,,143.13448230947176
Car 47,120.0,308440,0,,,done,,done charging,146.0,,,55.628869744032556
Car 37,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",150.61608082886093,2,,
Car 18,,,,37,,arrived,,arrived,151.0,,,
Car 37,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",155.64924401540225,4,,
Car 18,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",156.0,1,,
Car 10,92.0,308440,0,,,done,,done charging,157.0,,,50.814887838148124
Car 37,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),157.3275088384434,,25.0,
Car 18,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),158.33625344304474,,5.0,
Car 7,,,,54,,arrived,,arrived,171.0,,,
Car 7,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",176.0,0,,
Car 42,67.0,308702,1,,,done,,done charging,176.22134419256946,,,166.95224103016787
Car 84,,,,115,,arrived,,arrived,177.0,,,
Car 84,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),177.0,,0.0,
Car 7,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),178.22134419256946,,5.0,
Car 12,113.0,73,5,,,done,,done charging,179.0,,,0.0
Car 132,59.0,73,5,,,done,,done charging,183.0,,,140.62439169646493
Car 133,,,,16,,arrived,,arrived,185.0,,,
Car 39,,,,50,,arrived,,arrived,189.0,,,
Car 133,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",190.0,5,,
Car 133,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),193.26607821904105,,5.0,
