car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 42,,,,37,,arrived,,arrived,3.0,,,
Car 42,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),3.0,,0.0,
Car 29,,,,62,,arrived,,arrived,17.0,,,
Car 76,,,,56,,arrived,,arrived,17.0,,,
Car 29,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),17.0,,0.0,
Car 76,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),17.0,,0.0,
Car 251,,,,37,,arrived,,arrived,19.0,,,
Car 251,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),19.0,,0.0,
Car 41,,,,31,,arrived,,arrived,21.0,,,
Car 41,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),21.0,,0.0,
Car 142,,,,20,,arrived,,arrived,32.0,,,
Car 24,,,,40,,arrived,,arrived,35.0,,,
Car 24,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),35.0,,0.0,
Car 159,,,,31,,arrived,,arrived,37.0,,,
Car 142,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",37.0,1,,
Car 142,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),39.22134419256946,,5.0,
Car 159,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",42.0,1,,
Car 159,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),44.22134419256946,,5.0,
Car 74,,,,9,,arrived,,arrived,57.0,,,
Car 181,,,,51,,arrived,,arrived,60.0,,,
Car 126,,,,61,,arrived,,arrived,62.0,,,
Car 74,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",62.0,6,,
Car 181,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",65.0,4,,
Car 126,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",67.0,5,,
Car 181,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),68.00680701860658,,5.0,
Car 74,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",69.27008140497065,1,,
Car 251,51.0,73,5,,,done,,done charging,70.0,,,52.18342097829892
Car 126,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),70.0,,5.729918595029346,
Car 74,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 3 (fid=307905)",78.0964198936251,3,,
Car 29,62.0,60,6,,,done,,done charging,79.0,,,45.85174722953972
Car 128,,,,64,,arrived,,arrived,80.0,,,
Car 128,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),80.0,,0.0,
Car 203,,,,33,,arrived,,arrived,82.0,,,
Car 203,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),82.0,,0.0,
Car 74,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),82.67786103073745,,15.0,
Car 52,,,,23,,arrived,,arrived,83.0,,,
