car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 20,,,,50,,arrived,,arrived,10.0,,,
Car 20,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),10.0,,0.0,
Car 67,,,,4,,arrived,,arrived,14.0,,,
Car 67,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),14.0,,0.0,
Car 197,,,,49,,arrived,,arrived,15.0,,,
Car 197,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),15.0,,0.0,
Car 228,,,,2,,arrived,,arrived,20.0,,,
Car 228,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),20.0,,0.0,
Car 157,,,,15,,arrived,,arrived,39.0,,,
Car 157,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),39.0,,0.0,
Car 143,,,,40,,arrived,,arrived,45.0,,,
Car 49,,,,30,,arrived,,arrived,47.0,,,
Car 132,,,,50,,arrived,,arrived,47.0,,,
Car 173,,,,82,,arrived,,arrived,47.0,,,
Car 49,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),47.0,,0.0,
Car 173,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),47.0,,0.0,
Car 143,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",50.0,5,,
Car 132,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",52.0,3,,
Car 143,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),52.27008140497066,,5.0,
Car 132,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),54.224325873734955,,5.0,
Car 55,,,,51,,arrived,,arrived,56.0,,,
Car 110,,,,61,,arrived,,arrived,61.0,,,
Car 55,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",61.0,4,,
Car 110,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",66.0,5,,
Car 110,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),68.27008140497065,,5.0,
Car 55,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",69.00680701860658,2,,
Car 55,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),70.68507184164774,,10.0,
Car 27,,,,124,,arrived,,arrived,74.0,,,
Car 27,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",79.0,1,,
Car 27,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),81.22134419256946,,5.0,
Car 92,,,,51,,arrived,,arrived,86.0,,,
Car 238,,,,4,,arrived,,arrived,90.0,,,
Car 92,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",91.0,4,,
Car 157,56.0,308440,0,,,done,,done charging,95.0,,,94.93651978033478
Car 238,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",95.0,3,,
Car 92,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",99.00680701860658,2,,
Car 230,,,,1,,arrived,,arrived,102.0,,,
Car 67,88.0,60,6,,,done,,done charging,102.0,,,59.80497675779154
Car 238,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",102.22432587373495,2,,
Car 143,52.0,73,5,,,done,,done charging,104.27008140497065,,,226.72237699883453
Car 92,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",105.68507184164774,3,,
Car 230,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",107.0,2,,
Car 238,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",107.25748906027627,4,,
