car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,5,,arrived,arrived,14.277877625513483,,,
Car 0,,23,10,,,start_charge,starting to charge at Charger 10 (fid=23),14.277877625513483,,0.0,
Car 1,,,,30,,arrived,arrived,32.65375351775711,,,
Car 1,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),32.65375351775711,,0.0,
Car 2,,,,4,,arrived,arrived,82.19730999288475,,,
Car 2,,307904,2,,,start_charge,starting to charge at Charger 2 (fid=307904),82.19730999288475,,0.0,
Car 0,72.0,23,10,,,done,done charging,86.27787762551348,,,221.2671675588488
Car 3,,,,36,,arrived,arrived,96.23520231577166,,,
Car 3,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),96.23520231577166,,0.0,
Car 4,,,,16,,arrived,arrived,123.93173155438879,,,
Car 4,,,,,5,switch,"Charger 5 (fid=55) not available, trying Charger 0 (fid=308440)",128.9317315543888,0,,
Car 4,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),130.70166396795562,,5.0,
Car 1,102.0,55,5,,,done,done charging,134.6537535177571,,,90.9876602631488
Car 2,60.0,307904,2,,,done,done charging,142.19730999288475,,,200.5446194867843
Car 5,,,,37,,arrived,arrived,157.54321824648324,,,
Car 5,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),157.54321824648324,,0.0,
Car 3,69.0,55,5,,,done,done charging,165.23520231577166,,,125.89942422241259
Car 6,,,,78,,arrived,arrived,180.79007949329244,,,
Car 6,,8,9,,,start_charge,starting to charge at Charger 9 (fid=8),180.79007949329244,,0.0,
Car 7,,,,60,,arrived,arrived,230.24814492578759,,,
Car 7,,8,9,,,start_charge,starting to charge at Charger 9 (fid=8),230.24814492578759,,0.0,
Car 6,55.0,8,9,,,done,done charging,235.79007949329244,,,188.81132257370263
Car 5,80.0,55,5,,,done,done charging,237.54321824648324,,,252.1405054979314
Car 4,118.0,308440,0,,,done,done charging,248.70166396795562,,,203.64786556725295
Car 8,,,,32,,arrived,arrived,254.0598576628018,,,
Car 8,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),254.0598576628018,,0.0,
Car 9,,,,50,,arrived,arrived,255.56124085968045,,,
Car 9,,15,8,,,start_charge,starting to charge at Charger 8 (fid=15),255.56124085968045,,0.0,
Car 7,89.0,8,9,,,done,done charging,319.2481449257876,,,293.7267387671005
Car 10,,,,32,,arrived,arrived,328.2158104513469,,,
Car 10,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),328.2158104513469,,0.0,
Car 9,79.0,15,8,,,done,done charging,334.5612408596804,,,325.2811664981497
Car 11,,,,41,,arrived,arrived,350.1876870764633,,,
Car 11,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),350.1876870764633,,0.0,
Car 8,98.0,55,5,,,done,done charging,352.0598576628018,,,94.0796474272789
Car 12,,,,14,,arrived,arrived,359.7386901306278,,,
Car 12,,55,5,,,start_charge,starting to charge at Charger 5 (fid=55),359.7386901306278,,0.0,
Car 13,,,,51,,arrived,arrived,369.03698544141145,,,
