car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,41,,arrived,arrived,8.061854646744074,,,
Car 0,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),8.061854646744074,,0.0,
Car 1,,,,71,,arrived,arrived,15.3041415443653,,,
Car 1,,70,9,,,start_charge,starting to charge at Charger 9 (fid=70),15.3041415443653,,0.0,
Car 2,,,,62,,arrived,arrived,29.726105225516456,,,
Car 2,,45,7,,,start_charge,starting to charge at Charger 7 (fid=45),29.726105225516456,,0.0,
Car 3,,,,18,,arrived,arrived,45.82647713859684,,,
Car 3,,72,22,,,start_charge,starting to charge at Charger 22 (fid=72),45.82647713859684,,0.0,
Car 4,,,,1,,arrived,arrived,50.84602421623396,,,
Car 4,,1,2,,,start_charge,starting to charge at Charger 2 (fid=1),50.84602421623396,,0.0,
Car 5,,,,60,,arrived,arrived,61.70084859132038,,,
Car 5,,60,29,,,start_charge,starting to charge at Charger 29 (fid=60),61.70084859132038,,0.0,
Car 6,,,,37,,arrived,arrived,65.63157520645409,,,
Car 6,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),65.63157520645409,,0.0,
Car 7,,,,34,,arrived,arrived,86.96946388732428,,,
Car 7,,42,1,,,start_charge,starting to charge at Charger 1 (fid=42),86.96946388732428,,0.0,
Car 8,,,,52,,arrived,arrived,99.09557836336577,,,
Car 8,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),99.09557836336577,,0.0,
Car 1,84.0,70,9,,,done,done charging,99.30414154436531,,,5.223090655911267
Car 9,,,,63,,arrived,arrived,107.32340106813079,,,
Car 9,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),107.32340106813079,,0.0,
Car 0,111.0,44,11,,,done,done charging,119.06185464674408,,,25.791607491584003
Car 10,,,,63,,arrived,arrived,120.12636320106664,,,
Car 10,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 27 (fid=66)",125.12636320106664,27,,
Car 10,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),128.49844164416893,,5.0,
Car 2,102.0,45,7,,,done,done charging,131.72610522551645,,,20.05435852878955
Car 11,,,,73,,arrived,arrived,145.9660240743032,,,
Car 11,,45,7,,,start_charge,starting to charge at Charger 7 (fid=45),145.9660240743032,,0.0,
Car 12,,,,63,,arrived,arrived,146.72323164328807,,,
Car 12,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 27 (fid=66)",151.72323164328807,27,,
Car 8,53.0,52,10,,,done,done charging,152.09557836336577,,,0.0
Car 12,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),155.09531008639036,,5.0,
Car 5,94.0,60,29,,,done,done charging,155.70084859132038,,,0.0
Car 3,112.0,72,22,,,done,done charging,157.82647713859683,,,13.19412839106531
Car 6,96.0,5,13,,,done,done charging,161.6315752064541,,,107.60161925361403
Car 4,112.0,1,2,,,done,done charging,162.84602421623396,,,0.0
Car 13,,,,77,,arrived,arrived,165.73680494747651,,,
Car 13,,77,26,,,start_charge,starting to charge at Charger 26 (fid=77),165.73680494747651,,0.0,
Car 14,,,,76,,arrived,arrived,170.14590623519217,,,
Car 14,,82,25,,,start_charge,starting to charge at Charger 25 (fid=82),170.14590623519217,,0.0,
Car 15,,,,37,,arrived,arrived,181.8353989820132,,,
Car 15,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),181.8353989820132,,0.0,
Car 9,76.0,5,13,,,done,done charging,183.3234010681308,,,102.77074718517153
Car 16,,,,77,,arrived,arrived,193.72573327622715,,,
Car 16,,77,26,,,start_charge,starting to charge at Charger 26 (fid=77),193.72573327622715,,0.0,
Car 7,119.0,42,1,,,done,done charging,205.96946388732428,,,48.406794585045574
Car 10,82.0,66,27,,,done,done charging,210.49844164416893,,,178.1234114455571
Car 12,64.0,66,27,,,done,done charging,219.09531008639036,,,178.1234114455571
Car 17,,,,4,,arrived,arrived,223.29240194044695,,,
Car 17,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),223.29240194044695,,0.0,
Car 15,46.0,5,13,,,done,done charging,227.8353989820132,,,107.60161925361403
Car 18,,,,34,,arrived,arrived,234.085647456689,,,
Car 18,,36,24,,,start_charge,starting to charge at Charger 24 (fid=36),234.085647456689,,0.0,
Car 19,,,,84,,arrived,arrived,236.71624173323534,,,
Car 19,,82,25,,,start_charge,starting to charge at Charger 25 (fid=82),236.71624173323534,,0.0,
Car 14,67.0,82,25,,,done,done charging,237.14590623519217,,,59.48875698818881
Car 20,,,,15,,arrived,arrived,241.52675165960764,,,
Car 20,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),241.52675165960764,,0.0,
Car 11,97.0,45,7,,,done,done charging,242.9660240743032,,,140.62439169646493
Car 21,,,,4,,arrived,arrived,252.99596382783682,,,
Car 21,,,,,26,switch,"Charger 26 (fid=77) not available, trying Charger 29 (fid=60)",257.9959638278368,29,,
Car 21,,60,29,,,start_charge,starting to charge at Charger 29 (fid=60),258.52055597469445,,5.0,
Car 13,95.0,77,26,,,done,done charging,260.7368049474765,,,0.0
Car 22,,,,8,,arrived,arrived,262.87225426129277,,,
Car 22,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),262.87225426129277,,0.0,
Car 16,78.0,77,26,,,done,done charging,271.7257332762272,,,0.0
Car 23,,,,44,,arrived,arrived,272.48474836760977,,,
Car 23,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),272.48474836760977,,0.0,
Car 24,,,,7,,arrived,arrived,296.34894976671063,,,
Car 24,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),296.34894976671063,,0.0,
Car 25,,,,3,,arrived,arrived,301.74244725449205,,,
Car 25,,117,23,,,start_charge,starting to charge at Charger 23 (fid=117),301.74244725449205,,0.0,
Car 26,,,,71,,arrived,arrived,313.1268622402613,,,
Car 26,,70,9,,,start_charge,starting to charge at Charger 9 (fid=70),313.1268622402613,,0.0,
Car 27,,,,69,,arrived,arrived,313.3014999763821,,,
Car 27,,68,0,,,start_charge,starting to charge at Charger 0 (fid=68),313.3014999763821,,0.0,
Car 28,,,,63,,arrived,arrived,313.85199249245903,,,
Car 29,,,,61,,arrived,arrived,313.9850670154544,,,
Car 29,,40,8,,,start_charge,starting to charge at Charger 8 (fid=40),313.9850670154544,,0.0,
Car 30,,,,55,,arrived,arrived,317.38689687542916,,,
Car 30,,57,4,,,start_charge,starting to charge at Charger 4 (fid=57),317.38689687542916,,0.0,
Car 28,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 27 (fid=66)",318.85199249245903,27,,
Car 17,97.0,5,13,,,done,done charging,320.29240194044695,,,57.235662763709556
Car 28,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),322.2240709355613,,5.0,
Car 31,,,,5,,arrived,arrived,325.32699453496303,,,
Car 31,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),325.32699453496303,,0.0,
Car 32,,,,7,,arrived,arrived,326.27325561903433,,,
Car 32,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),326.27325561903433,,0.0,
Car 33,,,,66,,arrived,arrived,327.576207944264,,,
Car 33,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),327.576207944264,,0.0,
Car 34,,,,54,,arrived,arrived,329.74873448291106,,,
Car 34,,57,4,,,start_charge,starting to charge at Charger 4 (fid=57),329.74873448291106,,0.0,
Car 19,104.0,82,25,,,done,done charging,340.71624173323534,,,13.796178963768313
Car 18,114.0,36,24,,,done,done charging,348.085647456689,,,19.53584131796852
Car 20,107.0,15,17,,,done,done charging,348.5267516596076,,,0.0
Car 35,,,,15,,arrived,arrived,361.2893823159545,,,
Car 35,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),361.2893823159545,,0.0,
Car 36,,,,30,,arrived,arrived,362.0715498090805,,,
Car 36,,72,22,,,start_charge,starting to charge at Charger 22 (fid=72),362.0715498090805,,0.0,
Car 37,,,,40,,arrived,arrived,367.2533975883484,,,
Car 37,,40,8,,,start_charge,starting to charge at Charger 8 (fid=40),367.2533975883484,,0.0,
Car 21,110.0,60,29,,,done,done charging,368.52055597469445,,,59.80497675779154
Car 38,,,,15,,arrived,arrived,371.1543759536831,,,
Car 38,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),371.1543759536831,,0.0,
Car 22,110.0,5,13,,,done,done charging,372.87225426129277,,,137.40095604107128
Car 39,,,,3,,arrived,arrived,374.56439841258407,,,
Car 39,,3,5,,,start_charge,starting to charge at Charger 5 (fid=3),374.56439841258407,,0.0,
Car 40,,,,72,,arrived,arrived,378.20211065597505,,,
Car 40,,72,22,,,start_charge,starting to charge at Charger 22 (fid=72),378.20211065597505,,0.0,
Car 27,65.0,68,0,,,done,done charging,378.3014999763821,,,5.314880337314945
Car 41,,,,32,,arrived,arrived,379.9617111216077,,,
Car 41,,25,12,,,start_charge,starting to charge at Charger 12 (fid=25),379.9617111216077,,0.0,
Car 42,,,,87,,arrived,arrived,384.8588399580465,,,
Car 42,,88,14,,,start_charge,starting to charge at Charger 14 (fid=88),384.8588399580465,,0.0,
Car 43,,,,89,,arrived,arrived,385.3264199976849,,,
Car 43,,88,14,,,start_charge,starting to charge at Charger 14 (fid=88),385.3264199976849,,0.0,
Car 24,90.0,52,10,,,done,done charging,386.34894976671063,,,54.86803450095119
Car 30,71.0,57,4,,,done,done charging,388.38689687542916,,,2.8730570826434207
Car 44,,,,36,,arrived,arrived,390.31702923477604,,,
Car 44,,36,24,,,start_charge,starting to charge at Charger 24 (fid=36),390.31702923477604,,0.0,
Car 23,120.0,44,11,,,done,done charging,392.48474836760977,,,0.0
Car 45,,,,26,,arrived,arrived,393.387259359146,,,
Car 45,,25,12,,,start_charge,starting to charge at Charger 12 (fid=25),393.387259359146,,0.0,
Car 29,80.0,40,8,,,done,done charging,393.9850670154544,,,57.78014715280216
Car 46,,,,77,,arrived,arrived,395.25483636861355,,,
Car 46,,77,26,,,start_charge,starting to charge at Charger 26 (fid=77),395.25483636861355,,0.0,
Car 47,,,,7,,arrived,arrived,395.34013547895313,,,
Car 47,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),395.34013547895313,,0.0,
Car 48,,,,3,,arrived,arrived,398.53766177594673,,,
Car 48,,3,5,,,start_charge,starting to charge at Charger 5 (fid=3),398.53766177594673,,0.0,
Car 49,,,,46,,arrived,arrived,400.21833398484426,,,
Car 49,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),400.21833398484426,,0.0,
Car 31,75.0,5,13,,,done,done charging,400.32699453496303,,,0.0
Car 50,,,,61,,arrived,arrived,402.6715061817168,,,
Car 50,,40,8,,,start_charge,starting to charge at Charger 8 (fid=40),402.6715061817168,,0.0,
Car 25,101.0,117,23,,,done,done charging,402.74244725449205,,,69.92060647618679
Car 51,,,,48,,arrived,arrived,403.2890644549961,,,
Car 51,,49,19,,,start_charge,starting to charge at Charger 19 (fid=49),403.2890644549961,,0.0,
Car 32,79.0,52,10,,,done,done charging,405.27325561903433,,,54.86803450095119
Car 52,,,,11,,arrived,arrived,407.8442548532582,,,
Car 52,,45,7,,,start_charge,starting to charge at Charger 7 (fid=45),407.8442548532582,,0.0,
Car 53,,,,5,,arrived,arrived,409.8021415964596,,,
Car 53,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),409.8021415964596,,0.0,
Car 54,,,,37,,arrived,arrived,410.25467853975437,,,
Car 54,,5,13,,,start_charge,starting to charge at Charger 13 (fid=5),410.25467853975437,,0.0,
Car 55,,,,25,,arrived,arrived,410.7718451056988,,,
Car 55,,26,28,,,start_charge,starting to charge at Charger 28 (fid=26),410.7718451056988,,0.0,
Car 56,,,,72,,arrived,arrived,411.5967917277174,,,
Car 35,51.0,15,17,,,done,done charging,412.2893823159545,,,0.0
Car 57,,,,7,,arrived,arrived,412.94874004991146,,,
Car 57,,52,10,,,start_charge,starting to charge at Charger 10 (fid=52),412.94874004991146,,0.0,
Car 58,,,,40,,arrived,arrived,416.1864352079676,,,
Car 56,,,,,22,switch,"Charger 22 (fid=72) not available, trying Charger 9 (fid=70)",416.5967917277174,9,,
Car 56,,70,9,,,start_charge,starting to charge at Charger 9 (fid=70),416.72333223043944,,5.0,
Car 28,96.0,66,27,,,done,done charging,418.2240709355613,,,178.1234114455571
Car 59,,,,25,,arrived,arrived,419.5526047305639,,,
Car 60,,,,4,,arrived,arrived,420.3425477670236,,,
Car 60,,77,26,,,start_charge,starting to charge at Charger 26 (fid=77),420.3425477670236,,0.0,
Car 58,,,,,8,switch,"Charger 8 (fid=40) not available, trying Charger 5 (fid=3)",421.1864352079676,5,,
Car 61,,,,5,,arrived,arrived,421.77449783801444,,,
Car 26,109.0,70,9,,,done,done charging,422.1268622402613,,,5.223090655911267
Car 62,,,,68,,arrived,arrived,422.60923742139164,,,
Car 62,,68,0,,,start_charge,starting to charge at Charger 0 (fid=68),422.60923742139164,,0.0,
Car 59,,,,,12,switch,"Charger 12 (fid=25) not available, trying Charger 19 (fid=49)",424.5526047305639,19,,
Car 59,,49,19,,,start_charge,starting to charge at Charger 19 (fid=49),424.80252556790725,,5.0,
Car 61,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 11 (fid=44)",426.77449783801444,11,,
Car 58,,,,,5,switch,"Charger 5 (fid=3) not available, trying Charger 29 (fid=60)",427.00914348203554,29,,
Car 61,,44,11,,,start_charge,starting to charge at Charger 11 (fid=44),428.04404841162324,,5.0,
Car 58,,60,29,,,start_charge,starting to charge at Charger 29 (fid=60),428.60413814916313,,10.0,
Car 63,,,,71,,arrived,arrived,430.22095181134085,,,
Car 63,,70,9,,,start_charge,starting to charge at Charger 9 (fid=70),430.22095181134085,,0.0,
Car 64,,,,37,,arrived,arrived,430.38044409474304,,,
Car 43,48.0,88,14,,,done,done charging,433.3264199976849,,,11.710423433870945
Car 34,104.0,57,4,,,done,done charging,433.74873448291106,,,44.57710314722751
Car 65,,,,10,,arrived,arrived,433.93056768378085,,,
Car 65,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),433.93056768378085,,0.0,
Car 64,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 11 (fid=44)",435.38044409474304,11,,
Car 66,,,,8,,arrived,arrived,436.15676864648526,,,
Car 33,111.0,66,27,,,done,done charging,438.576207944264,,,0.0
Car 66,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 27 (fid=66)",441.15676864648526,27,,
Car 37,74.0,40,8,,,done,done charging,441.2533975883484,,,0.0
Car 64,,,,,11,switch,"Charger 11 (fid=44) not available, trying Charger 20 (fid=17)",441.64999466835184,20,,
Car 64,,17,20,,,start_charge,starting to charge at Charger 20 (fid=17),442.4040759799341,,10.0,
Car 67,,,,23,,arrived,arrived,442.48218123009843,,,
Car 67,,26,28,,,start_charge,starting to charge at Charger 28 (fid=26),442.48218123009843,,0.0,
Car 68,,,,38,,arrived,arrived,443.5953056978536,,,
Car 69,,,,34,,arrived,arrived,443.61598118267483,,,
Car 69,,42,1,,,start_charge,starting to charge at Charger 1 (fid=42),443.61598118267483,,0.0,
Car 66,,66,27,,,start_charge,starting to charge at Charger 27 (fid=66),444.52884708958754,,5.0,
Car 70,,,,81,,arrived,arrived,446.3376978026738,,,
Car 70,,36,24,,,start_charge,starting to charge at Charger 24 (fid=36),446.3376978026738,,0.0,
Car 71,,,,57,,arrived,arrived,447.5479039146401,,,
Car 71,,57,4,,,start_charge,starting to charge at Charger 4 (fid=57),447.5479039146401,,0.0,
Car 68,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 11 (fid=44)",448.5953056978536,11,,
Car 72,,,,19,,arrived,arrived,449.3816112277355,,,
Car 72,,68,0,,,start_charge,starting to charge at Charger 0 (fid=68),449.3816112277355,,0.0,
Car 73,,,,37,,arrived,arrived,450.134313506009,,,
Car 74,,,,9,,arrived,arrived,450.5055892949989,,,
Car 75,,,,124,,arrived,arrived,450.82629979125824,,,
Car 76,,,,2,,arrived,arrived,451.1206970113801,,,
Car 76,,58,6,,,start_charge,starting to charge at Charger 6 (fid=58),451.1206970113801,,0.0,
Car 77,,,,90,,arrived,arrived,451.25630505678873,,,
Car 77,,88,14,,,start_charge,starting to charge at Charger 14 (fid=88),451.25630505678873,,0.0,
Car 78,,,,5,,arrived,arrived,452.3770469069867,,,
Car 39,78.0,3,5,,,done,done charging,452.56439841258407,,,0.0
Car 79,,,,32,,arrived,arrived,452.87977856797494,,,
Car 80,,,,40,,arrived,arrived,452.9279256832892,,,
Car 80,,40,8,,,start_charge,starting to charge at Charger 8 (fid=40),452.9279256832892,,0.0,
Car 81,,,,77,,arrived,arrived,453.68147188670275,,,
Car 82,,,,2,,arrived,arrived,454.6676884680722,,,
Car 82,,58,6,,,start_charge,starting to charge at Charger 6 (fid=58),454.6676884680722,,0.0,
Car 68,,,,,11,switch,"Charger 11 (fid=44) not available, trying Charger 19 (fid=49)",454.8648562714624,19,,
Car 73,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 11 (fid=44)",455.134313506009,11,,
Car 74,,,,,27,switch,"Charger 27 (fid=66) not available, trying Charger 7 (fid=45)",455.5055892949989,7,,
Car 83,,,,4,,arrived,arrived,455.59102382280344,,,
Car 75,,,,,0,switch,"Charger 0 (fid=68) not available, trying Charger 9 (fid=70)",455.82629979125824,9,,
Car 78,,,,,13,switch,"Charger 13 (fid=5) not available, trying Charger 11 (fid=44)",457.3770469069867,11,,
Car 74,,45,7,,,start_charge,starting to charge at Charger 7 (fid=45),457.6546058899898,,5.0,
Car 79,,,,,22,switch,"Charger 22 (fid=72) not available, trying Charger 24 (fid=36)",457.87977856797494,24,,
