car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,89,,arrived,arrived,37.374101693382116,,,
Car 0,,90,16,,,start_charge,starting to charge at Charger 16 (fid=90),37.374101693382116,,0.0,
Car 1,,,,57,,arrived,arrived,44.50721935564376,,,
Car 1,,56,19,,,start_charge,starting to charge at Charger 19 (fid=56),44.50721935564376,,0.0,
Car 2,,,,37,,arrived,arrived,107.7116139339418,,,
Car 2,,5,21,,,start_charge,starting to charge at Charger 21 (fid=5),107.7116139339418,,0.0,
Car 3,,,,49,,arrived,arrived,116.54701702662302,,,
Car 3,,28,7,,,start_charge,starting to charge at Charger 7 (fid=28),116.54701702662302,,0.0,
Car 1,105.0,56,19,,,done,done charging,149.50721935564377,,,95.28738609102875
Car 0,119.0,90,16,,,done,done charging,156.3741016933821,,,76.76984275482155
Car 4,,,,64,,arrived,arrived,164.39391448439585,,,
Car 4,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),164.39391448439585,,0.0,
Car 5,,,,37,,arrived,arrived,175.33949979992502,,,
Car 5,,5,21,,,start_charge,starting to charge at Charger 21 (fid=5),175.33949979992502,,0.0,
Car 6,,,,73,,arrived,arrived,181.7403136970169,,,
Car 6,,9,14,,,start_charge,starting to charge at Charger 14 (fid=9),181.7403136970169,,0.0,
Car 2,77.0,5,21,,,done,done charging,184.7116139339418,,,148.8656500088275
Car 3,80.0,28,7,,,done,done charging,196.54701702662302,,,117.11341014415879
Car 7,,,,37,,arrived,arrived,207.93735926268633,,,
Car 7,,5,21,,,start_charge,starting to charge at Charger 21 (fid=5),207.93735926268633,,0.0,
Car 5,90.0,5,21,,,done,done charging,265.339499799925,,,148.8656500088275
Car 6,89.0,9,14,,,done,done charging,270.74031369701686,,,173.15604487774573
Car 4,109.0,308108,4,,,done,done charging,273.39391448439585,,,153.3500347553433
Car 8,,,,3,,arrived,arrived,278.9384731882154,,,
Car 8,,45,6,,,start_charge,starting to charge at Charger 6 (fid=45),278.9384731882154,,0.0,
Car 9,,,,115,,arrived,arrived,296.60140301989884,,,
Car 9,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),296.60140301989884,,0.0,
Car 7,97.0,5,21,,,done,done charging,304.9373592626863,,,148.8656500088275
Car 10,,,,54,,arrived,arrived,306.79235787918867,,,
Car 10,,56,19,,,start_charge,starting to charge at Charger 19 (fid=56),306.79235787918867,,0.0,
Car 11,,,,115,,arrived,arrived,328.1441428669298,,,
