car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,38,,arrived,,arrived,0.38610324486739955,,,
Car 0,,57,3,,,start_charge,,starting to charge at Charger 3 (fid=57),0.38610324486739955,,0.0,
Car 1,,,,69,,arrived,,arrived,8.312364750867314,,,
Car 1,,26,2,,,start_charge,,starting to charge at Charger 2 (fid=26),8.312364750867314,,0.0,
Car 2,,,,34,,arrived,,arrived,22.398715883702522,,,
Car 2,,57,3,,,start_charge,,starting to charge at Charger 3 (fid=57),22.398715883702522,,0.0,
Car 3,,,,55,,arrived,,arrived,27.780441468901287,,,
Car 3,,,,,3,switch,,"Charger 3 (fid=57) not available, trying Charger 2 (fid=26)",32.78044146890129,2,,
Car 3,,26,2,,,start_charge,,starting to charge at Charger 2 (fid=26),34.06374075336552,,5.0,
Car 4,,,,12,,arrived,,arrived,51.99371099918048,,,
Car 4,,74,0,,,start_charge,,starting to charge at Charger 0 (fid=74),51.99371099918048,,0.0,
Car 0,58.0,57,3,,,done,,done charging,58.3861032448674,,,224.17912730668928
Car 5,,,,5,,arrived,,arrived,64.84887883098006,,,
Car 5,,57,3,,,start_charge,,starting to charge at Charger 3 (fid=57),64.84887883098006,,0.0,
Car 3,54.0,26,2,,,done,,done charging,88.06374075336552,,,104.15171265515382
Car 1,80.0,26,2,,,done,,done charging,88.31236475086732,,,53.27212206213603
Car 6,,,,34,,arrived,,arrived,90.1669248031325,,,
Car 6,,26,2,,,start_charge,,starting to charge at Charger 2 (fid=26),90.1669248031325,,0.0,
Car 2,68.0,57,3,,,done,,done charging,90.39871588370252,,,173.47825934102983
Car 7,,,,65,,arrived,,arrived,93.25622809069716,,,
Car 7,,57,3,,,start_charge,,starting to charge at Charger 3 (fid=57),93.25622809069716,,0.0,
Car 8,,,,79,,arrived,,arrived,96.99900256101711,,,
Car 8,,26,2,,,start_charge,,starting to charge at Charger 2 (fid=26),96.99900256101711,,0.0,
Car 9,,,,64,,arrived,,arrived,113.89787820191628,,,
Car 9,,74,0,,,start_charge,,starting to charge at Charger 0 (fid=74),113.89787820191628,,0.0,
