car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,89,,arrived,arrived,37.374101693382116,,,
Car 0,,76,13,,,start_charge,starting to charge at Charger 13 (fid=76),37.374101693382116,,0.0,
Car 1,,,,57,,arrived,arrived,44.50721935564376,,,
Car 1,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),44.50721935564376,,0.0,
Car 2,,,,37,,arrived,arrived,107.7116139339418,,,
Car 2,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),107.7116139339418,,0.0,
Car 3,,,,49,,arrived,arrived,116.54701702662302,,,
Car 3,,27,15,,,start_charge,starting to charge at Charger 15 (fid=27),116.54701702662302,,0.0,
Car 1,105.0,18,16,,,done,done charging,149.50721935564377,,,82.45189354461284
Car 0,119.0,76,13,,,done,done charging,156.3741016933821,,,98.51714148768994
Car 4,,,,64,,arrived,arrived,164.39391448439585,,,
Car 4,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),164.39391448439585,,0.0,
Car 5,,,,37,,arrived,arrived,175.33949979992502,,,
Car 5,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),175.33949979992502,,0.0,
Car 6,,,,73,,arrived,arrived,181.7403136970169,,,
Car 2,77.0,46,8,,,done,done charging,184.7116139339418,,,189.3360430395819
Car 6,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),184.7116139339418,,2.971300236924918,
Car 3,80.0,27,15,,,done,done charging,196.54701702662302,,,95.92553972912351
Car 7,,,,37,,arrived,arrived,207.93735926268633,,,
Car 7,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",212.93735926268633,1,,
Car 7,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),214.64144467317448,,5.0,
Car 5,90.0,46,8,,,done,done charging,265.339499799925,,,189.3360430395819
Car 4,109.0,308108,4,,,done,done charging,273.39391448439585,,,153.3500347553433
Car 6,89.0,46,8,,,done,done charging,273.7116139339418,,,245.8108145199762
Car 8,,,,3,,arrived,arrived,278.9384731882154,,,
Car 8,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),278.9384731882154,,0.0,
Car 9,,,,115,,arrived,arrived,296.60140301989884,,,
Car 9,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),296.60140301989884,,0.0,
Car 10,,,,54,,arrived,arrived,306.79235787918867,,,
Car 10,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),306.79235787918867,,0.0,
Car 7,97.0,308702,1,,,done,done charging,311.6414446731745,,,270.1505183679593
Car 11,,,,115,,arrived,arrived,328.1441428669298,,,
Car 11,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),328.1441428669298,,0.0,
Car 8,67.0,61,5,,,done,done charging,345.9384731882154,,,140.0749914338004
Car 12,,,,85,,arrived,arrived,354.05402950503736,,,
Car 12,,76,13,,,start_charge,starting to charge at Charger 13 (fid=76),354.05402950503736,,0.0,
Car 13,,,,31,,arrived,arrived,360.78685137533415,,,
Car 13,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),360.78685137533415,,0.0,
Car 14,,,,72,,arrived,arrived,373.00378802783086,,,
Car 15,,,,15,,arrived,arrived,374.7943699571898,,,
Car 16,,,,54,,arrived,arrived,376.7689419606666,,,
Car 14,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 0 (fid=308440)",378.00378802783086,0,,
Car 15,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 11 (fid=116)",379.7943699571898,11,,
Car 16,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 8 (fid=46)",381.7689419606666,8,,
Car 15,,116,11,,,start_charge,starting to charge at Charger 11 (fid=116),382.3779977496919,,5.0,
Car 14,,,,,0,switch,"Charger 0 (fid=308440) not available, trying Charger 11 (fid=116)",384.5277962125392,11,,
Car 16,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),385.2434454052812,,5.0,
Car 14,,116,11,,,start_charge,starting to charge at Charger 11 (fid=116),386.623692995227,,10.0,
Car 17,,,,34,,arrived,arrived,392.6256515541558,,,
Car 10,87.0,18,16,,,done,done charging,393.79235787918867,,,123.81686175856561
Car 17,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),393.79235787918867,,1.1667063250328624,
Car 18,,,,77,,arrived,arrived,394.436471275686,,,
Car 18,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),394.436471275686,,0.0,
Car 9,102.0,308440,0,,,done,done charging,398.60140301989884,,,57.33694120795549
Car 19,,,,73,,arrived,arrived,405.94352709774853,,,
Car 19,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),405.94352709774853,,0.0,
Car 20,,,,18,,arrived,arrived,414.9807223085131,,,
Car 20,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 6 (fid=34)",419.9807223085131,6,,
Car 21,,,,46,,arrived,arrived,420.10649173215205,,,
Car 20,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),420.72936676982823,,5.0,
Car 12,70.0,76,13,,,done,done charging,424.05402950503736,,,112.12782955842924
Car 21,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",425.10649173215205,1,,
Car 21,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),426.81057714264017,,5.0,
Car 22,,,,21,,arrived,arrived,427.60195395301616,,,
Car 22,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),427.60195395301616,,0.0,
Car 23,,,,63,,arrived,arrived,428.3260451039342,,,
Car 24,,,,117,,arrived,arrived,429.5762527414823,,,
Car 24,,118,7,,,start_charge,starting to charge at Charger 7 (fid=118),429.5762527414823,,0.0,
Car 25,,,,14,,arrived,arrived,432.56738294970705,,,
Car 26,,,,9,,arrived,arrived,432.92887015348396,,,
Car 26,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),432.92887015348396,,0.0,
Car 23,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",433.3260451039342,1,,
Car 23,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),435.0301305144223,,5.0,
Car 27,,,,51,,arrived,arrived,437.3583100648156,,,
Car 27,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),437.3583100648156,,0.0,
Car 25,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 0 (fid=308440)",437.56738294970705,0,,
Car 11,112.0,308440,0,,,done,done charging,440.1441428669298,,,57.33694120795549
Car 25,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),440.1441428669298,,6.052751732514423,
Car 14,55.0,116,11,,,done,done charging,441.623692995227,,,231.21600319625657
Car 28,,,,4,,arrived,arrived,457.047151227967,,,
Car 28,,307904,2,,,start_charge,starting to charge at Charger 2 (fid=307904),457.047151227967,,0.0,
Car 13,106.0,18,16,,,done,done charging,466.78685137533415,,,36.367493649220705
Car 29,,,,37,,arrived,arrived,467.82881948587226,,,
Car 20,48.0,34,6,,,done,done charging,468.72936676982823,,,62.3620836275489
Car 30,,,,60,,arrived,arrived,472.2842846834569,,,
Car 30,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),472.2842846834569,,0.0,
Car 31,,,,72,,arrived,arrived,472.3444659262081,,,
Car 31,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),472.3444659262081,,0.0,
Car 29,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",472.82881948587226,1,,
Car 32,,,,1,,arrived,arrived,478.9452665295555,,,
Car 29,,,,,1,switch,"Charger 1 (fid=308702) not available, trying Charger 16 (fid=18)",479.5329048963604,16,,
Car 24,50.0,118,7,,,done,done charging,479.5762527414823,,,121.35565441136606
Car 15,98.0,116,11,,,done,done charging,480.3779977496919,,,173.12746577010688
Car 32,,,,,2,switch,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",483.9452665295555,3,,
Car 32,,307905,3,,,start_charge,starting to charge at Charger 3 (fid=307905),484.2088927111196,,5.0,
Car 19,79.0,46,8,,,done,done charging,484.94352709774853,,,245.8108145199762
Car 29,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 15 (fid=27)",488.5640901444836,15,,
Car 33,,,,29,,arrived,arrived,488.7421145724409,,,
Car 33,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),488.7421145724409,,0.0,
Car 34,,,,3,,arrived,arrived,489.95736342778474,,,
Car 17,98.0,18,16,,,done,done charging,491.79235787918867,,,62.3620836275489
Car 35,,,,38,,arrived,arrived,492.28677087202755,,,
Car 35,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),492.28677087202755,,0.0,
Car 29,,27,15,,,start_charge,starting to charge at Charger 15 (fid=27),493.0556181807987,,15.0,
Car 26,62.0,61,5,,,done,done charging,494.92887015348396,,,274.30397227750666
Car 34,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),494.92887015348396,,4.971506725699214,
Car 22,68.0,308440,0,,,done,done charging,495.60195395301616,,,55.536708431710515
Car 36,,,,57,,arrived,arrived,497.92733387123207,,,
Car 36,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),497.92733387123207,,0.0,
Car 37,,,,8,,arrived,arrived,501.67139608334304,,,
Car 23,68.0,308702,1,,,done,done charging,503.0301305144223,,,306.94508439785955
Car 16,119.0,46,8,,,done,done charging,504.2434454052812,,,183.2403148897937
Car 37,,46,8,,,start_charge,starting to charge at Charger 8 (fid=46),504.2434454052812,,2.5720493219381524,
Car 27,68.0,308108,4,,,done,done charging,505.3583100648156,,,240.73257720431047
Car 18,115.0,308108,4,,,done,done charging,509.436471275686,,,252.25969385824664
Car 38,,,,54,,arrived,arrived,512.3534081322487,,,
Car 25,73.0,308440,0,,,done,done charging,513.1441428669298,,,132.81305867629422
Car 38,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 8 (fid=46)",517.3534081322487,8,,
Car 39,,,,32,,arrived,arrived,520.6698286350355,,,
Car 40,,,,81,,arrived,arrived,521.4385164664145,,,
Car 39,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 0 (fid=308440)",525.6698286350355,0,,
Car 38,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 0 (fid=308440)",525.8279115768632,0,,
Car 30,54.0,61,5,,,done,done charging,526.2842846834569,,,183.8001597903658
Car 40,,,,,2,switch,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",526.4385164664145,3,,
Car 39,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),527.1938368197439,,5.0,
Car 38,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),530.0521706869456,,10.0,
Car 40,,,,,3,switch,"Charger 3 (fid=307905) not available, trying Charger 16 (fid=18)",531.7021426479786,16,,
Car 41,,,,41,,arrived,arrived,533.6245006545887,,,
Car 41,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),533.6245006545887,,0.0,
Car 42,,,,63,,arrived,arrived,536.4585600652799,,,
Car 43,,,,50,,arrived,arrived,537.688679337005,,,
Car 43,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),537.688679337005,,0.0,
Car 44,,,,61,,arrived,arrived,537.9938587390317,,,
Car 40,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 11 (fid=116)",540.058412395855,11,,
Car 45,,,,51,,arrived,arrived,540.2029871624615,,,
Car 45,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),540.2029871624615,,0.0,
Car 42,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",541.4585600652799,1,,
Car 40,,116,11,,,start_charge,starting to charge at Charger 11 (fid=116),542.6420401883571,,15.0,
Car 44,,,,,5,switch,"Charger 5 (fid=61) not available, trying Charger 6 (fid=34)",542.9938587390317,6,,
Car 46,,,,33,,arrived,arrived,543.9083828025406,,,
Car 46,,33,14,,,start_charge,starting to charge at Charger 14 (fid=33),543.9083828025406,,0.0,
Car 21,120.0,308702,1,,,done,done charging,546.8105771426401,,,141.95031469366253
Car 42,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),546.8105771426401,,8.647931666872068,
Car 36,49.0,18,16,,,done,done charging,546.9273338712321,,,82.45189354461284
Car 31,75.0,18,16,,,done,done charging,547.3444659262082,,,65.6920825157579
Car 44,,34,6,,,start_charge,starting to charge at Charger 6 (fid=34),547.6980029560066,,5.0,
Car 47,,,,37,,arrived,arrived,558.0815460461678,,,
Car 48,,,,38,,arrived,arrived,558.5974758961877,,,
Car 49,,,,59,,arrived,arrived,560.2738116976719,,,
Car 49,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),560.2738116976719,,0.0,
Car 47,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 1 (fid=308702)",563.0815460461678,1,,
Car 48,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 15 (fid=27)",563.5974758961877,15,,
Car 48,,27,15,,,start_charge,starting to charge at Charger 15 (fid=27),565.576555648888,,5.0,
Car 50,,,,11,,arrived,arrived,568.8447111978023,,,
Car 50,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),568.8447111978023,,0.0,
Car 47,,,,,1,switch,"Charger 1 (fid=308702) not available, trying Charger 16 (fid=18)",569.7856314566559,16,,
Car 28,115.0,307904,2,,,done,done charging,572.047151227967,,,200.5446194867843
Car 47,,18,16,,,start_charge,starting to charge at Charger 16 (fid=18),573.8168167047791,,10.0,
Car 51,,,,38,,arrived,arrived,576.1865998444592,,,
Car 32,92.0,307905,3,,,done,done charging,576.2088927111196,,,100.47565973158879
Car 52,,,,115,,arrived,arrived,580.6760549728615,,,
Car 51,,,,,8,switch,"Charger 8 (fid=46) not available, trying Charger 15 (fid=27)",581.1865998444592,15,,
Car 33,96.0,34,6,,,done,done charging,584.7421145724409,,,26.91333970036788
Car 52,,,,,0,switch,"Charger 0 (fid=308440) not available, trying Charger 16 (fid=18)",585.6760549728615,16,,
Car 37,83.0,46,8,,,done,done charging,587.2434454052811,,,296.3914831518693
Car 51,,,,,15,switch,"Charger 15 (fid=27) not available, trying Charger 1 (fid=308702)",588.1656795971595,1,,
Car 53,,,,32,,arrived,arrived,589.1110844788243,,,
Car 34,97.0,61,5,,,done,done charging,591.928870153484,,,140.0749914338004
Car 52,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 11 (fid=116)",592.2000631575698,11,,
Car 53,,,,,16,switch,"Charger 16 (fid=18) not available, trying Charger 0 (fid=308440)",594.1110844788243,0,,
Car 52,,116,11,,,start_charge,starting to charge at Charger 11 (fid=116),594.7836909500719,,10.0,
Car 29,104.0,27,15,,,done,done charging,597.0556181807988,,,319.786110462183
Car 51,,,,,1,switch,"Charger 1 (fid=308702) not available, trying Charger 14 (fid=33)",597.2651079257254,14,,
Car 51,,33,14,,,start_charge,starting to charge at Charger 14 (fid=33),599.0267152000387,,15.0,
Car 53,,,,,0,switch,"Charger 0 (fid=308440) not available, trying Charger 11 (fid=116)",600.6350926635326,11,,
Car 54,,,,39,,arrived,arrived,601.3719337951633,,,
Car 54,,61,5,,,start_charge,starting to charge at Charger 5 (fid=61),601.3719337951633,,0.0,
Car 55,,,,61,,arrived,arrived,603.4200557721474,,,
Car 35,115.0,46,8,,,done,done charging,607.2867708720275,,,114.00280394941964
Car 53,,,,,11,switch,"Charger 11 (fid=116) not available, trying Charger 2 (fid=307904)",607.7309894462204,2,,
Car 55,,,,,5,switch,"Charger 5 (fid=61) not available, trying Charger 6 (fid=34)",608.4200557721474,6,,
Car 48,45.0,27,15,,,done,done charging,610.576555648888,,,205.14110070565886
Car 53,,307904,2,,,start_charge,starting to charge at Charger 2 (fid=307904),611.2435577778568,,15.0,
