car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,49,,arrived,,arrived,15.5350050175778,,,
Car 0,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),15.5350050175778,,0.0,
Car 1,,,,4,,arrived,,arrived,18.198763564735646,,,
Car 1,,6,0,,,start_charge,,starting to charge at Charger 0 (fid=6),18.198763564735646,,0.0,
Car 2,,,,115,,arrived,,arrived,24.296048247024856,,,
Car 2,,71,2,,,start_charge,,starting to charge at Charger 2 (fid=71),24.296048247024856,,0.0,
Car 3,,,,45,,arrived,,arrived,25.2342948498507,,,
Car 3,,40,1,,,start_charge,,starting to charge at Charger 1 (fid=40),25.2342948498507,,0.0,
Car 4,,,,8,,arrived,,arrived,30.67648328211651,,,
Car 4,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),30.67648328211651,,0.0,
Car 5,,,,83,,arrived,,arrived,45.477264176418146,,,
Car 5,,6,0,,,start_charge,,starting to charge at Charger 0 (fid=6),45.477264176418146,,0.0,
Car 6,,,,42,,arrived,,arrived,47.02791534208636,,,
Car 6,,71,2,,,start_charge,,starting to charge at Charger 2 (fid=71),47.02791534208636,,0.0,
Car 7,,,,45,,arrived,,arrived,50.665311091502886,,,
Car 7,,40,1,,,start_charge,,starting to charge at Charger 1 (fid=40),50.665311091502886,,0.0,
Car 0,46.0,10,3,,,done,,done charging,61.5350050175778,,,301.57520248854917
Car 8,,,,81,,arrived,,arrived,75.03038048174643,,,
Car 9,,,,74,,arrived,,arrived,76.91027066398223,,,
Car 8,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 2 (fid=71)",80.03038048174643,2,,
Car 9,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 2 (fid=71)",81.91027066398223,2,,
Car 4,55.0,10,3,,,done,,done charging,85.67648328211651,,,53.63858354767152
Car 8,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 1 (fid=40)",86.66272765990146,1,,
Car 9,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 1 (fid=40)",88.54261784213726,1,,
Car 10,,,,4,,arrived,,arrived,88.59581724914135,,,
Car 11,,,,26,,arrived,,arrived,90.28121134904342,,,
Car 10,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 1 (fid=40)",93.59581724914135,1,,
Car 12,,,,10,,arrived,,arrived,95.00292236730186,,,
Car 12,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),95.00292236730186,,0.0,
Car 11,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",95.28121134904342,0,,
Car 8,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 3 (fid=10)",95.4603728896413,3,,
Car 13,,,,26,,arrived,,arrived,97.1021398005199,,,
Car 9,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 3 (fid=10)",97.3402630718771,3,,
Car 8,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),97.91819061984029,,15.0,
Car 10,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 2 (fid=71)",101.08635371420884,2,,
Car 11,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 1 (fid=40)",101.91355852719845,1,,
Car 13,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 3 (fid=10)",102.1021398005199,3,,
Car 5,57.0,6,0,,,done,,done charging,102.47726417641815,,,298.14195497612445
Car 9,,,,,,gave_up,3,"no alternate charger available, gave up",104.79808080207609,,,
Car 14,,,,124,,arrived,,arrived,105.34825224943344,,,
Car 11,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 3 (fid=10)",109.40409499226594,3,,
Car 10,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 3 (fid=10)",109.88399894394868,3,,
Car 14,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",110.34825224943344,0,,
Car 13,,,,,3,switch,,"Charger 3 (fid=10) not available, trying Charger 0 (fid=6)",110.72720168087717,0,,
Car 6,64.0,71,2,,,done,,done charging,111.02791534208636,,,189.2989556020134
Car 14,,6,0,,,start_charge,,starting to charge at Charger 0 (fid=6),111.98059942758847,,5.0,
Car 15,,,,57,,arrived,,arrived,114.48677311172011,,,
Car 15,,71,2,,,start_charge,,starting to charge at Charger 2 (fid=71),114.48677311172011,,0.0,
Car 11,,,,,,gave_up,3,"no alternate charger available, gave up",116.86191272246492,,,
Car 10,,,,,,gave_up,3,"no alternate charger available, gave up",118.50906082430596,,,
Car 13,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 1 (fid=40)",119.07673901342493,1,,
Car 1,101.0,6,0,,,done,,done charging,119.19876356473564,,,86.22002937834127
Car 2,97.0,71,2,,,done,,done charging,121.29604824702486,,,51.95466320740318
Car 7,72.0,40,1,,,done,,done charging,122.66531109150289,,,113.47367344013271
Car 13,,40,1,,,start_charge,,starting to charge at Charger 1 (fid=40),122.66531109150289,,16.098035613010467,
Car 3,103.0,40,1,,,done,,done charging,128.2342948498507,,,113.47367344013271
Car 16,,,,61,,arrived,,arrived,138.60885415915996,,,
Car 16,,40,1,,,start_charge,,starting to charge at Charger 1 (fid=40),138.60885415915996,,0.0,
Car 8,54.0,10,3,,,done,,done charging,151.9181906198403,,,348.8617341655774
Car 17,,,,72,,arrived,,arrived,161.03903591492647,,,
Car 17,,71,2,,,start_charge,,starting to charge at Charger 2 (fid=71),161.03903591492647,,0.0,
Car 18,,,,54,,arrived,,arrived,163.78990489560772,,,
Car 12,73.0,10,3,,,done,,done charging,168.00292236730186,,,0.0
Car 19,,,,56,,arrived,,arrived,168.61303415979538,,,
Car 18,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",168.78990489560772,0,,
Car 18,,6,0,,,start_charge,,starting to charge at Charger 0 (fid=6),170.42225207376276,,5.0,
Car 15,58.0,71,2,,,done,,done charging,172.4867731117201,,,52.705083189425714
Car 19,,71,2,,,start_charge,,starting to charge at Charger 2 (fid=71),172.4867731117201,,3.873738951924736,
Car 20,,,,30,,arrived,,arrived,173.9302972780796,,,
Car 21,,,,10,,arrived,,arrived,174.12995702637497,,,
Car 21,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),174.12995702637497,,0.0,
Car 22,,,,15,,arrived,,arrived,174.58477535809442,,,
Car 20,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",178.9302972780796,0,,
Car 23,,,,26,,arrived,,arrived,178.96712856225918,,,
Car 22,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",179.58477535809442,0,,
Car 23,,,,,2,switch,,"Charger 2 (fid=71) not available, trying Charger 0 (fid=6)",183.96712856225918,0,,
Car 20,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 3 (fid=10)",185.56264445623464,3,,
Car 24,,,,4,,arrived,,arrived,186.04207248410194,,,
Car 24,,10,3,,,start_charge,,starting to charge at Charger 3 (fid=10),186.04207248410194,,0.0,
Car 22,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 1 (fid=40)",186.21712253624946,1,,
Car 23,,,,,0,switch,,"Charger 0 (fid=6) not available, trying Charger 1 (fid=40)",190.59947574041422,1,,
Car 22,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 3 (fid=10)",193.70765900131696,3,,
Car 20,,,,,3,switch,,"Charger 3 (fid=10) not available, trying Charger 1 (fid=40)",193.9121817887824,1,,
Car 14,85.0,6,0,,,done,,done charging,196.98059942758846,,,195.2493939171129
Car 23,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 3 (fid=10)",198.0900122054817,3,,
Car 22,,,,,,gave_up,3,"no alternate charger available, gave up",201.16547673151592,,,
Car 20,,,,,,gave_up,1,"no alternate charger available, gave up",201.36999951898136,,,
Car 13,80.0,40,1,,,done,,done charging,202.66531109150287,,,461.9473369573576
Car 23,,,,,,gave_up,3,"no alternate charger available, gave up",205.54782993568068,,,
Car 25,,,,73,,arrived,,arrived,206.05031012722702,,,
Car 26,,,,45,,arrived,,arrived,208.3285629271628,,,
Car 26,,40,1,,,start_charge,,starting to charge at Charger 1 (fid=40),208.3285629271628,,0.0,
Car 27,,,,10,,arrived,,arrived,208.620586593163,,,
Car 25,,,,,3,switch,,"Charger 3 (fid=10) not available, trying Charger 1 (fid=40)",211.05031012722702,1,,
Car 27,,,,,3,switch,,"Charger 3 (fid=10) not available, trying Charger 1 (fid=40)",213.620586593163,1,,
Car 28,,,,10,,arrived,,arrived,216.6532184066281,,,
Car 25,,,,,1,switch,,"Charger 1 (fid=40) not available, trying Charger 2 (fid=71)",218.508127857426,2,,
