car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,22,,arrived,arrived,3.3930820636085213,,,
Car 0,,68,17,,,start_charge,starting to charge at Charger 17 (fid=68),3.3930820636085213,,0.0,
Car 1,,,,40,,arrived,arrived,5.092319709535298,,,
Car 1,,50,16,,,start_charge,starting to charge at Charger 16 (fid=50),5.092319709535298,,0.0,
Car 2,,,,77,,arrived,arrived,50.129932687766974,,,
Car 2,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),50.129932687766974,,0.0,
Car 3,,,,27,,arrived,arrived,56.86964922356096,,,
Car 3,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),56.86964922356096,,0.0,
Car 4,,,,21,,arrived,arrived,57.36205631335496,,,
Car 4,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),57.36205631335496,,0.0,
Car 1,54.0,50,16,,,done,done charging,59.092319709535296,,,53.3238509205905
Car 5,,,,12,,arrived,arrived,78.48818745534865,,,
Car 5,,12,5,,,start_charge,starting to charge at Charger 5 (fid=12),78.48818745534865,,0.0,
Car 6,,,,37,,arrived,arrived,96.35664994070774,,,
Car 6,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),96.35664994070774,,0.0,
Car 7,,,,4,,arrived,arrived,96.40810401845027,,,
Car 7,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),96.40810401845027,,0.0,
Car 8,,,,25,,arrived,arrived,100.18382408641325,,,
Car 3,46.0,22,14,,,done,done charging,102.86964922356097,,,31.07326511647549
Car 8,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),102.86964922356097,,2.6858251371477166,
Car 9,,,,11,,arrived,arrived,104.1581993441114,,,
Car 9,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),104.1581993441114,,0.0,
Car 0,109.0,68,17,,,done,done charging,112.39308206360852,,,121.18731858161077
Car 5,48.0,12,5,,,done,done charging,126.48818745534865,,,0.0
Car 10,,,,11,,arrived,arrived,129.50297221528834,,,
Car 10,,,,,24,switch,"Charger 24 (fid=16) not available, trying Charger 23 (fid=17)",134.50297221528834,23,,
Car 10,,17,23,,,start_charge,starting to charge at Charger 23 (fid=17),134.83692440014912,,5.0,
Car 11,,,,56,,arrived,arrived,143.61190921232227,,,
Car 11,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),143.61190921232227,,0.0,
Car 12,,,,18,,arrived,arrived,145.84017841747612,,,
Car 12,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),145.84017841747612,,0.0,
Car 4,89.0,22,14,,,done,done charging,146.36205631335497,,,5.39369863824874
Car 6,56.0,16,24,,,done,done charging,152.35664994070774,,,158.5105136229244
Car 2,103.0,77,4,,,done,done charging,153.12993268776697,,,0.0
Car 13,,,,82,,arrived,arrived,154.8722410267202,,,
Car 13,,86,9,,,start_charge,starting to charge at Charger 9 (fid=86),154.8722410267202,,0.0,
Car 14,,,,37,,arrived,arrived,163.38072487424796,,,
Car 14,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),163.38072487424796,,0.0,
Car 10,48.0,17,23,,,done,done charging,182.83692440014912,,,107.35151360364253
Car 15,,,,4,,arrived,arrived,196.0944444989597,,,
Car 15,,41,0,,,start_charge,starting to charge at Charger 0 (fid=41),196.0944444989597,,0.0,
Car 12,51.0,70,1,,,done,done charging,196.84017841747612,,,23.73345065516602
Car 13,45.0,86,9,,,done,done charging,199.8722410267202,,,23.528227302565835
Car 7,104.0,77,4,,,done,done charging,200.40810401845027,,,40.44401316634773
Car 16,,,,38,,arrived,arrived,206.69125132355123,,,
Car 16,,41,0,,,start_charge,starting to charge at Charger 0 (fid=41),206.69125132355123,,0.0,
Car 8,105.0,22,14,,,done,done charging,207.86964922356097,,,23.899868807180432
Car 9,106.0,16,24,,,done,done charging,210.15819934411138,,,89.60680555626882
Car 17,,,,11,,arrived,arrived,212.65062284575924,,,
Car 17,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),212.65062284575924,,0.0,
Car 18,,,,26,,arrived,arrived,236.9637283855946,,,
Car 18,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),236.9637283855946,,0.0,
Car 19,,,,19,,arrived,arrived,239.68917377698455,,,
Car 19,,68,17,,,start_charge,starting to charge at Charger 17 (fid=68),239.68917377698455,,0.0,
Car 20,,,,62,,arrived,arrived,241.64669142544915,,,
Car 20,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),241.64669142544915,,0.0,
Car 21,,,,37,,arrived,arrived,242.15545976357146,,,
Car 21,,,,,24,switch,"Charger 24 (fid=16) not available, trying Charger 20 (fid=14)",247.15545976357146,20,,
Car 21,,14,20,,,start_charge,starting to charge at Charger 20 (fid=14),247.5140285895324,,5.0,
Car 11,109.0,70,1,,,done,done charging,252.61190921232227,,,39.83469850517974
Car 17,45.0,16,24,,,done,done charging,257.65062284575924,,,89.60680555626882
Car 22,,,,17,,arrived,arrived,259.10790767122063,,,
Car 23,,,,54,,arrived,arrived,262.8008953140427,,,
Car 23,,14,20,,,start_charge,starting to charge at Charger 20 (fid=14),262.8008953140427,,0.0,
Car 22,,,,,0,switch,"Charger 0 (fid=41) not available, trying Charger 22 (fid=33)",264.10790767122063,22,,
Car 22,,33,22,,,start_charge,starting to charge at Charger 22 (fid=33),264.4970001457972,,5.0,
Car 24,,,,54,,arrived,arrived,267.8936317258387,,,
Car 16,62.0,41,0,,,done,done charging,268.6912513235512,,,124.17492990536806
Car 24,,,,,20,switch,"Charger 20 (fid=14) not available, trying Charger 24 (fid=16)",272.8936317258387,24,,
Car 24,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),273.2522005517996,,5.0,
Car 14,111.0,16,24,,,done,done charging,274.38072487424796,,,158.5105136229244
Car 20,51.0,77,4,,,done,done charging,292.64669142544915,,,89.40588072381003
Car 18,59.0,22,14,,,done,done charging,295.9637283855946,,,28.668554654875383
Car 25,,,,62,,arrived,arrived,301.4314847484469,,,
Car 25,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),301.4314847484469,,0.0,
Car 15,112.0,41,0,,,done,done charging,308.09444449895966,,,179.99076425199266
Car 26,,,,15,,arrived,arrived,308.201843579188,,,
Car 26,,17,23,,,start_charge,starting to charge at Charger 23 (fid=17),308.201843579188,,0.0,
Car 27,,,,33,,arrived,arrived,314.1674044269037,,,
Car 27,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),314.1674044269037,,0.0,
Car 28,,,,12,,arrived,arrived,319.50857572566963,,,
Car 28,,12,5,,,start_charge,starting to charge at Charger 5 (fid=12),319.50857572566963,,0.0,
Car 29,,,,40,,arrived,arrived,330.61343075023206,,,
Car 29,,50,16,,,start_charge,starting to charge at Charger 16 (fid=50),330.61343075023206,,0.0,
Car 30,,,,80,,arrived,arrived,331.5451661487617,,,
Car 30,,80,3,,,start_charge,starting to charge at Charger 3 (fid=80),331.5451661487617,,0.0,
Car 31,,,,8,,arrived,arrived,333.63062166158994,,,
Car 31,,66,7,,,start_charge,starting to charge at Charger 7 (fid=66),333.63062166158994,,0.0,
Car 24,65.0,16,24,,,done,done charging,338.2522005517996,,,67.86652465687025
Car 32,,,,31,,arrived,arrived,340.46878184075223,,,
Car 32,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),340.46878184075223,,0.0,
Car 21,93.0,14,20,,,done,done charging,340.51402858953236,,,162.49333774959626
Car 19,104.0,68,17,,,done,done charging,343.68917377698455,,,10.798154749778018
Car 33,,,,117,,arrived,arrived,353.5073674696972,,,
Car 33,,21,21,,,start_charge,starting to charge at Charger 21 (fid=21),353.5073674696972,,0.0,
Car 22,95.0,33,22,,,done,done charging,359.4970001457972,,,91.41546195804632
Car 34,,,,44,,arrived,arrived,359.9210140915531,,,
Car 34,,41,0,,,start_charge,starting to charge at Charger 0 (fid=41),359.9210140915531,,0.0,
Car 25,64.0,77,4,,,done,done charging,365.4314847484469,,,89.40588072381003
Car 35,,,,70,,arrived,arrived,369.67107919824116,,,
Car 36,,,,4,,arrived,arrived,370.9106098093887,,,
Car 36,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),370.9106098093887,,0.0,
Car 35,,,,,1,switch,"Charger 1 (fid=70) not available, trying Charger 8 (fid=69)",374.67107919824116,8,,
Car 35,,69,8,,,start_charge,starting to charge at Charger 8 (fid=69),374.735907557317,,5.0,
Car 23,112.0,14,20,,,done,done charging,374.8008953140427,,,57.07293208695123
Car 26,71.0,17,23,,,done,done charging,379.201843579188,,,21.129393105329726
Car 37,,,,73,,arrived,arrived,381.2272186704962,,,
Car 37,,66,7,,,start_charge,starting to charge at Charger 7 (fid=66),381.2272186704962,,0.0,
Car 38,,,,17,,arrived,arrived,381.23545229212294,,,
Car 38,,17,23,,,start_charge,starting to charge at Charger 23 (fid=17),381.23545229212294,,0.0,
Car 27,70.0,70,1,,,done,done charging,384.1674044269037,,,35.19412583087922
Car 39,,,,4,,arrived,arrived,387.66072989289825,,,
Car 39,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),387.66072989289825,,0.0,
Car 40,,,,62,,arrived,arrived,387.68440186451863,,,
Car 41,,,,71,,arrived,arrived,389.40083531101146,,,
Car 41,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),389.40083531101146,,0.0,
Car 42,,,,56,,arrived,arrived,390.0504637578393,,,
Car 29,61.0,50,16,,,done,done charging,391.61343075023206,,,53.3238509205905
Car 43,,,,85,,arrived,arrived,391.8213429674067,,,
Car 43,,86,9,,,start_charge,starting to charge at Charger 9 (fid=86),391.8213429674067,,0.0,
Car 40,,,,,4,switch,"Charger 4 (fid=77) not available, trying Charger 16 (fid=50)",392.68440186451863,16,,
Car 40,,50,16,,,start_charge,starting to charge at Charger 16 (fid=50),393.58478594303205,,5.0,
Car 44,,,,4,,arrived,arrived,394.0623042252147,,,
Car 42,,,,,1,switch,"Charger 1 (fid=70) not available, trying Charger 8 (fid=69)",395.0504637578393,8,,
Car 42,,69,8,,,start_charge,starting to charge at Charger 8 (fid=69),395.1152921169151,,5.0,
Car 44,,,,,4,switch,"Charger 4 (fid=77) not available, trying Charger 19 (fid=6)",399.0623042252147,19,,
Car 44,,6,19,,,start_charge,starting to charge at Charger 19 (fid=6),400.5724972567113,,5.0,
Car 45,,,,124,,arrived,arrived,402.9090538942472,,,
Car 45,,68,17,,,start_charge,starting to charge at Charger 17 (fid=68),402.9090538942472,,0.0,
Car 46,,,,63,,arrived,arrived,404.06410151363866,,,
Car 47,,,,22,,arrived,arrived,405.2402442991123,,,
Car 47,,68,17,,,start_charge,starting to charge at Charger 17 (fid=68),405.2402442991123,,0.0,
Car 48,,,,115,,arrived,arrived,405.77312902998426,,,
Car 48,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),405.77312902998426,,0.0,
Car 49,,,,63,,arrived,arrived,407.3848582477058,,,
Car 50,,,,14,,arrived,arrived,407.80559528529835,,,
Car 50,,14,20,,,start_charge,starting to charge at Charger 20 (fid=14),407.80559528529835,,0.0,
Car 46,,,,,7,switch,"Charger 7 (fid=66) not available, trying Charger 0 (fid=41)",409.06410151363866,0,,
Car 51,,,,70,,arrived,arrived,409.8914693875087,,,
Car 49,,,,,7,switch,"Charger 7 (fid=66) not available, trying Charger 0 (fid=41)",412.3848582477058,0,,
Car 52,,,,88,,arrived,arrived,412.9710551148752,,,
Car 52,,88,25,,,start_charge,starting to charge at Charger 25 (fid=88),412.9710551148752,,0.0,
Car 53,,,,59,,arrived,arrived,413.6142921949793,,,
Car 53,,59,13,,,start_charge,starting to charge at Charger 13 (fid=59),413.6142921949793,,0.0,
Car 46,,41,0,,,start_charge,starting to charge at Charger 0 (fid=41),413.6235152512241,,5.0,
Car 54,,,,5,,arrived,arrived,413.98203532539753,,,
Car 55,,,,48,,arrived,arrived,414.39561899385365,,,
Car 55,,32,2,,,start_charge,starting to charge at Charger 2 (fid=32),414.39561899385365,,0.0,
Car 30,83.0,80,3,,,done,done charging,414.5451661487617,,,0.0
Car 51,,,,,1,switch,"Charger 1 (fid=70) not available, trying Charger 8 (fid=69)",414.8914693875087,8,,
Car 56,,,,63,,arrived,arrived,415.21982635151574,,,
Car 57,,,,28,,arrived,arrived,415.4899243256742,,,
Car 57,,33,22,,,start_charge,starting to charge at Charger 22 (fid=33),415.4899243256742,,0.0,
Car 58,,,,20,,arrived,arrived,417.71405627389356,,,
Car 58,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),417.71405627389356,,0.0,
Car 59,,,,29,,arrived,arrived,418.8585943843276,,,
Car 54,,,,,0,switch,"Charger 0 (fid=41) not available, trying Charger 2 (fid=32)",418.98203532539753,2,,
Car 32,79.0,70,1,,,done,done charging,419.46878184075223,,,29.97077416416114
Car 54,,32,2,,,start_charge,starting to charge at Charger 2 (fid=32),419.5081772049187,,5.0,
Car 28,100.0,12,5,,,done,done charging,419.50857572566963,,,0.0
Car 51,,,,,8,switch,"Charger 8 (fid=69) not available, trying Charger 17 (fid=68)",419.95629774658454,17,,
Car 56,,,,,7,switch,"Charger 7 (fid=66) not available, trying Charger 0 (fid=41)",420.21982635151574,0,,
Car 49,,,,,0,switch,"Charger 0 (fid=41) not available, trying Charger 24 (fid=16)",421.9442719852912,24,,
Car 60,,,,61,,arrived,arrived,423.52553378391934,,,
Car 59,,,,,14,switch,"Charger 14 (fid=22) not available, trying Charger 3 (fid=80)",423.8585943843276,3,,
Car 61,,,,45,,arrived,arrived,424.52252214444275,,,
Car 49,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),424.81963053998743,,10.0,
Car 59,,80,3,,,start_charge,starting to charge at Charger 3 (fid=80),424.9113233515628,,5.0,
Car 51,,,,,17,switch,"Charger 17 (fid=68) not available, trying Charger 14 (fid=22)",425.0201018322666,14,,
Car 62,,,,69,,arrived,arrived,426.3759589587315,,,
Car 60,,,,,7,switch,"Charger 7 (fid=66) not available, trying Charger 16 (fid=50)",428.52553378391934,16,,
Car 36,58.0,77,4,,,done,done charging,428.9106098093887,,,40.44401316634773
Car 61,,77,4,,,start_charge,starting to charge at Charger 4 (fid=77),428.9106098093887,,4.388087664945942,
Car 56,,,,,0,switch,"Charger 0 (fid=41) not available, trying Charger 24 (fid=16)",429.77924008910117,24,,
Car 63,,,,4,,arrived,arrived,429.96418112964756,,,
Car 51,,,,,14,switch,"Charger 14 (fid=22) not available, trying Charger 20 (fid=14)",430.36352838570616,20,,
Car 60,,50,16,,,start_charge,starting to charge at Charger 16 (fid=50),431.15156635597356,,5.0,
Car 51,,14,20,,,start_charge,starting to charge at Charger 20 (fid=14),431.3365955207534,,20.0,
Car 62,,,,,8,switch,"Charger 8 (fid=69) not available, trying Charger 17 (fid=68)",431.3759589587315,17,,
Car 64,,,,38,,arrived,arrived,431.484163998247,,,
Car 65,,,,62,,arrived,arrived,432.46910847227565,,,
Car 66,,,,51,,arrived,arrived,432.6287363217388,,,
Car 66,,53,15,,,start_charge,starting to charge at Charger 15 (fid=53),432.6287363217388,,0.0,
Car 56,,16,24,,,start_charge,starting to charge at Charger 24 (fid=16),432.6545986437974,,10.0,
Car 67,,,,74,,arrived,arrived,433.30866065946066,,,
Car 67,,21,21,,,start_charge,starting to charge at Charger 21 (fid=21),433.30866065946066,,0.0,
Car 68,,,,37,,arrived,arrived,433.5969917546858,,,
Car 34,74.0,41,0,,,done,done charging,433.9210140915531,,,25.791607491584003
Car 63,,41,0,,,start_charge,starting to charge at Charger 0 (fid=41),433.9210140915531,,3.9568329619055476,
Car 69,,,,15,,arrived,arrived,434.689918678141,,,
Car 69,,17,23,,,start_charge,starting to charge at Charger 23 (fid=17),434.689918678141,,0.0,
Car 70,,,,21,,arrived,arrived,436.088250773989,,,
Car 71,,,,5,,arrived,arrived,436.385983940229,,,
Car 62,,,,,17,switch,"Charger 17 (fid=68) not available, trying Charger 1 (fid=70)",436.43976304441355,1,,
Car 64,,,,,0,switch,"Charger 0 (fid=41) not available, trying Charger 2 (fid=32)",436.484163998247,2,,
Car 62,,70,1,,,start_charge,starting to charge at Charger 1 (fid=70),436.568395291897,,10.0,
Car 35,62.0,69,8,,,done,done charging,436.735907557317,,,5.400202311015656
