car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,57,,arrived,arrived,22.398715883702522,,,
Car 0,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),22.398715883702522,,0.0,
Car 1,,,,15,,arrived,arrived,27.780441468901287,,,
Car 1,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),27.780441468901287,,0.0,
Car 2,,,,61,,arrived,arrived,68.31236475086732,,,
Car 2,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),68.31236475086732,,0.0,
Car 1,55.0,72,19,,,done,done charging,82.78044146890129,,,134.55845004023735
Car 3,,,,56,,arrived,arrived,111.99371099918048,,,
Car 3,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),111.99371099918048,,0.0,
Car 4,,,,60,,arrived,arrived,120.3861032448674,,,
Car 4,,50,15,,,start_charge,starting to charge at Charger 15 (fid=50),120.3861032448674,,0.0,
Car 0,116.0,72,19,,,done,done charging,138.39871588370252,,,83.64874120762752
Car 5,,,,5,,arrived,arrived,150.1669248031325,,,
Car 5,,5,12,,,start_charge,starting to charge at Charger 12 (fid=5),150.1669248031325,,0.0,
Car 4,48.0,50,15,,,done,done charging,168.3861032448674,,,195.06603983451163
Car 2,106.0,3,7,,,done,done charging,174.31236475086732,,,140.0749914338004
Car 6,,,,35,,arrived,arrived,184.84887883098006,,,
Car 6,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),184.84887883098006,,0.0,
Car 3,78.0,72,19,,,done,done charging,189.99371099918048,,,113.71148195450535
Car 7,,,,56,,arrived,arrived,233.89787820191628,,,
Car 7,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),233.89787820191628,,0.0,
Car 5,119.0,5,12,,,done,done charging,269.1669248031325,,,33.65698085777709
Car 8,,,,4,,arrived,arrived,273.25622809069716,,,
Car 8,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),273.25622809069716,,0.0,
Car 9,,,,56,,arrived,arrived,276.9990025610171,,,
Car 9,,,,,19,switch,"Charger 19 (fid=72) not available, trying Charger 0 (fid=308440)",281.9990025610171,0,,
Car 9,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),283.1915265862504,,5.0,
Car 6,114.0,72,19,,,done,done charging,298.8488788309801,,,99.98936620067983
Car 10,,,,7,,arrived,arrived,302.4537459290887,,,
Car 10,,308108,4,,,start_charge,starting to charge at Charger 4 (fid=308108),302.4537459290887,,0.0,
Car 11,,,,73,,arrived,arrived,322.7411762637261,,,
Car 11,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),322.7411762637261,,0.0,
Car 8,53.0,4,8,,,done,done charging,326.25622809069716,,,30.915951734328125
Car 12,,,,8,,arrived,arrived,342.2088235376248,,,
Car 12,,10,21,,,start_charge,starting to charge at Charger 21 (fid=10),342.2088235376248,,0.0,
Car 7,112.0,72,19,,,done,done charging,345.8978782019163,,,113.71148195450535
Car 13,,,,47,,arrived,arrived,366.6568516786809,,,
Car 13,,27,18,,,start_charge,starting to charge at Charger 18 (fid=27),366.6568516786809,,0.0,
Car 14,,,,5,,arrived,arrived,369.4294296957976,,,
Car 14,,5,12,,,start_charge,starting to charge at Charger 12 (fid=5),369.4294296957976,,0.0,
Car 15,,,,68,,arrived,arrived,374.28073214799196,,,
Car 15,,308440,0,,,start_charge,starting to charge at Charger 0 (fid=308440),374.28073214799196,,0.0,
Car 10,83.0,308108,4,,,done,done charging,385.4537459290887,,,138.47203364136507
Car 16,,,,38,,arrived,arrived,387.12125522700154,,,
Car 16,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),387.12125522700154,,0.0,
Car 17,,,,23,,arrived,arrived,390.37614310013896,,,
Car 17,,,,,0,switch,"Charger 0 (fid=308440) not available, trying Charger 19 (fid=72)",395.37614310013896,19,,
Car 18,,,,62,,arrived,arrived,395.42570742815474,,,
Car 18,,50,15,,,start_charge,starting to charge at Charger 15 (fid=50),395.42570742815474,,0.0,
Car 11,73.0,4,8,,,done,done charging,395.7411762637261,,,188.18082415425033
Car 17,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),396.56866712537226,,5.0,
Car 12,58.0,10,21,,,done,done charging,400.2088235376248,,,114.86945504349987
Car 9,118.0,308440,0,,,done,done charging,401.1915265862504,,,174.96928122495086
Car 19,,,,4,,arrived,arrived,403.50392211493255,,,
Car 19,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),403.50392211493255,,0.0,
Car 20,,,,62,,arrived,arrived,415.42978718473773,,,
Car 20,,50,15,,,start_charge,starting to charge at Charger 15 (fid=50),415.42978718473773,,0.0,
Car 21,,,,41,,arrived,arrived,425.2627429839582,,,
Car 21,,308702,1,,,start_charge,starting to charge at Charger 1 (fid=308702),425.2627429839582,,0.0,
Car 15,51.0,308440,0,,,done,done charging,425.28073214799196,,,46.13370440893304
Car 22,,,,8,,arrived,arrived,426.1001662547687,,,
Car 22,,10,21,,,start_charge,starting to charge at Charger 21 (fid=10),426.1001662547687,,0.0,
Car 23,,,,61,,arrived,arrived,432.5934078081889,,,
Car 23,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),432.5934078081889,,0.0,
Car 16,48.0,46,6,,,done,done charging,435.12125522700154,,,114.00280394941964
Car 24,,,,8,,arrived,arrived,436.0040142736044,,,
Car 24,,10,21,,,start_charge,starting to charge at Charger 21 (fid=10),436.0040142736044,,0.0,
Car 25,,,,37,,arrived,arrived,436.87106490507415,,,
Car 25,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),436.87106490507415,,0.0,
Car 26,,,,57,,arrived,arrived,437.47068473918443,,,
Car 26,,72,19,,,start_charge,starting to charge at Charger 19 (fid=72),437.47068473918443,,0.0,
Car 27,,,,4,,arrived,arrived,443.0198906911589,,,
Car 28,,,,37,,arrived,arrived,445.3053237004173,,,
