car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,37,,arrived,,arrived,3.3930820636085213,,,
Car 0,,44,2,,,start_charge,,starting to charge at Charger 2 (fid=44),3.3930820636085213,,0.0,
Car 1,,,,72,,arrived,,arrived,5.092319709535298,,,
Car 1,,56,3,,,start_charge,,starting to charge at Charger 3 (fid=56),5.092319709535298,,0.0,
Car 2,,,,69,,arrived,,arrived,18.48818745534865,,,
Car 2,,56,3,,,start_charge,,starting to charge at Charger 3 (fid=56),18.48818745534865,,0.0,
Car 3,,,,61,,arrived,,arrived,40.18382408641325,,,
Car 3,,4,0,,,start_charge,,starting to charge at Charger 0 (fid=4),40.18382408641325,,0.0,
Car 4,,,,45,,arrived,,arrived,44.158199344111395,,,
Car 4,,4,0,,,start_charge,,starting to charge at Charger 0 (fid=4),44.158199344111395,,0.0,
Car 0,46.0,44,2,,,done,,done charging,49.393082063608524,,,139.21785980613762
Car 5,,,,77,,arrived,,arrived,50.129932687766974,,,
Car 5,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",55.129932687766974,1,,
Car 5,,6,1,,,start_charge,,starting to charge at Charger 1 (fid=6),56.16498706205679,,5.0,
Car 6,,,,62,,arrived,,arrived,56.86964922356096,,,
Car 7,,,,61,,arrived,,arrived,57.36205631335496,,,
Car 6,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",61.86964922356096,1,,
Car 7,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",62.36205631335496,1,,
Car 6,,6,1,,,start_charge,,starting to charge at Charger 1 (fid=6),62.90470359785078,,5.0,
Car 7,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 3 (fid=56)",68.39711068764478,3,,
Car 8,,,,67,,arrived,,arrived,69.50297221528834,,,
Car 8,,44,2,,,start_charge,,starting to charge at Charger 2 (fid=44),69.50297221528834,,0.0,
Car 2,54.0,56,3,,,done,,done charging,72.48818745534865,,,40.226491892743425
Car 7,,56,3,,,start_charge,,starting to charge at Charger 3 (fid=56),72.48818745534865,,12.031433355203468,
Car 9,,,,3,,arrived,,arrived,83.61190921232227,,,
Car 10,,,,33,,arrived,,arrived,85.84017841747612,,,
Car 10,,44,2,,,start_charge,,starting to charge at Charger 2 (fid=44),85.84017841747612,,0.0,
Car 9,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 0 (fid=4)",88.61190921232227,0,,
Car 9,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 3 (fid=56)",94.64696358661209,3,,
Car 11,,,,77,,arrived,,arrived,94.87224102672019,,,
Car 12,,,,40,,arrived,,arrived,96.35664994070774,,,
Car 13,,,,9,,arrived,,arrived,96.40810401845027,,,
Car 11,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",99.87224102672019,1,,
Car 12,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",101.35664994070774,1,,
Car 13,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",101.40810401845027,1,,
Car 9,,,,,3,switch,,"Charger 3 (fid=56) not available, trying Charger 2 (fid=44)",102.60347065942419,2,,
Car 14,,,,25,,arrived,,arrived,103.38072487424796,,,
Car 11,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 3 (fid=56)",105.90729540101,3,,
Car 12,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 3 (fid=56)",107.39170431499755,3,,
Car 13,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 2 (fid=44)",107.44315839274009,2,,
Car 14,,,,,3,switch,,"Charger 3 (fid=56) not available, trying Charger 1 (fid=6)",108.38072487424796,1,,
Car 9,,,,,,gave_up,2,"no alternate charger available, gave up",109.72544906953793,,,
Car 11,,,,,3,switch,,"Charger 3 (fid=56) not available, trying Charger 2 (fid=44)",112.96693881351041,2,,
Car 12,,,,,3,switch,,"Charger 3 (fid=56) not available, trying Charger 2 (fid=44)",114.45134772749796,2,,
Car 14,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 0 (fid=4)",115.44036828674837,0,,
Car 13,,,,,2,switch,,"Charger 2 (fid=44) not available, trying Charger 3 (fid=56)",116.19293636602704,3,,
Car 1,113.0,56,3,,,done,,done charging,118.0923197095353,,,41.11926829357856
Car 13,,56,3,,,start_charge,,starting to charge at Charger 3 (fid=56),118.31491477614078,,15.0,
Car 7,47.0,56,3,,,done,,done charging,119.48818745534865,,,346.52955270221213
Car 15,,,,17,,arrived,,arrived,119.68917377698456,,,
Car 11,,,,,,gave_up,2,"no alternate charger available, gave up",120.08891722362415,,,
Car 14,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 2 (fid=44)",121.47542266103818,2,,
Car 12,,,,,,gave_up,2,"no alternate charger available, gave up",121.5733261376117,,,
Car 16,,,,69,,arrived,,arrived,121.64669142544913,,,
Car 16,,56,3,,,start_charge,,starting to charge at Charger 3 (fid=56),121.64669142544913,,0.0,
Car 17,,,,53,,arrived,,arrived,122.15545976357146,,,
Car 15,,,,,1,switch,,"Charger 1 (fid=6) not available, trying Charger 3 (fid=56)",124.68917377698456,3,,
Car 17,,,,,0,switch,,"Charger 0 (fid=4) not available, trying Charger 1 (fid=6)",127.15545976357146,1,,
Car 6,65.0,6,1,,,done,,done charging,127.90470359785078,,,146.57696055319013
Car 17,,6,1,,,start_charge,,starting to charge at Charger 1 (fid=6),128.19051413786127,,5.0,
Car 14,,,,,,gave_up,2,"no alternate charger available, gave up",130.79202714982426,,,
Car 5,75.0,6,1,,,done,,done charging,131.16498706205678,,,125.79907952366686
Car 15,,,,,3,switch,,"Charger 3 (fid=56) not available, trying Charger 0 (fid=4)",131.74881718948495,0,,
