car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,33,,arrived,arrived,4.346177200052566,,,
Car 0,,32,11,,,start_charge,starting to charge at Charger 11 (fid=32),4.346177200052566,,0.0,
Car 1,,,,118,,arrived,arrived,9.050950435470115,,,
Car 1,,21,19,,,start_charge,starting to charge at Charger 19 (fid=21),9.050950435470115,,0.0,
Car 2,,,,19,,arrived,arrived,19.42996588998974,,,
Car 2,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),19.42996588998974,,0.0,
Car 3,,,,8,,arrived,arrived,32.15292025840135,,,
Car 3,,8,4,,,start_charge,starting to charge at Charger 4 (fid=8),32.15292025840135,,0.0,
Car 4,,,,11,,arrived,arrived,39.056068382391224,,,
Car 4,,11,24,,,start_charge,starting to charge at Charger 24 (fid=11),39.056068382391224,,0.0,
Car 5,,,,29,,arrived,arrived,62.24973950651909,,,
Car 5,,28,10,,,start_charge,starting to charge at Charger 10 (fid=28),62.24973950651909,,0.0,
Car 6,,,,11,,arrived,arrived,63.47993548648241,,,
Car 6,,11,24,,,start_charge,starting to charge at Charger 24 (fid=11),63.47993548648241,,0.0,
Car 7,,,,31,,arrived,arrived,81.94133501475514,,,
Car 7,,18,1,,,start_charge,starting to charge at Charger 1 (fid=18),81.94133501475514,,0.0,
Car 8,,,,71,,arrived,arrived,86.01874101974315,,,
Car 8,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),86.01874101974315,,0.0,
Car 9,,,,53,,arrived,arrived,90.44614399136522,,,
Car 9,,59,28,,,start_charge,starting to charge at Charger 28 (fid=59),90.44614399136522,,0.0,
Car 4,56.0,11,24,,,done,done charging,95.05606838239123,,,0.0
Car 3,71.0,8,4,,,done,done charging,103.15292025840135,,,0.0
Car 1,102.0,21,19,,,done,done charging,111.05095043547011,,,69.83238782251384
Car 0,109.0,32,11,,,done,done charging,113.34617720005257,,,20.87798994155016
Car 2,94.0,71,21,,,done,done charging,113.42996588998975,,,26.554401254763764
Car 10,,,,40,,arrived,arrived,124.19132541447713,,,
Car 10,,40,23,,,start_charge,starting to charge at Charger 23 (fid=40),124.19132541447713,,0.0,
Car 11,,,,1,,arrived,arrived,125.44278080063191,,,
Car 11,,3,26,,,start_charge,starting to charge at Charger 26 (fid=3),125.44278080063191,,0.0,
Car 12,,,,68,,arrived,arrived,127.42811766897873,,,
Car 12,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),127.42811766897873,,0.0,
Car 8,59.0,71,21,,,done,done charging,145.01874101974315,,,0.0
Car 13,,,,34,,arrived,arrived,145.47115134855085,,,
Car 13,,35,6,,,start_charge,starting to charge at Charger 6 (fid=35),145.47115134855085,,0.0,
Car 6,91.0,11,24,,,done,done charging,154.47993548648242,,,0.0
Car 9,74.0,59,28,,,done,done charging,164.4461439913652,,,50.31207397831017
Car 14,,,,43,,arrived,arrived,169.6111274803223,,,
Car 14,,26,27,,,start_charge,starting to charge at Charger 27 (fid=26),169.6111274803223,,0.0,
Car 5,112.0,28,10,,,done,done charging,174.2497395065191,,,5.309511653613131
Car 11,65.0,3,26,,,done,done charging,190.4427808006319,,,79.21563543900055
Car 7,110.0,18,1,,,done,done charging,191.94133501475514,,,16.044241334509135
Car 15,,,,36,,arrived,arrived,193.39433787642088,,,
Car 15,,35,6,,,start_charge,starting to charge at Charger 6 (fid=35),193.39433787642088,,0.0,
Car 16,,,,1,,arrived,arrived,203.8008284790468,,,
Car 16,,3,26,,,start_charge,starting to charge at Charger 26 (fid=3),203.8008284790468,,0.0,
Car 17,,,,86,,arrived,arrived,214.62617691704992,,,
Car 17,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),214.62617691704992,,0.0,
Car 18,,,,27,,arrived,arrived,217.64599334433535,,,
Car 18,,26,27,,,start_charge,starting to charge at Charger 27 (fid=26),217.64599334433535,,0.0,
Car 10,107.0,40,23,,,done,done charging,231.19132541447715,,,0.0
Car 14,63.0,26,27,,,done,done charging,232.6111274803223,,,26.45788610226085
Car 12,107.0,71,21,,,done,done charging,234.42811766897873,,,15.938153719902179
Car 19,,,,72,,arrived,arrived,236.86253654742035,,,
Car 19,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),236.86253654742035,,0.0,
Car 13,96.0,35,6,,,done,done charging,241.47115134855085,,,5.797610714759854
Car 20,,,,27,,arrived,arrived,242.7949608370654,,,
Car 20,,26,22,,,start_charge,starting to charge at Charger 22 (fid=26),242.7949608370654,,0.0,
Car 21,,,,40,,arrived,arrived,248.65530500144627,,,
Car 21,,40,23,,,start_charge,starting to charge at Charger 23 (fid=40),248.65530500144627,,0.0,
Car 22,,,,8,,arrived,arrived,257.3765571799006,,,
Car 22,,8,4,,,start_charge,starting to charge at Charger 4 (fid=8),257.3765571799006,,0.0,
Car 18,60.0,26,27,,,done,done charging,277.64599334433535,,,14.629746272583644
Car 15,93.0,35,6,,,done,done charging,286.3943378764209,,,13.772661979470408
Car 16,87.0,3,26,,,done,done charging,290.8008284790468,,,79.21563543900055
Car 23,,,,74,,arrived,arrived,291.50810754292075,,,
Car 23,,21,19,,,start_charge,starting to charge at Charger 19 (fid=21),291.50810754292075,,0.0,
Car 24,,,,31,,arrived,arrived,298.5753063355752,,,
Car 24,,18,1,,,start_charge,starting to charge at Charger 1 (fid=18),298.5753063355752,,0.0,
Car 21,53.0,40,23,,,done,done charging,301.65530500144627,,,0.0
Car 17,88.0,87,7,,,done,done charging,302.6261769170499,,,11.49467898636246
Car 25,,,,85,,arrived,arrived,303.57607019797393,,,
Car 25,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),303.57607019797393,,0.0,
Car 26,,,,63,,arrived,arrived,303.7673384983994,,,
Car 26,,63,5,,,start_charge,starting to charge at Charger 5 (fid=63),303.7673384983994,,0.0,
Car 19,70.0,71,21,,,done,done charging,306.86253654742035,,,5.317805938583997
Car 27,,,,26,,arrived,arrived,307.0675342847021,,,
Car 27,,26,22,,,start_charge,starting to charge at Charger 22 (fid=26),307.0675342847021,,0.0,
Car 28,,,,45,,arrived,arrived,310.84358279543625,,,
Car 28,,62,3,,,start_charge,starting to charge at Charger 3 (fid=62),310.84358279543625,,0.0,
Car 29,,,,17,,arrived,arrived,318.50890944611604,,,
Car 29,,16,20,,,start_charge,starting to charge at Charger 20 (fid=16),318.50890944611604,,0.0,
Car 30,,,,77,,arrived,arrived,322.34385256354386,,,
Car 30,,60,17,,,start_charge,starting to charge at Charger 17 (fid=60),322.34385256354386,,0.0,
Car 20,82.0,26,22,,,done,done charging,324.7949608370654,,,5.383474064226849
Car 31,,,,5,,arrived,arrived,332.8646679425735,,,
Car 31,,38,13,,,start_charge,starting to charge at Charger 13 (fid=38),332.8646679425735,,0.0,
Car 32,,,,22,,arrived,arrived,334.896009819748,,,
Car 32,,22,18,,,start_charge,starting to charge at Charger 18 (fid=22),334.896009819748,,0.0,
Car 33,,,,57,,arrived,arrived,338.33480813557105,,,
Car 33,,18,1,,,start_charge,starting to charge at Charger 1 (fid=18),338.33480813557105,,0.0,
Car 34,,,,4,,arrived,arrived,348.96758154720186,,,
Car 34,,60,17,,,start_charge,starting to charge at Charger 17 (fid=60),348.96758154720186,,0.0,
Car 24,51.0,18,1,,,done,done charging,349.5753063355752,,,16.044241334509135
Car 25,51.0,87,7,,,done,done charging,354.57607019797393,,,17.261222030878926
Car 35,,,,47,,arrived,arrived,362.35243542284627,,,
Car 35,,26,27,,,start_charge,starting to charge at Charger 27 (fid=26),362.35243542284627,,0.0,
Car 36,,,,64,,arrived,arrived,367.08394669529775,,,
Car 36,,2,2,,,start_charge,starting to charge at Charger 2 (fid=2),367.08394669529775,,0.0,
Car 37,,,,52,,arrived,arrived,369.1190720796303,,,
Car 37,,59,28,,,start_charge,starting to charge at Charger 28 (fid=59),369.1190720796303,,0.0,
Car 27,64.0,26,22,,,done,done charging,371.0675342847021,,,0.0
Car 38,,,,10,,arrived,arrived,372.3575227691596,,,
Car 38,,10,29,,,start_charge,starting to charge at Charger 29 (fid=10),372.3575227691596,,0.0,
Car 39,,,,42,,arrived,arrived,374.6457906433292,,,
Car 39,,34,12,,,start_charge,starting to charge at Charger 12 (fid=34),374.6457906433292,,0.0,
Car 40,,,,33,,arrived,arrived,377.27626589341116,,,
Car 40,,35,6,,,start_charge,starting to charge at Charger 6 (fid=35),377.27626589341116,,0.0,
Car 22,120.0,8,4,,,done,done charging,377.3765571799006,,,0.0
Car 41,,,,41,,arrived,arrived,377.98601981182094,,,
Car 41,,34,12,,,start_charge,starting to charge at Charger 12 (fid=34),377.98601981182094,,0.0,
Car 42,,,,33,,arrived,arrived,378.8488302226075,,,
Car 42,,35,6,,,start_charge,starting to charge at Charger 6 (fid=35),378.8488302226075,,0.0,
Car 26,81.0,63,5,,,done,done charging,384.7673384983994,,,0.0
Car 43,,,,67,,arrived,arrived,385.08736930711365,,,
Car 43,,67,15,,,start_charge,starting to charge at Charger 15 (fid=67),385.08736930711365,,0.0,
Car 44,,,,14,,arrived,arrived,385.6555383401642,,,
Car 44,,16,20,,,start_charge,starting to charge at Charger 20 (fid=16),385.6555383401642,,0.0,
Car 45,,,,8,,arrived,arrived,387.1910625822465,,,
Car 45,,8,4,,,start_charge,starting to charge at Charger 4 (fid=8),387.1910625822465,,0.0,
Car 46,,,,17,,arrived,arrived,389.33778602854835,,,
Car 46,,67,15,,,start_charge,starting to charge at Charger 15 (fid=67),389.33778602854835,,0.0,
Car 28,79.0,62,3,,,done,done charging,389.84358279543625,,,20.05435852878955
Car 23,99.0,21,19,,,done,done charging,390.50810754292075,,,65.74620646091854
Car 47,,,,57,,arrived,arrived,391.51179022868706,,,
Car 47,,18,1,,,start_charge,starting to charge at Charger 1 (fid=18),391.51179022868706,,0.0,
Car 48,,,,17,,arrived,arrived,394.38155641664304,,,
Car 49,,,,45,,arrived,arrived,394.46542261552025,,,
Car 49,,62,3,,,start_charge,starting to charge at Charger 3 (fid=62),394.46542261552025,,0.0,
Car 50,,,,17,,arrived,arrived,395.1337118104583,,,
Car 48,,,,,15,switch,"Charger 15 (fid=67) not available, trying Charger 8 (fid=13)",399.38155641664304,8,,
Car 51,,,,15,,arrived,arrived,400.0929513920637,,,
Car 48,,13,8,,,start_charge,starting to charge at Charger 8 (fid=13),400.11167743017404,,5.0,
Car 50,,,,,20,switch,"Charger 20 (fid=16) not available, trying Charger 6 (fid=35)",400.1337118104583,6,,
Car 52,,,,8,,arrived,arrived,400.82399839090715,,,
Car 52,,8,4,,,start_charge,starting to charge at Charger 4 (fid=8),400.82399839090715,,0.0,
Car 53,,,,37,,arrived,arrived,401.9396660237743,,,
Car 53,,37,16,,,start_charge,starting to charge at Charger 16 (fid=37),401.9396660237743,,0.0,
Car 29,85.0,16,20,,,done,done charging,403.50890944611604,,,27.818216998902926
Car 54,,,,18,,arrived,arrived,403.7667173663531,,,
Car 34,55.0,60,17,,,done,done charging,403.96758154720186,,,59.80497675779154
Car 51,,,,,6,switch,"Charger 6 (fid=35) not available, trying Charger 20 (fid=16)",405.0929513920637,20,,
Car 55,,,,73,,arrived,arrived,405.42845577391495,,,
Car 55,,73,0,,,start_charge,starting to charge at Charger 0 (fid=73),405.42845577391495,,0.0,
Car 51,,16,20,,,start_charge,starting to charge at Charger 20 (fid=16),405.85304163519504,,5.0,
Car 56,,,,38,,arrived,arrived,405.8742519727688,,,
Car 56,,38,13,,,start_charge,starting to charge at Charger 13 (fid=38),405.8742519727688,,0.0,
Car 50,,,,,6,switch,"Charger 6 (fid=35) not available, trying Charger 1 (fid=18)",405.89380205358964,1,,
Car 57,,,,19,,arrived,arrived,407.66276889134946,,,
Car 57,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),407.66276889134946,,0.0,
Car 54,,,,,1,switch,"Charger 1 (fid=18) not available, trying Charger 21 (fid=71)",408.7667173663531,21,,
Car 54,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),408.9889337107888,,5.0,
Car 50,,,,,1,switch,"Charger 1 (fid=18) not available, trying Charger 10 (fid=28)",411.34488927804904,10,,
Car 50,,28,10,,,start_charge,starting to charge at Charger 10 (fid=28),412.0399054605282,,15.0,
Car 58,,,,37,,arrived,arrived,412.50824973440575,,,
Car 58,,37,16,,,start_charge,starting to charge at Charger 16 (fid=37),412.50824973440575,,0.0,
Car 30,92.0,60,17,,,done,done charging,414.34385256354386,,,43.698525833242314
Car 59,,,,53,,arrived,arrived,418.8104908495549,,,
Car 59,,59,28,,,start_charge,starting to charge at Charger 28 (fid=59),418.8104908495549,,0.0,
Car 60,,,,33,,arrived,arrived,421.3537756833353,,,
Car 60,,32,11,,,start_charge,starting to charge at Charger 11 (fid=32),421.3537756833353,,0.0,
Car 61,,,,69,,arrived,arrived,423.53726515987864,,,
Car 62,,,,63,,arrived,arrived,423.6401656558332,,,
Car 62,,63,5,,,start_charge,starting to charge at Charger 5 (fid=63),423.6401656558332,,0.0,
Car 63,,,,8,,arrived,arrived,424.83487807200834,,,
Car 64,,,,39,,arrived,arrived,427.02574766890393,,,
Car 64,,40,23,,,start_charge,starting to charge at Charger 23 (fid=40),427.02574766890393,,0.0,
Car 65,,,,45,,arrived,arrived,427.76041332112106,,,
Car 65,,62,3,,,start_charge,starting to charge at Charger 3 (fid=62),427.76041332112106,,0.0,
Car 61,,,,,21,switch,"Charger 21 (fid=71) not available, trying Charger 1 (fid=18)",428.53726515987864,1,,
Car 36,62.0,2,2,,,done,done charging,429.08394669529775,,,103.65229664603773
Car 63,,,,,4,switch,"Charger 4 (fid=8) not available, trying Charger 5 (fid=63)",429.83487807200834,5,,
Car 66,,,,88,,arrived,arrived,430.0829027343927,,,
Car 66,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),430.0829027343927,,0.0,
Car 63,,63,5,,,start_charge,starting to charge at Charger 5 (fid=63),430.2877526072216,,5.0,
Car 32,96.0,22,18,,,done,done charging,430.896009819748,,,0.0
Car 31,99.0,38,13,,,done,done charging,431.8646679425735,,,3.7170774810366805
Car 61,,,,,1,switch,"Charger 1 (fid=18) not available, trying Charger 6 (fid=35)",433.75948150431435,6,,
Car 67,,,,10,,arrived,arrived,434.8568900218149,,,
Car 67,,10,29,,,start_charge,starting to charge at Charger 29 (fid=10),434.8568900218149,,0.0,
Car 68,,,,71,,arrived,arrived,436.70526387083385,,,
Car 69,,,,33,,arrived,arrived,437.07573192564894,,,
