car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,60,,arrived,,arrived,14.277877625513483,,,
Car 0,,51,3,,,start_charge,,starting to charge at Charger 3 (fid=51),14.277877625513483,,0.0,
Car 1,,,,90,,arrived,,arrived,22.197309992884755,,,
Car 1,,86,1,,,start_charge,,starting to charge at Charger 1 (fid=86),22.197309992884755,,0.0,
Car 2,,,,57,,arrived,,arrived,32.65375351775711,,,
Car 2,,54,0,,,start_charge,,starting to charge at Charger 0 (fid=54),32.65375351775711,,0.0,
Car 3,,,,59,,arrived,,arrived,36.235202315771666,,,
Car 3,,51,3,,,start_charge,,starting to charge at Charger 3 (fid=51),36.235202315771666,,0.0,
Car 4,,,,3,,arrived,,arrived,37.54321824648324,,,
Car 4,,,,,3,switch,,"Charger 3 (fid=51) not available, trying Charger 0 (fid=54)",42.54321824648324,0,,
Car 4,,54,0,,,start_charge,,starting to charge at Charger 0 (fid=54),46.462172575810996,,5.0,
Car 5,,,,77,,arrived,,arrived,60.790079493292446,,,
Car 6,,,,86,,arrived,,arrived,63.93173155438879,,,
Car 6,,86,1,,,start_charge,,starting to charge at Charger 1 (fid=86),63.93173155438879,,0.0,
Car 5,,,,,3,switch,,"Charger 3 (fid=51) not available, trying Charger 0 (fid=54)",65.79007949329244,0,,
Car 7,,,,5,,arrived,,arrived,74.05985766280179,,,
Car 7,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),74.05985766280179,,0.0,
Car 5,,,,,0,switch,,"Charger 0 (fid=54) not available, trying Charger 2 (fid=17)",74.70903382262019,2,,
Car 0,61.0,51,3,,,done,,done charging,75.27787762551348,,,128.4087684895338
Car 8,,,,36,,arrived,,arrived,75.56124085968045,,,
Car 5,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),76.0600045129853,,9.999999999999993,
