car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,37,,arrived,,arrived,8.061854646744074,,,
Car 0,,42,1,,,start_charge,,starting to charge at Charger 1 (fid=42),8.061854646744074,,0.0,
Car 1,,,,52,,arrived,,arrived,15.3041415443653,,,
Car 1,,1,2,,,start_charge,,starting to charge at Charger 2 (fid=1),15.3041415443653,,0.0,
Car 2,,,,38,,arrived,,arrived,29.726105225516456,,,
Car 2,,42,1,,,start_charge,,starting to charge at Charger 1 (fid=42),29.726105225516456,,0.0,
Car 3,,,,1,,arrived,,arrived,45.82647713859684,,,
Car 3,,1,2,,,start_charge,,starting to charge at Charger 2 (fid=1),45.82647713859684,,0.0,
Car 4,,,,63,,arrived,,arrived,50.84602421623396,,,
Car 4,,,,,1,switch,,"Charger 1 (fid=42) not available, trying Charger 7 (fid=45)",55.84602421623396,7,,
Car 4,,45,7,,,start_charge,,starting to charge at Charger 7 (fid=45),59.32544404498387,,5.0,
Car 5,,,,18,,arrived,,arrived,61.70084859132038,,,
Car 5,,70,9,,,start_charge,,starting to charge at Charger 9 (fid=70),61.70084859132038,,0.0,
Car 6,,,,61,,arrived,,arrived,65.63157520645409,,,
Car 6,,40,8,,,start_charge,,starting to charge at Charger 8 (fid=40),65.63157520645409,,0.0,
Car 7,,,,41,,arrived,,arrived,86.96946388732428,,,
Car 7,,,,,1,switch,,"Charger 1 (fid=42) not available, trying Charger 4 (fid=57)",91.96946388732428,4,,
Car 7,,57,4,,,start_charge,,starting to charge at Charger 4 (fid=57),93.67493892057928,,5.0,
Car 8,,,,71,,arrived,,arrived,99.09557836336577,,,
Car 8,,70,9,,,start_charge,,starting to charge at Charger 9 (fid=70),99.09557836336577,,0.0,
Car 0,96.0,42,1,,,done,,done charging,104.06185464674408,,,145.6846933105829
Car 9,,,,62,,arrived,,arrived,107.32340106813079,,,
Car 9,,45,7,,,start_charge,,starting to charge at Charger 7 (fid=45),107.32340106813079,,0.0,
Car 10,,,,18,,arrived,,arrived,120.12636320106664,,,
Car 2,93.0,42,1,,,done,,done charging,122.72610522551645,,,130.0382839705153
Car 10,,,,,9,switch,,"Charger 9 (fid=70) not available, trying Charger 0 (fid=68)",125.12636320106664,0,,
Car 10,,68,0,,,start_charge,,starting to charge at Charger 0 (fid=68),125.25499544855006,,5.0,
Car 1,118.0,1,2,,,done,,done charging,133.3041415443653,,,68.28471278401751
Car 4,80.0,45,7,,,done,,done charging,139.32544404498387,,,205.12312053497658
Car 11,,,,1,,arrived,,arrived,145.9660240743032,,,
Car 11,,1,2,,,start_charge,,starting to charge at Charger 2 (fid=1),145.9660240743032,,0.0,
Car 12,,,,60,,arrived,,arrived,146.72323164328807,,,
Car 12,,45,7,,,start_charge,,starting to charge at Charger 7 (fid=45),146.72323164328807,,0.0,
