car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,21,,arrived,,arrived,13.602351562862928,,,
Car 0,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),13.602351562862928,,0.0,
Car 1,,,,8,,arrived,,arrived,57.737702150062965,,,
Car 1,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),57.737702150062965,,0.0,
Car 2,,,,115,,arrived,,arrived,67.57985391905157,,,
Car 2,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),67.57985391905157,,0.0,
Car 3,,,,79,,arrived,,arrived,102.28901537229648,,,
Car 3,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),102.28901537229648,,0.0,
Car 0,96.0,19,6,,,done,,done charging,109.60235156286294,,,52.22579306284636
Car 4,,,,54,,arrived,,arrived,125.11111608304516,,,
Car 4,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),125.11111608304516,,0.0,
Car 5,,,,77,,arrived,,arrived,134.8464590957451,,,
Car 5,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),134.8464590957451,,0.0,
Car 1,82.0,67,7,,,done,,done charging,139.73770215006297,,,356.3394949661247
Car 2,98.0,19,6,,,done,,done charging,165.57985391905157,,,54.02602583909133
Car 6,,,,65,,arrived,,arrived,192.56385791333477,,,
Car 6,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),192.56385791333477,,0.0,
Car 3,92.0,307904,2,,,done,,done charging,194.2890153722965,,,196.4265577489473
Car 4,86.0,67,7,,,done,,done charging,211.11111608304515,,,125.67928052757931
Car 5,90.0,308108,4,,,done,,done charging,224.8464590957451,,,252.25969385824664
Car 7,,,,18,,arrived,,arrived,239.94771234975474,,,
Car 7,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),239.94771234975474,,0.0,
Car 8,,,,38,,arrived,,arrived,267.5480257663438,,,
Car 8,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),267.5480257663438,,0.0,
Car 6,82.0,67,7,,,done,,done charging,274.5638579133348,,,260.8061369031717
Car 9,,,,88,,arrived,,arrived,278.51210610432645,,,
Car 9,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),278.51210610432645,,0.0,
Car 7,58.0,19,6,,,done,,done charging,297.94771234975474,,,123.63896641733929
Car 10,,,,19,,arrived,,arrived,311.53385053456094,,,
Car 10,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),311.53385053456094,,0.0,
Car 11,,,,62,,arrived,,arrived,327.1879458682886,,,
Car 11,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),327.1879458682886,,0.0,
Car 12,,,,26,,arrived,,arrived,329.6989616333507,,,
Car 12,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),329.6989616333507,,0.0,
Car 8,92.0,67,7,,,done,,done charging,359.5480257663438,,,203.1541894773131
Car 13,,,,82,,arrived,,arrived,361.19947837345086,,,
Car 13,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),361.19947837345086,,0.0,
Car 14,,,,37,,arrived,,arrived,365.3739374064354,,,
Car 14,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),365.3739374064354,,0.0,
Car 15,,,,18,,arrived,,arrived,374.0509775693823,,,
Car 15,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),374.0509775693823,,0.0,
Car 16,,,,54,,arrived,,arrived,376.0060476601919,,,
Car 16,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),376.0060476601919,,0.0,
Car 17,,,,30,,arrived,,arrived,382.74452525049537,,,
Car 18,,,,53,,arrived,,arrived,384.4598317776574,,,
Car 17,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",387.74452525049537,0,,
Car 17,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),388.217496855954,,5.0,
Car 18,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",389.4598317776574,2,,
Car 10,84.0,19,6,,,done,,done charging,395.53385053456094,,,36.087619365837156
Car 9,119.0,308108,4,,,done,,done charging,397.51210610432645,,,194.04377951206862
Car 18,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",397.96596479228884,3,,
Car 18,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),398.2295909738529,,10.0,
Car 19,,,,117,,arrived,,arrived,409.8312764179783,,,
Car 20,,,,62,,arrived,,arrived,414.1238580246977,,,
Car 19,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",414.8312764179783,3,,
Car 20,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",419.1238580246977,3,,
Car 19,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=19)",420.09490259954237,6,,
Car 11,95.0,307904,2,,,done,,done charging,422.1879458682886,,,332.9998749286329
Car 21,,,,117,,arrived,,arrived,423.7853208421331,,,
Car 21,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),423.7853208421331,,0.0,
Car 20,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 7 (fid=67)",424.3874842062618,7,,
Car 19,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),424.4079800468768,,10.0,
Car 22,,,,78,,arrived,,arrived,426.823855636848,,,
Car 22,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 6 (fid=19)",431.823855636848,6,,
Car 20,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 6 (fid=19)",434.543194861926,6,,
Car 23,,,,30,,arrived,,arrived,435.50140236191476,,,
Car 24,,,,25,,arrived,,arrived,440.3063152288284,,,
Car 22,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",440.31735904787774,0,,
Car 23,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",440.50140236191476,0,,
Car 22,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),440.79033065333635,,10.0,
Car 12,112.0,308702,1,,,done,,done charging,441.6989616333507,,,159.23095758835066
Car 25,,,,32,,arrived,,arrived,442.6323080544452,,,
Car 25,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),442.6323080544452,,0.0,
Car 20,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",443.03669827295573,0,,
Car 17,55.0,308440,0,,,done,,done charging,443.217496855954,,,135.6181282481665
Car 23,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),443.217496855954,,7.243122888580615,
Car 24,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",445.3063152288284,0,,
Car 20,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=68)",448.50966987841434,5,,
Car 20,,68,5,,,start_charge,,starting to charge at Charger 5 (fid=68),449.06349586171484,,25.0,
Car 26,,,,73,,arrived,,arrived,449.85483209940435,,,
Car 24,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=68)",450.779286834287,5,,
Car 13,90.0,308108,4,,,done,,done charging,451.19947837345086,,,209.66513406538752
Car 18,53.0,307905,3,,,done,,done charging,451.2295909738529,,,360.77411269957344
Car 24,,68,5,,,start_charge,,starting to charge at Charger 5 (fid=68),451.3331128175875,,10.0,
Car 26,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 1 (fid=308702)",454.85483209940435,1,,
Car 26,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),457.16304912429547,,5.0,
Car 27,,,,23,,arrived,,arrived,457.21007771620106,,,
Car 28,,,,84,,arrived,,arrived,458.9832819328358,,,
Car 28,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),458.9832819328358,,0.0,
Car 29,,,,53,,arrived,,arrived,459.65059029670994,,,
Car 29,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),459.65059029670994,,0.0,
Car 30,,,,77,,arrived,,arrived,461.4780342963583,,,
Car 27,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",462.21007771620106,0,,
Car 30,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",466.4780342963583,2,,
Car 27,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=68)",467.68304932165967,5,,
Car 15,99.0,19,6,,,done,,done charging,473.0509775693823,,,123.63896641733929
Car 27,,,,,5,switch,,"Charger 5 (fid=68) not available, trying Charger 2 (fid=307904)",473.23687530496017,2,,
Car 31,,,,8,,arrived,,arrived,474.08249760027957,,,
Car 30,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",474.98416731098973,3,,
Car 30,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),475.2477934925538,,10.0,
Car 31,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 1 (fid=308702)",479.08249760027957,1,,
Car 32,,,,77,,arrived,,arrived,479.4961438242641,,,
Car 27,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",482.61447029851576,3,,
Car 33,,,,23,,arrived,,arrived,483.8624098329466,,,
Car 33,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),483.8624098329466,,0.0,
Car 14,119.0,67,7,,,done,,done charging,484.3739374064354,,,157.82833571126804
Car 32,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",484.4961438242641,2,,
Car 31,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 6 (fid=19)",486.3907146251707,6,,
Car 27,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 1 (fid=308702)",487.8780964800798,1,,
Car 16,112.0,67,7,,,done,,done charging,488.0060476601919,,,125.67928052757931
Car 34,,,,3,,arrived,,arrived,488.5282787412628,,,
Car 35,,,,68,,arrived,,arrived,491.6312398678993,,,
Car 32,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",493.0022768388955,3,,
Car 34,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",493.5282787412628,3,,
Car 31,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",494.4614203693895,0,,
Car 35,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",496.6312398678993,0,,
Car 36,,,,8,,arrived,,arrived,497.13919381379486,,,
Car 36,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),497.13919381379486,,0.0,
Car 32,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 7 (fid=67)",498.2659030204596,7,,
Car 34,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=19)",498.79190492282686,6,,
Car 27,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=67)",499.38221268984597,7,,
Car 31,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=68)",499.9343919748481,5,,
Car 37,,,,3,,arrived,,arrived,501.4018043227671,,,
Car 27,,67,7,,,start_charge,,starting to charge at Charger 7 (fid=67),501.6904297147371,,30.0,
Car 35,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=68)",502.1042114733579,5,,
Car 19,79.0,19,6,,,done,,done charging,503.4079800468768,,,353.5755608056095
Car 34,,19,6,,,start_charge,,starting to charge at Charger 6 (fid=19),503.4079800468768,,10.302997676715506,
Car 21,80.0,307904,2,,,done,,done charging,503.7853208421331,,,194.49240024093407
Car 37,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),503.7853208421331,,2.383516519366026,
Car 31,,,,,5,switch,,"Charger 5 (fid=68) not available, trying Charger 4 (fid=308108)",505.4882179581486,4,,
Car 35,,,,,5,switch,,"Charger 5 (fid=68) not available, trying Charger 1 (fid=308702)",507.6580374566584,1,,
Car 20,59.0,68,5,,,done,,done charging,508.06349586171484,,,367.76889675900503
Car 32,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 6 (fid=19)",508.4216136761238,6,,
Car 38,,,,24,,arrived,,arrived,509.32000981352616,,,
Car 38,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=67)",514.3200098135262,7,,
Car 39,,,,10,,arrived,,arrived,514.7377071334108,,,
Car 40,,,,3,,arrived,,arrived,514.8921926953163,,,
Car 35,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=67)",515.8095975787191,7,,
Car 32,,,,,6,switch,,"Charger 6 (fid=19) not available, trying Charger 0 (fid=308440)",516.9151170871535,0,,
Car 31,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",517.8907844958587,2,,
Car 25,76.0,308702,1,,,done,,done charging,518.6323080544453,,,148.1406178597052
Car 39,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 1 (fid=308702)",519.7377071334108,1,,
Car 40,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",519.8921926953163,3,,
Car 22,80.0,308440,0,,,done,,done charging,520.7903306533364,,,516.0337118315456
Car 32,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),520.7903306533364,,28.40224196072421,
Car 38,,,,,7,switch,,"Charger 7 (fid=67) not available, trying Charger 6 (fid=19)",521.6282268384173,6,,
