car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,32,,arrived,,arrived,0.38610324486739955,,,
Car 0,,36,0,,,start_charge,,starting to charge at Charger 0 (fid=36),0.38610324486739955,,0.0,
Car 1,,,,84,,arrived,,arrived,4.848878830980061,,,
Car 1,,53,2,,,start_charge,,starting to charge at Charger 2 (fid=53),4.848878830980061,,0.0,
Car 2,,,,15,,arrived,,arrived,8.312364750867314,,,
Car 2,,53,2,,,start_charge,,starting to charge at Charger 2 (fid=53),8.312364750867314,,0.0,
Car 3,,,,13,,arrived,,arrived,22.398715883702522,,,
Car 3,,57,1,,,start_charge,,starting to charge at Charger 1 (fid=57),22.398715883702522,,0.0,
Car 4,,,,4,,arrived,,arrived,27.780441468901287,,,
Car 4,,25,4,,,start_charge,,starting to charge at Charger 4 (fid=25),27.780441468901287,,0.0,
Car 5,,,,37,,arrived,,arrived,30.166924803132503,,,
Car 5,,57,1,,,start_charge,,starting to charge at Charger 1 (fid=57),30.166924803132503,,0.0,
Car 6,,,,24,,arrived,,arrived,51.99371099918048,,,
Car 6,,25,4,,,start_charge,,starting to charge at Charger 4 (fid=25),51.99371099918048,,0.0,
Car 7,,,,117,,arrived,,arrived,53.897878201916285,,,
Car 7,,28,3,,,start_charge,,starting to charge at Charger 3 (fid=28),53.897878201916285,,0.0,
Car 8,,,,63,,arrived,,arrived,62.45374592908869,,,
Car 8,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 4 (fid=25)",67.45374592908868,4,,
Car 9,,,,73,,arrived,,arrived,69.42942969579755,,,
Car 0,72.0,36,0,,,done,,done charging,72.3861032448674,,,30.631968268463975
Car 9,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",74.42942969579755,0,,
Car 9,,36,0,,,start_charge,,starting to charge at Charger 0 (fid=36),75.58586344638508,,5.0,
Car 8,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 0 (fid=36)",75.60630764937277,0,,
Car 8,,36,0,,,start_charge,,starting to charge at Charger 0 (fid=36),79.91387913768907,,9.999999999999993,
Car 4,53.0,25,4,,,done,,done charging,80.78044146890129,,,188.56300797880093
Car 5,51.0,57,1,,,done,,done charging,81.1669248031325,,,152.1973858283799
Car 10,,,,74,,arrived,,arrived,82.74117626372615,,,
Car 11,,,,27,,arrived,,arrived,87.12125522700154,,,
Car 11,,28,3,,,start_charge,,starting to charge at Charger 3 (fid=28),87.12125522700154,,0.0,
Car 10,,,,,2,switch,,"Charger 2 (fid=53) not available, trying Charger 5 (fid=51)",87.74117626372615,5,,
Car 10,,51,5,,,start_charge,,starting to charge at Charger 5 (fid=51),88.36854809075716,,5.0,
Car 12,,,,77,,arrived,,arrived,93.25622809069716,,,
Car 12,,51,5,,,start_charge,,starting to charge at Charger 5 (fid=51),93.25622809069716,,0.0,
Car 13,,,,23,,arrived,,arrived,96.99900256101711,,,
Car 1,95.0,53,2,,,done,,done charging,99.84887883098006,,,281.40697508231636
Car 13,,,,,3,switch,,"Charger 3 (fid=28) not available, trying Charger 0 (fid=36)",101.99900256101711,0,,
Car 14,,,,117,,arrived,,arrived,102.20882353762482,,,
Car 15,,,,5,,arrived,,arrived,103.50392211493255,,,
Car 15,,53,2,,,start_charge,,starting to charge at Charger 2 (fid=53),103.50392211493255,,0.0,
Car 14,,,,,3,switch,,"Charger 3 (fid=28) not available, trying Charger 0 (fid=36)",107.20882353762482,0,,
Car 13,,,,,0,switch,,"Charger 0 (fid=36) not available, trying Charger 1 (fid=57)",107.21946302658186,1,,
Car 13,,57,1,,,start_charge,,starting to charge at Charger 1 (fid=57),108.37589677716939,,10.0,
Car 3,90.0,57,1,,,done,,done charging,112.39871588370252,,,58.3564462420549
Car 14,,,,,0,switch,,"Charger 0 (fid=36) not available, trying Charger 2 (fid=53)",112.42928400318958,2,,
Car 2,110.0,53,2,,,done,,done charging,118.31236475086732,,,66.74562865837561
Car 14,,53,2,,,start_charge,,starting to charge at Charger 2 (fid=53),118.31236475086732,,12.128895055815889,
Car 9,47.0,36,0,,,done,,done charging,122.58586344638508,,,240.76881696971395
Car 16,,,,9,,arrived,,arrived,126.65685167868088,,,
Car 16,,,,,5,switch,,"Charger 5 (fid=51) not available, trying Charger 1 (fid=57)",131.65685167868088,1,,
Car 17,,,,65,,arrived,,arrived,134.28073214799196,,,
Car 17,,25,4,,,start_charge,,starting to charge at Charger 4 (fid=25),134.28073214799196,,0.0,
Car 16,,57,1,,,start_charge,,starting to charge at Charger 1 (fid=57),135.82524674383643,,5.0,
Car 18,,,,44,,arrived,,arrived,143.01989069115888,,,
Car 12,51.0,51,5,,,done,,done charging,144.25622809069716,,,91.67281497261143
Car 18,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 1 (fid=57)",148.01989069115888,1,,
Car 19,,,,23,,arrived,,arrived,150.37614310013893,,,
Car 19,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 1 (fid=57)",155.37614310013893,1,,
Car 20,,,,37,,arrived,,arrived,155.42570742815474,,,
Car 18,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",156.17245241144295,0,,
Car 10,68.0,51,5,,,done,,done charging,156.36854809075714,,,229.48628352255437
Car 7,103.0,28,3,,,done,,done charging,156.89787820191628,,,192.91892947296688
Car 18,,36,0,,,start_charge,,starting to charge at Charger 0 (fid=36),157.32888616203047,,10.0,
Car 20,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 4 (fid=25)",160.42570742815474,4,,
Car 19,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",163.528704820423,0,,
Car 21,,,,71,,arrived,,arrived,164.7657130154657,,,
Car 22,,,,42,,arrived,,arrived,166.45256803413065,,,
Car 20,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 0 (fid=36)",168.5782691484388,0,,
Car 19,,,,,0,switch,,"Charger 0 (fid=36) not available, trying Charger 3 (fid=28)",169.68513857101053,3,,
Car 21,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",169.7657130154657,0,,
Car 19,,28,3,,,start_charge,,starting to charge at Charger 3 (fid=28),169.9055990365753,,15.0,
Car 22,,,,,4,switch,,"Charger 4 (fid=25) not available, trying Charger 1 (fid=57)",171.45256803413065,1,,
Car 6,120.0,25,4,,,done,,done charging,171.99371099918048,,,12.433871681824385
Car 23,,,,73,,arrived,,arrived,175.42978718473773,,,
Car 21,,,,,0,switch,,"Charger 0 (fid=36) not available, trying Charger 3 (fid=28)",175.92214676605323,3,,
Car 20,,,,,0,switch,,"Charger 0 (fid=36) not available, trying Charger 3 (fid=28)",177.88584063675512,3,,
Car 8,98.0,36,0,,,done,,done charging,177.91387913768907,,,300.5796087511877
Car 22,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",179.60512975441472,0,,
Car 23,,,,,1,switch,,"Charger 1 (fid=57) not available, trying Charger 0 (fid=36)",180.42978718473773,0,,
Car 22,,36,0,,,start_charge,,starting to charge at Charger 0 (fid=36),180.76156350500224,,10.0,
Car 21,,,,,3,switch,,"Charger 3 (fid=28) not available, trying Charger 4 (fid=25)",181.142607231618,4,,
Car 20,,,,,3,switch,,"Charger 3 (fid=28) not available, trying Charger 5 (fid=51)",183.1063011023199,5,,
Car 24,,,,40,,arrived,,arrived,185.26274298395822,,,
Car 24,,51,5,,,start_charge,,starting to charge at Charger 5 (fid=51),185.26274298395822,,0.0,
