car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 90,,,,31,,arrived,,arrived,8.0,,,
Car 90,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),8.0,,0.0,
Car 62,,,,16,,arrived,,arrived,15.0,,,
Car 62,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),15.0,,0.0,
Car 174,,,,4,,arrived,,arrived,29.0,,,
Car 174,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),29.0,,0.0,
Car 166,,,,77,,arrived,,arrived,31.0,,,
Car 166,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),31.0,,0.0,
Car 56,,,,77,,arrived,,arrived,49.0,,,
Car 100,,,,10,,arrived,,arrived,49.0,,,
Car 100,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),49.0,,0.0,
Car 198,,,,73,,arrived,,arrived,50.0,,,
Car 198,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),50.0,,0.0,
Car 56,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",54.0,3,,
Car 56,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),56.224325873734955,,5.0,
Car 170,,,,2,,arrived,,arrived,62.0,,,
Car 170,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),62.0,,0.0,
Car 196,,,,46,,arrived,,arrived,67.0,,,
Car 196,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),67.0,,0.0,
Car 22,,,,4,,arrived,,arrived,81.0,,,
Car 166,50.0,60,6,,,done,,done charging,81.0,,,43.698525833242314
Car 22,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),81.0,,0.0,
Car 128,,,,30,,arrived,,arrived,92.0,,,
Car 128,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),92.0,,0.0,
Car 77,,,,52,,arrived,,arrived,106.0,,,
Car 77,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),106.0,,0.0,
Car 100,58.0,73,5,,,done,,done charging,107.0,,,81.59070857031476
Car 174,83.0,60,6,,,done,,done charging,112.0,,,59.80497675779154
Car 154,,,,79,,arrived,,arrived,113.0,,,
Car 154,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",118.0,2,,
Car 154,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),118.03316318654132,,5.0,
Car 201,,,,73,,arrived,,arrived,119.0,,,
Car 201,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),119.0,,0.0,
Car 62,107.0,308440,0,,,done,,done charging,122.0,,,120.70032154058093
Car 183,,,,60,,arrived,,arrived,123.0,,,
Car 183,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),123.0,,0.0,
Car 90,116.0,30,7,,,done,,done charging,124.0,,,12.168342532958441
Car 170,64.0,308108,4,,,done,,done charging,126.0,,,50.608860973177485
Car 130,,,,65,,arrived,,arrived,137.0,,,
Car 130,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",142.0,1,,
Car 130,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),144.33625344304474,,5.0,
Car 39,,,,73,,arrived,,arrived,145.0,,,
Car 39,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",150.0,6,,
Car 198,102.0,73,5,,,done,,done charging,152.0,,,0.0
Car 102,,,,53,,arrived,,arrived,153.0,,,
Car 102,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),153.0,,0.0,
Car 43,,,,54,,arrived,,arrived,157.0,,,
Car 39,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",157.27008140497065,1,,
Car 43,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",162.0,0,,
Car 56,107.0,307905,3,,,done,,done charging,163.22432587373495,,,155.78893327835206
Car 43,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),164.22134419256946,,5.0,
Car 30,,,,81,,arrived,,arrived,166.0,,,
Car 22,85.0,60,6,,,done,,done charging,166.0,,,59.80497675779154
Car 30,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),166.0,,0.0,
Car 39,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",166.0964198936251,7,,
Car 39,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),166.7105411659799,,15.0,
Car 154,50.0,307904,2,,,done,,done charging,168.03316318654132,,,120.24542890270686
Car 200,,,,34,,arrived,,arrived,175.0,,,
Car 196,113.0,308702,1,,,done,,done charging,180.0,,,58.41695935261943
Car 200,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",180.0,3,,
Car 199,,,,26,,arrived,,arrived,185.0,,,
Car 177,,,,17,,arrived,,arrived,186.0,,,
Car 14,,,,42,,arrived,,arrived,187.0,,,
Car 14,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),187.0,,0.0,
Car 200,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 1 (fid=308702)",187.8588498683722,1,,
Car 199,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",190.0,3,,
Car 177,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",191.0,6,,
Car 204,,,,44,,arrived,,arrived,192.0,,,
Car 177,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),194.2596920472862,,5.0,
Car 159,,,,21,,arrived,,arrived,195.0,,,
Car 204,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",197.0,7,,
Car 200,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 2 (fid=307904)",197.44029100548454,2,,
Car 204,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),197.6141212723548,,5.0,
Car 199,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",197.8588498683722,2,,
Car 199,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),197.89201305491352,,10.0,
Car 213,,,,41,,arrived,,arrived,199.0,,,
Car 183,76.0,60,6,,,done,,done charging,199.0,,,0.0
Car 159,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",200.0,1,,
Car 128,110.0,308440,0,,,done,,done charging,202.0,,,65.80971865160745
Car 153,,,,30,,arrived,,arrived,204.0,,,
Car 213,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 1 (fid=308702)",204.0,1,,
Car 42,,,,53,,arrived,,arrived,206.0,,,
Car 200,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 6 (fid=60)",207.05479346200764,6,,
Car 159,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 3 (fid=307905)",207.22134419256946,3,,
Car 153,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 1 (fid=308702)",209.0,1,,
Car 200,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),209.29976434275898,,20.0,
Car 213,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=73)",209.6141212723548,5,,
Car 18,,,,45,,arrived,,arrived,210.0,,,
Car 42,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 6 (fid=60)",211.0,6,,
Car 213,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),211.95037471539953,,10.0,
Car 201,94.0,73,5,,,done,,done charging,213.0,,,0.0
Car 153,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",214.6141212723548,0,,
Car 102,62.0,308108,4,,,done,,done charging,215.0,,,117.52868882955782
Car 18,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",215.0,5,,
Car 159,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",216.8027853296818,2,,
Car 153,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),216.83546546492425,,10.0,
Car 18,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),217.27008140497065,,5.0,
Car 42,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 2 (fid=307904)",219.0068070186066,2,,
