car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 61,,,,73,,arrived,,arrived,11.0,,,
Car 61,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),11.0,,0.0,
Car 205,,,,91,,arrived,,arrived,21.0,,,
Car 205,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),21.0,,0.0,
Car 63,,,,4,,arrived,,arrived,22.0,,,
Car 63,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),22.0,,0.0,
Car 146,,,,60,,arrived,,arrived,26.0,,,
Car 146,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),26.0,,0.0,
Car 174,,,,55,,arrived,,arrived,32.0,,,
Car 174,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),32.0,,0.0,
Car 97,,,,74,,arrived,,arrived,33.0,,,
Car 97,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),33.0,,0.0,
Car 72,,,,31,,arrived,,arrived,56.0,,,
Car 134,,,,37,,arrived,,arrived,56.0,,,
Car 72,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),56.0,,0.0,
Car 134,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),56.0,,0.0,
Car 61,48.0,73,5,,,done,,done charging,59.0,,,0.0
Car 127,,,,54,,arrived,,arrived,60.0,,,
Car 127,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),60.0,,0.0,
Car 56,,,,8,,arrived,,arrived,70.0,,,
Car 56,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),70.0,,0.0,
Car 158,,,,65,,arrived,,arrived,84.0,,,
Car 158,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",89.0,1,,
Car 158,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),91.33625344304474,,5.0,
Car 192,,,,5,,arrived,,arrived,103.0,,,
Car 97,70.0,307904,2,,,done,,done charging,103.0,,,84.63961631527718
Car 63,84.0,60,6,,,done,,done charging,106.0,,,59.80497675779154
Car 160,,,,54,,arrived,,arrived,107.0,,,
Car 192,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",108.0,1,,
Car 174,79.0,308440,0,,,done,,done charging,111.0,,,88.10894552200877
Car 231,,,,46,,arrived,,arrived,112.0,,,
Car 160,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",112.0,0,,
Car 74,,,,40,,arrived,,arrived,113.0,,,
Car 74,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),113.0,,0.0,
Car 160,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),114.22134419256946,,5.0,
Car 192,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",115.33625344304474,7,,
Car 192,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),115.95037471539953,,10.0,
Car 7,,,,57,,arrived,,arrived,117.0,,,
Car 134,61.0,73,5,,,done,,done charging,117.0,,,52.18342097829892
Car 231,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",117.0,7,,
Car 231,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),117.6141212723548,,5.0,
Car 146,93.0,60,6,,,done,,done charging,119.0,,,0.0
Car 103,,,,37,,arrived,,arrived,122.0,,,
Car 7,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",122.0,1,,
Car 103,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),122.0,,0.0,
Car 14,,,,70,,arrived,,arrived,124.0,,,
Car 42,,,,4,,arrived,,arrived,124.0,,,
Car 211,,,,29,,arrived,,arrived,124.0,,,
Car 222,,,,4,,arrived,,arrived,124.0,,,
Car 42,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),124.0,,0.0,
Car 72,70.0,308440,0,,,done,,done charging,126.0,,,65.10485574823473
Car 14,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),126.0,,2.0,
Car 244,,,,7,,arrived,,arrived,127.0,,,
Car 244,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),127.0,,0.0,
Car 211,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 8 (fid=31)",129.0,8,,
Car 222,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",129.0,1,,
Car 211,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),129.14607854181222,,5.0,
Car 7,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",129.22134419256946,8,,
Car 7,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),129.78550538131702,,10.0,
Car 205,109.0,308108,4,,,done,,done charging,130.0,,,136.51286569406312
Car 0,,,,54,,arrived,,arrived,135.0,,,
Car 222,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",136.33625344304474,7,,
Car 0,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",140.0,0,,
Car 222,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 8 (fid=31)",141.95037471539953,8,,
Car 229,,,,8,,arrived,,arrived,142.0,,,
Car 229,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",147.0,6,,
Car 222,,,,,8,switch,,"Charger 8 (fid=31) not available, trying Charger 6 (fid=60)",147.09645325721175,6,,
Car 0,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",147.22134419256946,5,,
Car 69,,,,12,,arrived,,arrived,152.0,,,
Car 69,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),152.0,,0.0,
Car 127,93.0,308702,1,,,done,,done charging,153.0,,,118.85907491646913
Car 229,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",154.27008140497065,1,,
Car 0,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 8 (fid=31)",155.4874224116105,8,,
Car 222,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 0 (fid=308440)",156.47855149802356,0,,
Car 229,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),158.0964198936251,,10.0,
Car 215,,,,37,,arrived,,arrived,161.0,,,
Car 31,,,,83,,arrived,,arrived,163.0,,,
Car 31,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),163.0,,0.0,
Car 0,,,,,8,switch,,"Charger 8 (fid=31) not available, trying Charger 7 (fid=30)",163.3524737966621,7,,
Car 222,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",164.73824354530976,3,,
Car 215,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",166.0,1,,
Car 222,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),167.59709341368196,,30.0,
Car 164,,,,25,,arrived,,arrived,168.0,,,
Car 0,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 6 (fid=60)",168.49855233847433,6,,
Car 164,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",173.0,3,,
Car 215,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",173.33625344304474,7,,
Car 103,54.0,73,5,,,done,,done charging,176.0,,,52.18342097829892
Car 143,,,,77,,arrived,,arrived,177.0,,,
Car 0,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",177.93838464164443,3,,
Car 215,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 8 (fid=31)",178.95037471539953,8,,
Car 56,109.0,73,5,,,done,,done charging,179.0,,,46.809697563664486
Car 7,51.0,31,8,,,done,,done charging,180.78550538131702,,,153.86776271202248
Car 215,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),180.78550538131702,,16.689052124105274,
Car 164,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",180.8588498683722,2,,
Car 143,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",182.0,3,,
Car 158,92.0,308702,1,,,done,,done charging,183.33625344304474,,,232.57751411520684
Car 0,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",185.1627105153794,2,,
Car 164,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 1 (fid=308702)",185.89201305491352,1,,
Car 74,73.0,60,6,,,done,,done charging,186.0,,,83.60540020832796
Car 143,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",189.22432587373495,2,,
Car 0,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",190.1958737019207,4,,
Car 164,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),190.50651551143662,,15.0,
Car 143,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",194.25748906027627,4,,
Car 0,,,,,,gave_up,4,"no alternate charger available, gave up",196.87413852496186,,,
Car 211,69.0,31,8,,,done,,done charging,198.14607854181222,,,25.033754213060966
Car 143,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 5 (fid=73)",200.93575388331743,5,,
Car 244,75.0,308108,4,,,done,,done charging,202.0,,,55.70976389286317
Car 4,,,,55,,arrived,,arrived,204.0,,,
Car 213,,,,10,,arrived,,arrived,204.0,,,
Car 213,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),204.0,,0.0,
Car 161,,,,36,,arrived,,arrived,205.0,,,
Car 143,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),206.1573119196901,,20.0,
Car 42,85.0,60,6,,,done,,done charging,209.0,,,59.80497675779154
Car 31,46.0,308108,4,,,done,,done charging,209.0,,,168.71753642404158
Car 4,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",209.0,1,,
Car 161,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",210.0,3,,
Car 231,96.0,30,7,,,done,,done charging,213.6141212723548,,,79.73808801950815
Car 236,,,,77,,arrived,,arrived,215.0,,,
Car 69,63.0,307904,2,,,done,,done charging,215.0,,,59.85703862538347
Car 236,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),215.0,,0.0,
Car 4,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",216.22134419256946,8,,
Car 4,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),216.78550538131702,,10.0,
Car 161,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",217.8588498683722,2,,
Car 161,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),217.89201305491352,,10.0,
Car 160,107.0,308440,0,,,done,,done charging,221.22134419256946,,,132.29525314614574
Car 14,101.0,308440,0,,,done,,done charging,227.0,,,40.47401549143133
Car 68,,,,44,,arrived,,arrived,229.0,,,
Car 192,116.0,30,7,,,done,,done charging,231.95037471539953,,,162.01495068359642
Car 100,,,,5,,arrived,,arrived,233.0,,,
Car 100,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),233.0,,0.0,
Car 68,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",234.0,7,,
Car 68,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),234.6141212723548,,5.0,
Car 59,,,,2,,arrived,,arrived,236.0,,,
Car 59,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),236.0,,0.0,
Car 187,,,,30,,arrived,,arrived,239.0,,,
Car 187,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),239.0,,0.0,
Car 112,,,,60,,arrived,,arrived,240.0,,,
Car 112,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),240.0,,0.0,
Car 94,,,,10,,arrived,,arrived,242.0,,,
Car 128,,,,55,,arrived,,arrived,244.0,,,
Car 128,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),244.0,,0.0,
Car 94,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",247.0,6,,
Car 124,,,,16,,arrived,,arrived,253.0,,,
Car 94,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",254.27008140497065,1,,
Car 229,99.0,308702,1,,,done,,done charging,257.0964198936251,,,224.28037668286402
Car 138,,,,77,,arrived,,arrived,258.0,,,
Car 124,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",258.0,6,,
Car 94,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),258.09641989362507,,10.0,
Car 21,,,,86,,arrived,,arrived,261.0,,,
Car 138,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",263.0,3,,
Car 21,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",266.0,2,,
Car 124,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",266.2596920472862,5,,
Car 161,51.0,307904,2,,,done,,done charging,268.8920130549135,,,178.9737309020334
Car 21,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),268.8920130549135,,6.21374823187233,
Car 4,53.0,31,8,,,done,,done charging,269.785505381317,,,155.54503343084536
Car 138,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",270.224325873735,2,,
Car 228,,,,30,,arrived,,arrived,273.0,,,
Car 124,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",273.52977345225685,1,,
Car 138,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",275.25748906027627,4,,
Car 228,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",278.0,1,,
Car 221,,,,77,,arrived,,arrived,280.0,,,
Car 164,90.0,308702,1,,,done,,done charging,280.50651551143665,,,218.32403010204763
Car 124,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),280.50651551143665,,19.640488616135087,
Car 11,,,,25,,arrived,,arrived,281.0,,,
Car 11,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),281.0,,0.0,
Car 138,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 5 (fid=73)",281.93575388331743,5,,
Car 45,,,,64,,arrived,,arrived,285.0,,,
Car 221,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",285.0,3,,
Car 228,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",285.22134419256946,8,,
Car 222,118.0,307905,3,,,done,,done charging,285.59709341368193,,,445.25221343528693
Car 228,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),285.785505381317,,10.0,
Car 215,106.0,31,8,,,done,,done charging,286.785505381317,,,186.61723640916742
Car 221,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),287.224325873735,,5.0,
Car 41,,,,25,,arrived,,arrived,288.0,,,
Car 45,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",290.0,2,,
Car 138,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 0 (fid=308440)",292.15731191969013,0,,
Car 41,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 8 (fid=31)",293.0,8,,
Car 41,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),293.14607854181224,,5.0,
Car 45,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",296.67826482304116,3,,
Car 143,91.0,73,5,,,done,,done charging,297.1573119196901,,,232.40106536760118
Car 100,67.0,308108,4,,,done,,done charging,300.0,,,145.2156684280546
Car 138,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",300.4233901387312,1,,
Car 45,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=60)",301.71142800958245,6,,
Car 3,,,,45,,arrived,,arrived,304.0,,,
Car 112,65.0,60,6,,,done,,done charging,305.0,,,0.0
Car 45,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),305.0,,16.06424611668257,
Car 59,70.0,308108,4,,,done,,done charging,306.0,,,50.608860973177485
Car 138,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",307.64473433130064,8,,
Car 3,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",309.0,5,,
Car 3,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),311.27008140497065,,5.0,
Car 138,,,,,8,switch,,"Charger 8 (fid=31) not available, trying Charger 7 (fid=30)",313.2088955200482,7,,
Car 138,,,,,,gave_up,7,"no alternate charger available, gave up",318.35497406186045,,,
Car 79,,,,72,,arrived,,arrived,319.0,,,
Car 2,,,,27,,arrived,,arrived,321.0,,,
Car 213,117.0,73,5,,,done,,done charging,321.0,,,81.59070857031476
Car 79,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",324.0,1,,
