car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 99,,,,37,,arrived,,arrived,2.0,,,
Car 99,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),2.0,,0.0,
Car 120,,,,48,,arrived,,arrived,6.0,,,
Car 120,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),6.0,,0.0,
Car 96,,,,29,,arrived,,arrived,7.0,,,
Car 96,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),7.0,,0.0,
Car 152,,,,15,,arrived,,arrived,24.0,,,
Car 152,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),24.0,,0.0,
Car 23,,,,78,,arrived,,arrived,29.0,,,
Car 23,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),29.0,,0.0,
Car 82,,,,2,,arrived,,arrived,31.0,,,
Car 82,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),31.0,,0.0,
Car 70,,,,63,,arrived,,arrived,34.0,,,
Car 81,,,,124,,arrived,,arrived,37.0,,,
Car 81,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),37.0,,0.0,
Car 58,,,,37,,arrived,,arrived,39.0,,,
Car 70,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",39.0,1,,
Car 70,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),41.33625344304473,,5.0,
Car 58,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",44.0,1,,
Car 58,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",51.33625344304473,0,,
Car 19,,,,13,,arrived,,arrived,56.0,,,
Car 58,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",58.557597635614194,3,,
Car 6,,,,117,,arrived,,arrived,59.0,,,
Car 6,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),59.0,,0.0,
Car 19,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",61.0,0,,
Car 58,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),61.416447503986404,,15.0,
Car 19,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",68.22134419256946,5,,
Car 99,68.0,73,5,,,done,,done charging,70.0,,,52.18342097829892
Car 19,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),71.4874224116105,,10.0,
Car 23,47.0,73,5,,,done,,done charging,76.0,,,114.03939294825062
Car 82,49.0,308108,4,,,done,,done charging,80.0,,,50.608860973177485
Car 120,78.0,308702,1,,,done,,done charging,84.0,,,117.09864467621297
Car 110,,,,83,,arrived,,arrived,89.0,,,
Car 110,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),89.0,,0.0,
Car 152,70.0,308108,4,,,done,,done charging,94.0,,,110.92179104663587
Car 128,,,,62,,arrived,,arrived,95.0,,,
Car 128,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),95.0,,0.0,
Car 118,,,,62,,arrived,,arrived,103.0,,,
Car 118,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",108.0,3,,
Car 96,102.0,308440,0,,,done,,done charging,109.0,,,62.90498467528626
Car 118,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",117.05848319324673,2,,
Car 70,79.0,308702,1,,,done,,done charging,120.33625344304474,,,207.74268424426072
Car 118,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 0 (fid=308440)",122.09164637978805,0,,
Car 118,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),124.98012206805572,,15.0,
Car 81,89.0,308440,0,,,done,,done charging,126.0,,,33.674659077715404
Car 41,,,,46,,arrived,,arrived,129.0,,,
Car 41,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),129.0,,0.0,
Car 19,61.0,73,5,,,done,,done charging,132.4874224116105,,,209.95352093736417
Car 72,,,,29,,arrived,,arrived,136.0,,,
Car 72,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),136.0,,0.0,
Car 6,90.0,307904,2,,,done,,done charging,149.0,,,115.82552862818139
Car 141,,,,60,,arrived,,arrived,152.0,,,
Car 110,63.0,308108,4,,,done,,done charging,152.0,,,168.71753642404158
Car 58,91.0,307905,3,,,done,,done charging,152.4164475039864,,,346.76254699867275
Car 141,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),152.4164475039864,,0.4164475039864044,
Car 139,,,,81,,arrived,,arrived,156.0,,,
Car 155,,,,37,,arrived,,arrived,156.0,,,
Car 155,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),156.0,,0.0,
Car 129,,,,61,,arrived,,arrived,158.0,,,
Car 139,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",161.0,2,,
Car 139,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),161.03316318654132,,5.0,
Car 129,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",163.0,3,,
Car 71,,,,61,,arrived,,arrived,171.0,,,
Car 63,,,,29,,arrived,,arrived,172.0,,,
Car 129,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",172.05848319324673,2,,
Car 115,,,,4,,arrived,,arrived,174.0,,,
Car 128,81.0,73,5,,,done,,done charging,176.0,,,145.31133975020617
Car 71,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",176.0,3,,
Car 41,48.0,308702,1,,,done,,done charging,177.0,,,58.41695935261943
Car 63,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",177.0,3,,
Car 129,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",177.09164637978805,4,,
Car 129,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),178.7699112028292,,15.0,
Car 115,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",179.0,2,,
Car 68,,,,31,,arrived,,arrived,183.0,,,
Car 115,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",184.03316318654132,4,,
Car 63,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",184.8588498683722,2,,
Car 71,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",185.05848319324673,2,,
Car 115,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),185.71142800958248,,10.0,
Car 102,,,,29,,arrived,,arrived,186.0,,,
Car 68,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",188.0,1,,
