car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,8,,arrived,,arrived,3.3930820636085213,,,
Car 0,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),3.3930820636085213,,0.0,
Car 0,52.0,4,10,,,done,,done charging,55.393082063608524,,,205.3598914537192
Car 1,,,,85,,arrived,,arrived,56.86964922356096,,,
Car 1,,91,8,,,start_charge,,starting to charge at Charger 8 (fid=91),56.86964922356096,,0.0,
Car 2,,,,27,,arrived,,arrived,57.36205631335496,,,
Car 2,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),57.36205631335496,,0.0,
Car 3,,,,61,,arrived,,arrived,65.0923197095353,,,
Car 3,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),65.0923197095353,,0.0,
Car 4,,,,68,,arrived,,arrived,104.1581993441114,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),104.1581993441114,,0.0,
Car 5,,,,63,,arrived,,arrived,110.12993268776697,,,
Car 5,,4,10,,,start_charge,,starting to charge at Charger 10 (fid=4),110.12993268776697,,0.0,
Car 3,72.0,3,9,,,done,,done charging,137.0923197095353,,,140.0749914334876
Car 6,,,,29,,arrived,,arrived,138.48818745534865,,,
Car 6,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),138.48818745534865,,0.0,
Car 2,84.0,308440,0,,,done,,done charging,141.36205631335497,,,125.09112601081497
Car 1,91.0,91,8,,,done,,done charging,147.86964922356097,,,106.24032324567185
Car 7,,,,26,,arrived,,arrived,156.35664994070774,,,
Car 7,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),156.35664994070774,,0.0,
Car 8,,,,30,,arrived,,arrived,160.18382408641327,,,
Car 8,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),160.18382408641327,,0.0,
Car 9,,,,3,,arrived,,arrived,189.50297221528834,,,
Car 9,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),189.50297221528834,,0.0,
Car 5,100.0,4,10,,,done,,done charging,210.12993268776697,,,108.3704539833791
Car 10,,,,50,,arrived,,arrived,214.8722410267202,,,
Car 10,,3,9,,,start_charge,,starting to charge at Charger 9 (fid=3),214.8722410267202,,0.0,
Car 11,,,,17,,arrived,,arrived,216.40810401845027,,,
