car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,72,,arrived,,arrived,45.477264176418146,,,
Car 0,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),45.477264176418146,,0.0,
Car 1,,,,73,,arrived,,arrived,50.665311091502886,,,
Car 1,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),50.665311091502886,,0.0,
Car 2,,,,1,,arrived,,arrived,75.5350050175778,,,
Car 2,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),75.5350050175778,,0.0,
Car 3,,,,70,,arrived,,arrived,85.2342948498507,,,
Car 3,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),85.2342948498507,,0.0,
Car 0,61.0,308440,0,,,done,,done charging,106.47726417641815,,,99.33725130193227
Car 2,55.0,307904,2,,,done,,done charging,130.53500501757782,,,99.11480165757857
Car 4,,,,24,,arrived,,arrived,144.29604824702486,,,
Car 4,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),144.29604824702486,,0.0,
Car 1,94.0,73,5,,,done,,done charging,144.66531109150287,,,62.537028395157705
Car 5,,,,38,,arrived,,arrived,150.67648328211652,,,
Car 5,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),150.67648328211652,,0.0,
Car 3,69.0,308440,0,,,done,,done charging,154.2342948498507,,,107.15313332298842
Car 6,,,,4,,arrived,,arrived,198.19876356473566,,,
Car 6,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),198.19876356473566,,0.0,
Car 4,65.0,308440,0,,,done,,done charging,209.29604824702486,,,124.32994701169515
Car 7,,,,40,,arrived,,arrived,227.02791534208637,,,
Car 7,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),227.02791534208637,,0.0,
Car 5,102.0,308702,1,,,done,,done charging,252.67648328211652,,,221.54584266575003
Car 8,,,,43,,arrived,,arrived,268.59581724914136,,,
