car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 154,,,,77,,arrived,,arrived,13.0,,,
Car 154,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),13.0,,0.0,
Car 191,,,,13,,arrived,,arrived,15.0,,,
Car 191,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),15.0,,0.0,
Car 40,,,,37,,arrived,,arrived,21.0,,,
Car 40,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),21.0,,0.0,
Car 140,,,,90,,arrived,,arrived,24.0,,,
Car 140,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),24.0,,0.0,
Car 18,,,,27,,arrived,,arrived,26.0,,,
Car 18,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),26.0,,0.0,
Car 229,,,,50,,arrived,,arrived,30.0,,,
Car 229,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),30.0,,0.0,
Car 174,,,,32,,arrived,,arrived,59.0,,,
Car 174,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),59.0,,0.0,
Car 82,,,,37,,arrived,,arrived,72.0,,,
Car 82,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),72.0,,0.0,
Car 229,45.0,60,6,,,done,,done charging,75.0,,,96.01273230670698
Car 153,,,,2,,arrived,,arrived,77.0,,,
Car 153,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),77.0,,0.0,
Car 5,,,,50,,arrived,,arrived,81.0,,,
Car 5,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),81.0,,0.0,
Car 154,71.0,60,6,,,done,,done charging,84.0,,,43.698525833242314
Car 226,,,,4,,arrived,,arrived,91.0,,,
Car 226,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),91.0,,0.0,
Car 165,,,,67,,arrived,,arrived,95.0,,,
Car 165,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),95.0,,0.0,
Car 13,,,,68,,arrived,,arrived,102.0,,,
Car 174,45.0,308440,0,,,done,,done charging,104.0,,,65.87365926527472
Car 13,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),104.0,,2.0,
Car 206,,,,6,,arrived,,arrived,111.0,,,
Car 206,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),111.0,,0.0,
Car 163,,,,53,,arrived,,arrived,113.0,,,
Car 102,,,,8,,arrived,,arrived,117.0,,,
Car 163,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 6 (fid=60)",118.0,6,,
Car 11,,,,15,,arrived,,arrived,120.0,,,
Car 8,,,,56,,arrived,,arrived,122.0,,,
Car 102,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",122.0,6,,
Car 103,,,,45,,arrived,,arrived,124.0,,,
Car 40,103.0,73,5,,,done,,done charging,124.0,,,52.18342097829892
Car 11,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",125.0,3,,
Car 163,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 2 (fid=307904)",126.00680701860658,2,,
Car 5,46.0,60,6,,,done,,done charging,127.0,,,96.01273230670698
Car 8,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",127.0,1,,
Car 103,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),127.0,,3.0,
Car 163,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),128.2517778993579,,10.0,
Car 102,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",129.27008140497065,1,,
Car 191,115.0,308702,1,,,done,,done charging,130.0,,,73.06235176202703
Car 8,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),130.0,,5.778655807430539,
Car 140,107.0,308108,4,,,done,,done charging,131.0,,,122.78010549354106
Car 11,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",132.8588498683722,2,,
Car 11,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 6 (fid=60)",137.89201305491352,6,,
Car 82,66.0,73,5,,,done,,done charging,138.0,,,52.18342097829892
Car 102,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",138.0964198936251,7,,
Car 102,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),138.7105411659799,,15.0,
Car 74,,,,51,,arrived,,arrived,144.0,,,
Car 11,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",145.13698393566486,1,,
Car 139,,,,47,,arrived,,arrived,146.0,,,
Car 211,,,,10,,arrived,,arrived,146.0,,,
Car 18,120.0,308440,0,,,done,,done charging,146.0,,,55.628869744032556
Car 139,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),146.0,,0.0,
Car 211,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),146.0,,0.0,
Car 74,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",149.0,4,,
Car 74,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),152.0068070186066,,5.0,
