car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 65,,,,37,,arrived,,arrived,3.0,,,
Car 65,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),3.0,,0.0,
Car 52,,,,62,,arrived,,arrived,17.0,,,
Car 99,,,,56,,arrived,,arrived,17.0,,,
Car 52,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),17.0,,0.0,
Car 99,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),17.0,,0.0,
Car 64,,,,31,,arrived,,arrived,21.0,,,
Car 64,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),21.0,,0.0,
Car 165,,,,20,,arrived,,arrived,32.0,,,
Car 47,,,,40,,arrived,,arrived,35.0,,,
Car 47,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),35.0,,0.0,
Car 182,,,,31,,arrived,,arrived,37.0,,,
Car 165,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",37.0,1,,
Car 0,,,,54,,arrived,,arrived,39.0,,,
Car 0,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),39.0,,0.0,
Car 165,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),39.22134419256946,,5.0,
Car 182,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",42.0,1,,
Car 8,,,,38,,arrived,,arrived,49.0,,,
Car 8,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),49.0,,0.0,
Car 182,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 3 (fid=307905)",49.22134419256946,3,,
Car 182,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),53.80278532968181,,10.0,
Car 97,,,,9,,arrived,,arrived,57.0,,,
Car 149,,,,61,,arrived,,arrived,62.0,,,
Car 97,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",62.0,6,,
Car 149,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",67.0,5,,
Car 97,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",69.27008140497065,1,,
Car 149,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",74.27008140497065,3,,
Car 97,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 3 (fid=307905)",78.0964198936251,3,,
Car 52,62.0,60,6,,,done,,done charging,79.0,,,45.85174722953972
Car 151,,,,64,,arrived,,arrived,80.0,,,
Car 151,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),80.0,,0.0,
Car 75,,,,23,,arrived,,arrived,83.0,,,
Car 149,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",83.32856459821738,2,,
Car 149,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),83.3617277847587,,15.0,
Car 64,64.0,308440,0,,,done,,done charging,85.0,,,65.10485574823473
Car 75,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),85.0,,2.0,
Car 97,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 0 (fid=308440)",87.67786103073745,0,,
Car 16,,,,73,,arrived,,arrived,88.0,,,
Car 47,57.0,60,6,,,done,,done charging,92.0,,,83.60540020832796
Car 16,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",93.0,6,,
Car 16,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),95.27008140497065,,5.0,
Car 97,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 2 (fid=307904)",95.53671089910965,2,,
Car 128,,,,90,,arrived,,arrived,101.0,,,
Car 128,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),101.0,,0.0,
Car 97,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 7 (fid=30)",103.42518658737733,7,,
Car 65,104.0,73,5,,,done,,done charging,107.0,,,52.18342097829892
Car 97,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),108.59791047500498,,30.0,
Car 62,,,,14,,arrived,,arrived,110.0,,,
Car 196,,,,55,,arrived,,arrived,112.0,,,
Car 62,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",115.0,1,,
Car 99,100.0,308440,0,,,done,,done charging,117.0,,,62.86353987009791
Car 196,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",117.0,1,,
Car 165,79.0,308702,1,,,done,,done charging,118.22134419256946,,,185.09367939772739
