car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 60,,,,37,,arrived,,arrived,3.0,,,
Car 60,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),3.0,,0.0,
Car 47,,,,62,,arrived,,arrived,17.0,,,
Car 94,,,,56,,arrived,,arrived,17.0,,,
Car 47,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),17.0,,0.0,
Car 94,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),17.0,,0.0,
Car 59,,,,31,,arrived,,arrived,21.0,,,
Car 59,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),21.0,,0.0,
Car 160,,,,20,,arrived,,arrived,32.0,,,
Car 42,,,,40,,arrived,,arrived,35.0,,,
Car 42,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),35.0,,0.0,
Car 177,,,,31,,arrived,,arrived,37.0,,,
Car 160,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",37.0,1,,
Car 160,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),39.22134419256946,,5.0,
Car 177,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",42.0,1,,
Car 177,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),44.22134419256946,,5.0,
Car 3,,,,38,,arrived,,arrived,49.0,,,
Car 3,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),49.0,,0.0,
Car 92,,,,9,,arrived,,arrived,57.0,,,
Car 199,,,,51,,arrived,,arrived,60.0,,,
Car 144,,,,61,,arrived,,arrived,62.0,,,
Car 92,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",62.0,6,,
Car 199,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 4 (fid=308108)",65.0,4,,
Car 144,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",67.0,5,,
Car 199,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),68.00680701860658,,5.0,
Car 92,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",69.27008140497065,1,,
Car 144,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 3 (fid=307905)",74.27008140497065,3,,
Car 92,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 3 (fid=307905)",78.0964198936251,3,,
Car 144,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),78.32856459821738,,10.0,
Car 47,62.0,60,6,,,done,,done charging,79.0,,,45.85174722953972
Car 146,,,,64,,arrived,,arrived,80.0,,,
Car 146,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),80.0,,0.0,
Car 70,,,,23,,arrived,,arrived,83.0,,,
Car 59,64.0,308440,0,,,done,,done charging,85.0,,,65.10485574823473
Car 70,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),85.0,,2.0,
Car 92,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 0 (fid=308440)",87.67786103073745,0,,
Car 11,,,,73,,arrived,,arrived,88.0,,,
Car 42,57.0,60,6,,,done,,done charging,92.0,,,83.60540020832796
Car 11,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",93.0,6,,
Car 11,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),95.27008140497065,,5.0,
