car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 0,,,,74,,arrived,,arrived,15.5350050175778,,,
Car 0,,118,13,,,start_charge,,starting to charge at Charger 13 (fid=118),15.5350050175778,,0.0,
Car 1,,,,4,,arrived,,arrived,25.2342948498507,,,
Car 1,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),25.2342948498507,,0.0,
Car 2,,,,52,,arrived,,arrived,30.67648328211651,,,
Car 2,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),30.67648328211651,,0.0,
Car 3,,,,33,,arrived,,arrived,45.477264176418146,,,
Car 3,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),45.477264176418146,,0.0,
Car 4,,,,60,,arrived,,arrived,50.665311091502886,,,
Car 4,,62,5,,,start_charge,,starting to charge at Charger 5 (fid=62),50.665311091502886,,0.0,
Car 5,,,,54,,arrived,,arrived,78.19876356473564,,,
Car 5,,57,14,,,start_charge,,starting to charge at Charger 14 (fid=57),78.19876356473564,,0.0,
Car 6,,,,11,,arrived,,arrived,84.29604824702486,,,
Car 7,,,,62,,arrived,,arrived,88.59581724914135,,,
Car 6,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 14 (fid=57)",89.29604824702486,14,,
Car 6,,57,14,,,start_charge,,starting to charge at Charger 14 (fid=57),92.93342890367765,,5.0,
Car 7,,,,,5,switch,,"Charger 5 (fid=62) not available, trying Charger 16 (fid=40)",93.59581724914135,16,,
Car 8,,,,117,,arrived,,arrived,95.00292236730186,,,
Car 8,,118,13,,,start_charge,,starting to charge at Charger 13 (fid=118),95.00292236730186,,0.0,
Car 7,,40,16,,,start_charge,,starting to charge at Charger 16 (fid=40),95.67115243617958,,5.0,
Car 9,,,,116,,arrived,,arrived,107.02791534208636,,,
Car 9,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),107.02791534208636,,0.0,
Car 0,94.0,118,13,,,done,,done charging,109.5350050175778,,,94.14646692954969
Car 1,98.0,62,5,,,done,,done charging,123.2342948498507,,,180.34159891744343
Car 3,83.0,30,7,,,done,,done charging,128.47726417641815,,,67.93350231511175
Car 10,,,,35,,arrived,,arrived,136.91027066398223,,,
Car 4,90.0,62,5,,,done,,done charging,140.66531109150287,,,108.72370347766685
Car 2,110.0,307904,2,,,done,,done charging,140.67648328211652,,,141.6239609196489
