car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 150,,,,73,,arrived,arrived,0.0,,,
Car 150,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),0.0,,0.0,
Car 439,,,,3,,arrived,arrived,3.0,,,
Car 439,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),3.0,,0.0,
Car 217,,,,61,,arrived,arrived,5.0,,,
Car 217,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),5.0,,0.0,
Car 429,,,,4,,arrived,arrived,20.0,,,
Car 429,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),20.0,,0.0,
Car 101,,,,91,,arrived,arrived,21.0,,,
Car 101,,85,16,,,start_charge,starting to charge at Charger 16 (fid=85),21.0,,0.0,
Car 42,,,,60,,arrived,arrived,26.0,,,
Car 42,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),26.0,,0.0,
Car 191,,,,9,,arrived,arrived,27.0,,,
Car 191,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),27.0,,0.0,
Car 488,,,,37,,arrived,arrived,29.0,,,
Car 488,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),29.0,,0.0,
Car 481,,,,13,,arrived,arrived,30.0,,,
Car 481,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),30.0,,0.0,
Car 70,,,,55,,arrived,arrived,32.0,,,
Car 415,,,,2,,arrived,arrived,32.0,,,
Car 70,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),32.0,,0.0,
Car 415,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 161,,,,73,,arrived,arrived,36.0,,,
Car 161,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),36.0,,0.0,
Car 339,,,,8,,arrived,arrived,40.0,,,
Car 339,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),40.0,,0.0,
Car 438,,,,27,,arrived,arrived,43.0,,,
Car 438,,27,6,,,start_charge,starting to charge at Charger 6 (fid=27),43.0,,0.0,
Car 296,,,,4,,arrived,arrived,50.0,,,
Car 296,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),50.0,,0.0,
Car 410,,,,37,,arrived,arrived,51.0,,,
Car 410,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),51.0,,0.0,
Car 196,,,,40,,arrived,arrived,54.0,,,
Car 196,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),54.0,,0.0,
Car 30,,,,37,,arrived,arrived,56.0,,,
Car 30,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),56.0,,0.0,
Car 160,,,,73,,arrived,arrived,58.0,,,
Car 23,,,,54,,arrived,arrived,60.0,,,
Car 23,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),60.0,,0.0,
Car 160,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 4 (fid=17)",63.0,4,,
Car 153,,,,4,,arrived,arrived,66.0,,,
Car 160,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),66.44063459704277,,5.0,
Car 153,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 4 (fid=17)",71.0,4,,
Car 153,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),74.44063459704277,,5.0,
Car 282,,,,37,,arrived,arrived,76.0,,,
Car 313,,,,79,,arrived,arrived,81.0,,,
Car 282,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=9)",81.0,8,,
Car 313,,27,6,,,start_charge,starting to charge at Charger 6 (fid=27),81.0,,0.0,
Car 191,56.0,9,8,,,done,done charging,83.0,,,0.0
Car 54,,,,65,,arrived,arrived,84.0,,,
Car 54,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),84.0,,0.0,
Car 224,,,,77,,arrived,arrived,85.0,,,
Car 411,,,,46,,arrived,arrived,85.0,,,
Car 488,56.0,17,4,,,done,done charging,85.0,,,144.75845650600084
Car 224,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),85.0,,0.0,
Car 411,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),85.0,,0.0,
Car 348,,,,37,,arrived,arrived,86.0,,,
Car 398,,,,59,,arrived,arrived,87.0,,,
Car 398,,75,12,,,start_charge,starting to charge at Charger 12 (fid=75),87.0,,0.0,
Car 282,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 11 (fid=13)",89.44063459704277,11,,
Car 441,,,,8,,arrived,arrived,90.0,,,
Car 348,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=9)",91.0,8,,
Car 282,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),92.93448519624305,,10.0,
Car 441,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 9 (fid=61)",95.0,9,,
Car 161,60.0,9,8,,,done,done charging,96.0,,,94.80590796467769
Car 348,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),96.0,,6.559365402957226,
Car 441,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),96.32115314089853,,5.0,
Car 236,,,,11,,arrived,arrived,98.0,,,
Car 236,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),98.0,,0.0,
Car 217,96.0,61,9,,,done,done charging,101.0,,,0.0
Car 150,102.0,9,8,,,done,done charging,102.0,,,94.80590796467769
Car 339,62.0,9,8,,,done,done charging,102.0,,,92.5207176420464
Car 88,,,,5,,arrived,arrived,103.0,,,
Car 240,,,,63,,arrived,arrived,103.0,,,
Car 480,,,,54,,arrived,arrived,103.0,,,
Car 240,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),103.0,,0.0,
Car 480,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),103.0,,0.0,
Car 439,103.0,40,10,,,done,done charging,106.0,,,68.53159922986113
Car 56,,,,54,,arrived,arrived,107.0,,,
Car 56,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),107.0,,0.0,
Car 88,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 11 (fid=13)",108.0,11,,
Car 88,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),108.75835350258036,,5.0,
Car 481,79.0,13,11,,,done,done charging,109.0,,,0.0
Car 247,,,,61,,arrived,arrived,110.0,,,
Car 247,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),110.0,,0.0,
Car 70,79.0,18,7,,,done,done charging,111.0,,,42.77386394749471
Car 127,,,,46,,arrived,arrived,112.0,,,
Car 410,63.0,17,4,,,done,done charging,114.0,,,144.75845650600084
Car 127,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),114.0,,2.0,
Car 429,97.0,1,0,,,done,done charging,117.0,,,103.04602253846483
Car 30,61.0,17,4,,,done,done charging,117.0,,,144.75845650600084
Car 42,93.0,40,10,,,done,done charging,119.0,,,83.60540020832796
Car 308,,,,61,,arrived,arrived,121.0,,,
Car 308,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),121.0,,0.0,
Car 107,,,,29,,arrived,arrived,124.0,,,
Car 118,,,,4,,arrived,arrived,124.0,,,
Car 107,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),124.0,,0.0,
Car 118,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),124.0,,0.0,
Car 196,71.0,40,10,,,done,done charging,125.0,,,0.0
Car 140,,,,7,,arrived,arrived,127.0,,,
