car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 523,,,,37,,arrived,arrived,0.0,,,
Car 523,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),0.0,,0.0,
Car 896,,,,36,,arrived,arrived,3.0,,,
Car 896,,33,9,,,start_charge,starting to charge at Charger 9 (fid=33),3.0,,0.0,
Car 723,,,,45,,arrived,arrived,5.0,,,
Car 723,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),5.0,,0.0,
Car 762,,,,8,,arrived,arrived,7.0,,,
Car 762,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),7.0,,0.0,
Car 131,,,,86,,arrived,arrived,9.0,,,
Car 131,,86,27,,,start_charge,starting to charge at Charger 27 (fid=86),9.0,,0.0,
Car 277,,,,67,,arrived,arrived,10.0,,,
Car 277,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),10.0,,0.0,
Car 1095,,,,29,,arrived,arrived,13.0,,,
Car 1095,,28,12,,,start_charge,starting to charge at Charger 12 (fid=28),13.0,,0.0,
Car 914,,,,58,,arrived,arrived,14.0,,,
Car 914,,59,15,,,start_charge,starting to charge at Charger 15 (fid=59),14.0,,0.0,
Car 730,,,,58,,arrived,arrived,17.0,,,
Car 730,,59,15,,,start_charge,starting to charge at Charger 15 (fid=59),17.0,,0.0,
Car 1062,,,,79,,arrived,arrived,21.0,,,
Car 1062,,81,13,,,start_charge,starting to charge at Charger 13 (fid=81),21.0,,0.0,
Car 88,,,,10,,arrived,arrived,22.0,,,
Car 1039,,,,25,,arrived,arrived,22.0,,,
Car 88,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),22.0,,0.0,
Car 1039,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),22.0,,0.0,
Car 313,,,,33,,arrived,arrived,30.0,,,
Car 313,,33,9,,,start_charge,starting to charge at Charger 9 (fid=33),30.0,,0.0,
Car 466,,,,22,,arrived,arrived,33.0,,,
Car 993,,,,37,,arrived,arrived,33.0,,,
Car 1025,,,,115,,arrived,arrived,33.0,,,
Car 466,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),33.0,,0.0,
Car 993,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),33.0,,0.0,
Car 1025,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),33.0,,0.0,
Car 165,,,,21,,arrived,arrived,34.0,,,
Car 1009,,,,2,,arrived,arrived,34.0,,,
Car 165,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),34.0,,0.0,
Car 1009,,90,8,,,start_charge,starting to charge at Charger 8 (fid=90),34.0,,0.0,
Car 428,,,,10,,arrived,arrived,35.0,,,
Car 845,,,,77,,arrived,arrived,35.0,,,
Car 428,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),35.0,,0.0,
Car 845,,50,6,,,start_charge,starting to charge at Charger 6 (fid=50),35.0,,0.0,
Car 102,,,,13,,arrived,arrived,36.0,,,
Car 102,,56,16,,,start_charge,starting to charge at Charger 16 (fid=56),36.0,,0.0,
Car 311,,,,34,,arrived,arrived,42.0,,,
Car 1061,,,,15,,arrived,arrived,42.0,,,
Car 311,,33,9,,,start_charge,starting to charge at Charger 9 (fid=33),42.0,,0.0,
Car 1061,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),42.0,,0.0,
Car 864,,,,1,,arrived,arrived,43.0,,,
Car 864,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),43.0,,0.0,
Car 376,,,,73,,arrived,arrived,44.0,,,
Car 835,,,,37,,arrived,arrived,44.0,,,
Car 376,,62,5,,,start_charge,starting to charge at Charger 5 (fid=62),44.0,,0.0,
Car 835,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),44.0,,0.0,
Car 467,,,,34,,arrived,arrived,45.0,,,
Car 533,,,,88,,arrived,arrived,45.0,,,
Car 863,,,,56,,arrived,arrived,45.0,,,
Car 467,,33,9,,,start_charge,starting to charge at Charger 9 (fid=33),45.0,,0.0,
Car 533,,86,27,,,start_charge,starting to charge at Charger 27 (fid=86),45.0,,0.0,
Car 863,,56,16,,,start_charge,starting to charge at Charger 16 (fid=56),45.0,,0.0,
Car 802,,,,45,,arrived,arrived,46.0,,,
Car 383,,,,11,,arrived,arrived,49.0,,,
Car 802,,,,,5,switch,"Charger 5 (fid=62) not available, trying Charger 6 (fid=50)",51.0,6,,
Car 802,,50,6,,,start_charge,starting to charge at Charger 6 (fid=50),52.53284875516449,,5.0,
Car 148,,,,77,,arrived,arrived,53.0,,,
