car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 50,,,,4,,arrived,arrived,2.0,,,
Car 273,,,,52,,arrived,arrived,2.0,,,
Car 50,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),2.0,,0.0,
Car 273,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),2.0,,0.0,
Car 212,,,,4,,arrived,arrived,3.0,,,
Car 212,,49,7,,,start_charge,starting to charge at Charger 7 (fid=49),3.0,,0.0,
Car 281,,,,51,,arrived,arrived,4.0,,,
Car 281,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),4.0,,0.0,
Car 411,,,,58,,arrived,arrived,11.0,,,
Car 411,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),11.0,,0.0,
Car 323,,,,117,,arrived,arrived,13.0,,,
Car 323,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),13.0,,0.0,
Car 172,,,,2,,arrived,arrived,16.0,,,
Car 172,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),16.0,,0.0,
Car 286,,,,18,,arrived,arrived,20.0,,,
Car 497,,,,31,,arrived,arrived,20.0,,,
Car 286,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),20.0,,0.0,
Car 497,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),20.0,,0.0,
Car 398,,,,76,,arrived,arrived,21.0,,,
Car 398,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),21.0,,0.0,
Car 142,,,,50,,arrived,arrived,24.0,,,
Car 142,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),24.0,,0.0,
Car 13,,,,21,,arrived,arrived,25.0,,,
Car 40,,,,14,,arrived,arrived,25.0,,,
Car 385,,,,4,,arrived,arrived,25.0,,,
Car 13,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),25.0,,0.0,
Car 40,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),25.0,,0.0,
Car 385,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),25.0,,0.0,
Car 422,,,,34,,arrived,arrived,29.0,,,
Car 422,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),29.0,,0.0,
Car 124,,,,9,,arrived,arrived,32.0,,,
Car 124,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),32.0,,0.0,
Car 299,,,,65,,arrived,arrived,41.0,,,
Car 299,,49,7,,,start_charge,starting to charge at Charger 7 (fid=49),41.0,,0.0,
Car 434,,,,61,,arrived,arrived,42.0,,,
Car 434,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 2 (fid=17)",47.0,2,,
Car 434,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),49.112741497001025,,5.0,
Car 273,49.0,7,1,,,done,done charging,51.0,,,54.86803450095119
Car 202,,,,60,,arrived,arrived,53.0,,,
Car 240,,,,27,,arrived,arrived,55.0,,,
Car 240,,32,12,,,start_charge,starting to charge at Charger 12 (fid=32),55.0,,0.0,
Car 35,,,,4,,arrived,arrived,57.0,,,
Car 202,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 2 (fid=17)",58.0,2,,
Car 202,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),60.112741497001025,,5.0,
Car 35,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 0 (fid=1)",62.0,0,,
Car 430,,,,18,,arrived,arrived,63.0,,,
Car 430,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),63.0,,0.0,
Car 35,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),63.55001928227055,,5.0,
Car 386,,,,30,,arrived,arrived,67.0,,,
Car 386,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),67.0,,0.0,
Car 304,,,,45,,arrived,arrived,68.0,,,
Car 172,52.0,7,1,,,done,done charging,68.0,,,81.2900161151567
Car 34,,,,7,,arrived,arrived,69.0,,,
Car 34,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),69.0,,0.0,
Car 147,,,,20,,arrived,arrived,73.0,,,
Car 50,71.0,77,6,,,done,done charging,73.0,,,40.44401316634773
Car 304,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 2 (fid=17)",73.0,2,,
Car 147,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),73.0,,0.0,
Car 304,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),75.11274149700102,,5.0,
Car 4,,,,29,,arrived,arrived,77.0,,,
Car 4,,32,12,,,start_charge,starting to charge at Charger 12 (fid=32),77.0,,0.0,
Car 248,,,,19,,arrived,arrived,80.0,,,
Car 248,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),80.0,,0.0,
Car 336,,,,52,,arrived,arrived,83.0,,,
Car 336,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),83.0,,0.0,
Car 334,,,,35,,arrived,arrived,85.0,,,
Car 411,74.0,7,1,,,done,done charging,85.0,,,118.72914267356212
Car 334,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),85.0,,0.0,
Car 189,,,,6,,arrived,arrived,86.0,,,
Car 212,83.0,49,7,,,done,done charging,86.0,,,167.74460335881392
Car 13,61.0,21,9,,,done,done charging,86.0,,,0.0
Car 189,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),86.0,,0.0,
Car 200,,,,69,,arrived,arrived,88.0,,,
Car 200,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),88.0,,0.0,
Car 480,,,,45,,arrived,arrived,89.0,,,
Car 385,65.0,77,6,,,done,done charging,90.0,,,40.44401316634773
Car 480,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),90.0,,1.0,
Car 29,,,,70,,arrived,arrived,96.0,,,
Car 29,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),96.0,,0.0,
Car 22,,,,71,,arrived,arrived,98.0,,,
Car 286,80.0,71,5,,,done,done charging,100.0,,,18.510621491494938
Car 22,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),100.0,,2.0,
Car 323,92.0,21,9,,,done,done charging,105.0,,,35.623130294799026
Car 198,,,,15,,arrived,arrived,106.0,,,
Car 198,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),106.0,,0.0,
Car 202,50.0,17,2,,,done,done charging,110.11274149700102,,,160.46889726361894
Car 299,71.0,49,7,,,done,done charging,112.0,,,210.42130356975943
Car 183,,,,73,,arrived,arrived,113.0,,,
Car 183,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),113.0,,0.0,
Car 124,82.0,77,6,,,done,done charging,114.0,,,189.79308520860266
Car 40,90.0,17,2,,,done,done charging,115.0,,,41.381228703346416
Car 281,113.0,77,6,,,done,done charging,117.0,,,91.67281497261143
Car 497,97.0,17,4,,,done,done charging,117.0,,,50.95512642512205
Car 304,45.0,17,2,,,done,done charging,120.11274149700102,,,141.4159812079012
Car 2,,,,4,,arrived,arrived,123.0,,,
Car 2,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),123.0,,0.0,
Car 21,,,,52,,arrived,arrived,125.0,,,
Car 142,101.0,77,6,,,done,done charging,125.0,,,75.00199374016712
Car 21,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),125.0,,0.0,
Car 434,76.0,17,2,,,done,done charging,125.11274149700102,,,262.4309354668153
Car 236,,,,7,,arrived,arrived,128.0,,,
Car 398,107.0,7,1,,,done,done charging,128.0,,,109.04044795397377
Car 4,51.0,32,12,,,done,done charging,128.0,,,48.8665417233467
Car 236,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),128.0,,0.0,
Car 187,,,,52,,arrived,arrived,129.0,,,
Car 187,,,,,1,switch,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",134.0,0,,
Car 187,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),134.9452241234304,,5.0,
Car 207,,,,72,,arrived,arrived,136.0,,,
Car 436,,,,51,,arrived,arrived,137.0,,,
Car 436,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),137.0,,0.0,
Car 361,,,,23,,arrived,arrived,138.0,,,
Car 336,55.0,7,1,,,done,done charging,138.0,,,54.86803450095119
Car 361,,49,7,,,start_charge,starting to charge at Charger 7 (fid=49),138.0,,0.0,
Car 422,111.0,35,11,,,done,done charging,140.0,,,5.797610714759854
Car 207,,,,,5,switch,"Charger 5 (fid=71) not available, trying Charger 3 (fid=19)",141.0,3,,
Car 207,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),141.31878032718805,,5.0,
Car 209,,,,30,,arrived,arrived,142.0,,,
Car 209,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),142.0,,0.0,
Car 29,47.0,71,5,,,done,done charging,143.0,,,5.223090655911267
Car 251,,,,11,,arrived,arrived,145.0,,,
Car 251,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),145.0,,0.0,
Car 78,,,,4,,arrived,arrived,147.0,,,
Car 78,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),147.0,,0.0,
Car 34,81.0,7,1,,,done,done charging,150.0,,,0.0
Car 156,,,,69,,arrived,arrived,151.0,,,
Car 156,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),151.0,,0.0,
Car 297,,,,3,,arrived,arrived,152.0,,,
Car 297,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),152.0,,0.0,
Car 240,98.0,32,12,,,done,done charging,153.0,,,14.641506821363903
Car 104,,,,6,,arrived,arrived,156.0,,,
Car 104,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),156.0,,0.0,
Car 92,,,,63,,arrived,arrived,157.0,,,
Car 92,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),157.0,,0.0,
Car 480,68.0,77,6,,,done,done charging,158.0,,,91.90098665410476
Car 217,,,,63,,arrived,arrived,162.0,,,
Car 432,,,,63,,arrived,arrived,162.0,,,
Car 217,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),162.0,,0.0,
Car 432,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),162.0,,0.0,
Car 322,,,,52,,arrived,arrived,163.0,,,
Car 322,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),163.0,,0.0,
Car 137,,,,1,,arrived,arrived,171.0,,,
Car 137,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),171.0,,0.0,
Car 334,89.0,35,11,,,done,done charging,174.0,,,0.0
Car 386,108.0,71,5,,,done,done charging,175.0,,,23.72511658561113
Car 22,76.0,71,5,,,done,done charging,176.0,,,0.0
Car 430,114.0,71,5,,,done,done charging,177.0,,,18.510621491494938
Car 75,,,,77,,arrived,arrived,178.0,,,
Car 75,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),178.0,,0.0,
Car 248,99.0,19,3,,,done,done charging,179.0,,,0.0
Car 35,116.0,1,0,,,done,done charging,179.55001928227054,,,103.04602253846483
Car 344,,,,117,,arrived,arrived,180.0,,,
Car 344,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),180.0,,0.0,
Car 165,,,,31,,arrived,arrived,184.0,,,
Car 165,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),184.0,,0.0,
Car 136,,,,47,,arrived,arrived,188.0,,,
Car 312,,,,3,,arrived,arrived,188.0,,,
Car 136,,32,12,,,start_charge,starting to charge at Charger 12 (fid=32),188.0,,0.0,
Car 189,103.0,17,2,,,done,done charging,189.0,,,69.04829628602889
Car 361,51.0,49,7,,,done,done charging,189.0,,,30.627204002311917
Car 352,,,,87,,arrived,arrived,191.0,,,
Car 200,103.0,71,5,,,done,done charging,191.0,,,10.623292756934248
Car 352,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),191.0,,0.0,
Car 207,50.0,19,3,,,done,done charging,191.31878032718805,,,31.855196656143196
Car 332,,,,8,,arrived,arrived,193.0,,,
Car 147,120.0,19,3,,,done,done charging,193.0,,,13.135565537860309
Car 312,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 0 (fid=1)",193.0,0,,
Car 332,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),193.0,,0.0,
Car 245,,,,8,,arrived,arrived,194.0,,,
Car 312,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),194.55001928227054,,5.0,
Car 41,,,,30,,arrived,arrived,195.0,,,
Car 41,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),195.0,,0.0,
Car 234,,,,35,,arrived,arrived,196.0,,,
Car 234,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),196.0,,0.0,
Car 483,,,,1,,arrived,arrived,197.0,,,
Car 483,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),197.0,,0.0,
Car 401,,,,31,,arrived,arrived,198.0,,,
Car 401,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),198.0,,0.0,
Car 245,,,,,13,switch,"Charger 13 (fid=67) not available, trying Charger 4 (fid=17)",199.0,4,,
Car 245,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),199.6056414532112,,5.0,
Car 489,,,,34,,arrived,arrived,202.0,,,
Car 489,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),202.0,,0.0,
Car 21,80.0,7,1,,,done,done charging,205.0,,,54.86803450095119
Car 156,54.0,71,5,,,done,done charging,205.0,,,10.623292756934248
Car 109,,,,1,,arrived,arrived,206.0,,,
Car 109,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),206.0,,0.0,
Car 477,,,,45,,arrived,arrived,207.0,,,
Car 477,,,,,6,switch,"Charger 6 (fid=77) not available, trying Charger 2 (fid=17)",212.0,2,,
Car 473,,,,63,,arrived,arrived,213.0,,,
Car 491,,,,60,,arrived,arrived,213.0,,,
Car 436,77.0,77,6,,,done,done charging,214.0,,,91.67281497261143
Car 491,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),214.0,,1.0,
Car 477,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),214.11274149700102,,5.0,
Car 263,,,,33,,arrived,arrived,215.0,,,
Car 183,102.0,67,13,,,done,done charging,215.0,,,154.3903278641214
Car 263,,35,11,,,start_charge,starting to charge at Charger 11 (fid=35),215.0,,0.0,
Car 473,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),215.0,,2.0,
Car 30,,,,80,,arrived,arrived,218.0,,,
Car 2,95.0,77,6,,,done,done charging,218.0,,,40.44401316634773
Car 30,,15,8,,,start_charge,starting to charge at Charger 8 (fid=15),218.0,,0.0,
Car 358,,,,16,,arrived,arrived,221.0,,,
Car 358,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),221.0,,0.0,
Car 391,,,,116,,arrived,arrived,222.0,,,
Car 78,75.0,77,6,,,done,done charging,222.0,,,40.44401316634773
Car 198,117.0,7,1,,,done,done charging,223.0,,,149.40087312325213
Car 92,66.0,67,13,,,done,done charging,223.0,,,182.91288948569206
Car 187,89.0,1,0,,,done,done charging,223.9452241234304,,,68.28471278401751
Car 236,97.0,7,1,,,done,done charging,225.0,,,0.0
Car 75,48.0,77,6,,,done,done charging,226.0,,,0.0
Car 391,,,,,11,switch,"Charger 11 (fid=35) not available, trying Charger 10 (fid=12)",227.0,10,,
Car 110,,,,8,,arrived,arrived,228.0,,,
Car 110,,67,13,,,start_charge,starting to charge at Charger 13 (fid=67),228.0,,0.0,
Car 455,,,,78,,arrived,arrived,229.0,,,
Car 391,,12,10,,,start_charge,starting to charge at Charger 10 (fid=12),229.40238497262501,,5.0,
Car 137,61.0,1,0,,,done,done charging,232.0,,,0.0
Car 455,,,,,13,switch,"Charger 13 (fid=67) not available, trying Charger 6 (fid=77)",234.0,6,,
Car 100,,,,33,,arrived,arrived,236.0,,,
Car 455,,77,6,,,start_charge,starting to charge at Charger 6 (fid=77),237.56402329970243,,5.0,
Car 229,,,,69,,arrived,arrived,238.0,,,
Car 229,,71,5,,,start_charge,starting to charge at Charger 5 (fid=71),238.0,,0.0,
Car 190,,,,37,,arrived,arrived,239.0,,,
Car 432,79.0,67,13,,,done,done charging,241.0,,,182.91288948569206
