car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 606,,,,4,,arrived,,arrived,0.0,,,
Car 606,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),0.0,,0.0,
Car 760,,,,72,,arrived,,arrived,2.0,,,
Car 760,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),2.0,,0.0,
Car 77,,,,73,,arrived,,arrived,3.0,,,
Car 77,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),3.0,,0.0,
Car 973,,,,54,,arrived,,arrived,4.0,,,
Car 973,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),4.0,,0.0,
Car 92,,,,86,,arrived,,arrived,5.0,,,
Car 912,,,,45,,arrived,,arrived,5.0,,,
Car 92,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 912,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),5.0,,0.0,
Car 60,,,,8,,arrived,,arrived,6.0,,,
Car 498,,,,46,,arrived,,arrived,6.0,,,
Car 60,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),6.0,,0.0,
Car 498,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),6.0,,0.0,
Car 120,,,,63,,arrived,,arrived,8.0,,,
Car 257,,,,3,,arrived,,arrived,8.0,,,
Car 120,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),8.0,,0.0,
Car 257,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),8.0,,0.0,
Car 1065,,,,25,,arrived,,arrived,11.0,,,
Car 1083,,,,44,,arrived,,arrived,11.0,,,
Car 1065,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),11.0,,0.0,
Car 1083,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),11.0,,0.0,
Car 90,,,,67,,arrived,,arrived,12.0,,,
Car 90,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),12.0,,0.0,
Car 290,,,,4,,arrived,,arrived,13.0,,,
Car 596,,,,27,,arrived,,arrived,13.0,,,
Car 78,,,,9,,arrived,,arrived,15.0,,,
Car 214,,,,4,,arrived,,arrived,15.0,,,
Car 819,,,,44,,arrived,,arrived,15.0,,,
Car 169,,,,15,,arrived,,arrived,18.0,,,
Car 501,,,,54,,arrived,,arrived,18.0,,,
Car 290,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",18.0,3,,
Car 596,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",18.0,2,,
Car 388,,,,118,,arrived,,arrived,20.0,,,
Car 78,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",20.0,0,,
Car 214,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",20.0,3,,
Car 819,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",20.0,2,,
Car 388,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),20.0,,0.0,
Car 78,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),22.169044184126005,,5.0,
Car 215,,,,7,,arrived,,arrived,23.0,,,
Car 905,,,,51,,arrived,,arrived,23.0,,,
Car 169,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",23.0,3,,
Car 501,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",23.0,3,,
