car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 230,,,,33,,arrived,,arrived,0.0,,,
Car 1928,,,,65,,arrived,,arrived,0.0,,,
Car 230,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),0.0,,0.0,
Car 1928,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),0.0,,0.0,
Car 549,,,,5,,arrived,,arrived,1.0,,,
Car 1354,,,,56,,arrived,,arrived,1.0,,,
Car 549,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),1.0,,0.0,
Car 1354,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),1.0,,0.0,
Car 64,,,,80,,arrived,,arrived,2.0,,,
Car 1761,,,,60,,arrived,,arrived,2.0,,,
Car 64,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),2.0,,0.0,
Car 1761,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),2.0,,0.0,
Car 764,,,,37,,arrived,,arrived,3.0,,,
Car 764,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),3.0,,0.0,
Car 1915,,,,47,,arrived,,arrived,4.0,,,
Car 1915,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),4.0,,0.0,
Car 1,,,,5,,arrived,,arrived,5.0,,,
Car 270,,,,18,,arrived,,arrived,5.0,,,
Car 1,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 270,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),5.0,,0.0,
Car 980,,,,7,,arrived,,arrived,6.0,,,
Car 980,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),6.0,,0.0,
Car 2000,,,,73,,arrived,,arrived,7.0,,,
Car 1002,,,,4,,arrived,,arrived,8.0,,,
Car 1603,,,,18,,arrived,,arrived,8.0,,,
Car 1603,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),8.0,,0.0,
Car 236,,,,9,,arrived,,arrived,9.0,,,
Car 1950,,,,52,,arrived,,arrived,9.0,,,
Car 1950,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),9.0,,0.0,
Car 737,,,,6,,arrived,,arrived,11.0,,,
Car 504,,,,77,,arrived,,arrived,12.0,,,
Car 2000,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",12.0,3,,
Car 504,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),12.0,,0.0,
Car 783,,,,21,,arrived,,arrived,13.0,,,
Car 1002,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",13.0,3,,
Car 154,,,,12,,arrived,,arrived,14.0,,,
Car 1127,,,,73,,arrived,,arrived,14.0,,,
Car 1868,,,,38,,arrived,,arrived,14.0,,,
Car 236,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",14.0,0,,
Car 154,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),14.0,,0.0,
Car 341,,,,77,,arrived,,arrived,15.0,,,
Car 464,,,,5,,arrived,,arrived,15.0,,,
Car 341,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),15.0,,0.0,
Car 19,,,,4,,arrived,,arrived,16.0,,,
Car 737,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",16.0,0,,
Car 19,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 236,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),16.169044184126005,,5.0,
Car 557,,,,45,,arrived,,arrived,17.0,,,
Car 783,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",18.0,2,,
Car 2000,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",18.15699634276658,0,,
Car 1127,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",19.0,3,,
Car 1868,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",19.0,3,,
Car 1002,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",19.15699634276658,0,,
Car 290,,,,65,,arrived,,arrived,20.0,,,
Car 464,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",20.0,3,,
Car 35,,,,63,,arrived,,arrived,21.0,,,
Car 660,,,,14,,arrived,,arrived,22.0,,,
Car 939,,,,54,,arrived,,arrived,22.0,,,
Car 557,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",22.0,0,,
Car 827,,,,31,,arrived,,arrived,23.0,,,
Car 737,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 3 (fid=19)",23.169044184126005,3,,
Car 783,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",24.15699634276658,0,,
Car 290,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",25.0,3,,
Car 1127,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",25.15699634276658,0,,
Car 1868,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",25.15699634276658,0,,
Car 185,,,,22,,arrived,,arrived,26.0,,,
Car 1828,,,,16,,arrived,,arrived,26.0,,,
Car 35,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",26.0,3,,
Car 2000,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",26.15025190977374,1,,
Car 464,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",26.15699634276658,0,,
Car 1215,,,,38,,arrived,,arrived,27.0,,,
Car 660,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",27.0,3,,
Car 939,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",27.0,3,,
Car 2000,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),27.095476033204125,,15.0,
Car 1002,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",27.15025190977374,1,,
Car 673,,,,73,,arrived,,arrived,28.0,,,
Car 827,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",28.0,2,,
Car 1002,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),28.095476033204125,,15.0,
Car 904,,,,17,,arrived,,arrived,29.0,,,
Car 557,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 3 (fid=19)",29.169044184126005,3,,
Car 185,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",31.0,2,,
Car 1828,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",31.0,3,,
Car 290,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",31.15699634276658,0,,
Car 737,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 1 (fid=7)",31.162299751133165,1,,
Car 783,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",31.326040526892584,1,,
Car 1951,,,,5,,arrived,,arrived,32.0,,,
Car 1215,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",32.0,3,,
Car 35,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",32.156996342766575,0,,
Car 673,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",33.0,3,,
Car 1127,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",33.15025190977374,1,,
Car 1868,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",33.15025190977374,1,,
Car 660,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",33.156996342766575,0,,
Car 939,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",33.156996342766575,0,,
Car 1510,,,,7,,arrived,,arrived,34.0,,,
Car 904,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",34.0,2,,
Car 464,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",34.15025190977374,1,,
Car 827,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",34.156996342766575,0,,
Car 112,,,,37,,arrived,,arrived,35.0,,,
Car 1461,,,,51,,arrived,,arrived,35.0,,,
Car 776,,,,30,,arrived,,arrived,36.0,,,
Car 1591,,,,9,,arrived,,arrived,36.0,,,
Car 1763,,,,55,,arrived,,arrived,36.0,,,
Car 689,,,,2,,arrived,,arrived,37.0,,,
Car 1011,,,,15,,arrived,,arrived,37.0,,,
Car 1951,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",37.0,3,,
Car 185,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",37.156996342766575,0,,
Car 1828,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",37.156996342766575,0,,
Car 557,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 1 (fid=7)",37.16229975113316,1,,
Car 783,,,,,,gave_up,1,"no alternate charger available, gave up",37.27126465032297,,,
Car 743,,,,37,,arrived,,arrived,38.0,,,
Car 1638,,,,73,,arrived,,arrived,38.0,,,
Car 1725,,,,73,,arrived,,arrived,38.0,,,
Car 1215,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",38.156996342766575,0,,
Car 1510,,,,,1,switch,,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",39.0,0,,
Car 1127,,,,,,gave_up,1,"no alternate charger available, gave up",39.09547603320413,,,
Car 1868,,,,,,gave_up,1,"no alternate charger available, gave up",39.09547603320413,,,
Car 290,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",39.150251909773736,1,,
Car 673,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",39.156996342766575,0,,
Car 710,,,,79,,arrived,,arrived,40.0,,,
Car 1586,,,,30,,arrived,,arrived,40.0,,,
Car 1699,,,,30,,arrived,,arrived,40.0,,,
Car 112,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",40.0,3,,
Car 1461,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",40.0,1,,
Car 737,,,,,,gave_up,1,"no alternate charger available, gave up",40.03769958469297,,,
Car 464,,,,,,gave_up,1,"no alternate charger available, gave up",40.09547603320413,,,
Car 35,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",40.150251909773736,1,,
Car 904,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",40.156996342766575,0,,
Car 912,,,,38,,arrived,,arrived,41.0,,,
Car 776,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",41.0,2,,
Car 1591,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",41.0,0,,
Car 1763,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",41.0,2,,
Car 660,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",41.150251909773736,1,,
Car 939,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",41.150251909773736,1,,
Car 827,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",41.326040526892584,1,,
Car 657,,,,7,,arrived,,arrived,42.0,,,
Car 1185,,,,42,,arrived,,arrived,42.0,,,
Car 1440,,,,30,,arrived,,arrived,42.0,,,
Car 1671,,,,61,,arrived,,arrived,42.0,,,
Car 689,,,,,1,switch,,"Charger 1 (fid=7) not available, trying Charger 0 (fid=1)",42.0,0,,
Car 1011,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",42.0,3,,
Car 1816,,,,52,,arrived,,arrived,43.0,,,
Car 743,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",43.0,3,,
Car 1638,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",43.0,3,,
Car 1725,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",43.0,3,,
Car 1951,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 0 (fid=1)",43.156996342766575,0,,
Car 859,,,,73,,arrived,,arrived,44.0,,,
Car 185,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",44.326040526892584,1,,
Car 1510,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 2 (fid=17)",44.945224123430386,2,,
Car 710,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",45.0,3,,
Car 1586,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",45.0,2,,
Car 1699,,,,,3,switch,,"Charger 3 (fid=19) not available, trying Charger 2 (fid=17)",45.0,2,,
Car 290,,,,,,gave_up,1,"no alternate charger available, gave up",45.09547603320412,,,
Car 1828,,,,,0,switch,,"Charger 0 (fid=1) not available, trying Charger 1 (fid=7)",45.150251909773736,1,,
Car 1461,,,,,1,switch,,"Charger 1 (fid=7) not available, trying Charger 2 (fid=17)",45.945224123430386,2,,
Car 912,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 3 (fid=19)",46.0,3,,
