car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 176,,,,62,,arrived,arrived,2.0,,,
Car 176,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),2.0,,0.0,
Car 171,,,,41,,arrived,arrived,3.0,,,
Car 234,,,,69,,arrived,arrived,3.0,,,
Car 315,,,,73,,arrived,arrived,3.0,,,
Car 171,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),3.0,,0.0,
Car 234,,70,12,,,start_charge,starting to charge at Charger 12 (fid=70),3.0,,0.0,
Car 315,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),3.0,,0.0,
Car 330,,,,86,,arrived,arrived,5.0,,,
Car 330,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),5.0,,0.0,
Car 298,,,,8,,arrived,arrived,6.0,,,
Car 298,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),6.0,,0.0,
Car 358,,,,63,,arrived,arrived,8.0,,,
Car 495,,,,3,,arrived,arrived,8.0,,,
Car 358,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),8.0,,0.0,
Car 495,,117,7,,,start_charge,starting to charge at Charger 7 (fid=117),8.0,,0.0,
Car 328,,,,67,,arrived,arrived,12.0,,,
Car 328,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),12.0,,0.0,
Car 205,,,,82,,arrived,arrived,14.0,,,
Car 205,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),14.0,,0.0,
Car 316,,,,9,,arrived,arrived,15.0,,,
Car 452,,,,4,,arrived,arrived,15.0,,,
Car 316,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),15.0,,0.0,
Car 452,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),15.0,,0.0,
Car 407,,,,15,,arrived,arrived,18.0,,,
Car 407,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 157,,,,37,,arrived,arrived,19.0,,,
Car 179,,,,37,,arrived,arrived,21.0,,,
Car 453,,,,7,,arrived,arrived,23.0,,,
Car 453,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 157,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",24.0,4,,
Car 179,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",26.0,4,,
Car 157,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),26.348668408408933,,5.0,
Car 179,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),28.348668408408933,,5.0,
Car 48,,,,20,,arrived,arrived,32.0,,,
Car 48,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),32.0,,0.0,
Car 199,,,,37,,arrived,arrived,35.0,,,
Car 65,,,,31,,arrived,arrived,37.0,,,
Car 65,,70,12,,,start_charge,starting to charge at Charger 12 (fid=70),37.0,,0.0,
Car 458,,,,38,,arrived,arrived,40.0,,,
Car 199,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",40.0,4,,
Car 199,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),42.34866840840893,,5.0,
Car 458,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",45.0,4,,
Car 263,,,,64,,arrived,arrived,52.0,,,
Car 263,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),52.0,,0.0,
Car 458,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 10 (fid=14)",52.34866840840893,10,,
Car 408,,,,32,,arrived,arrived,53.0,,,
Car 408,,70,12,,,start_charge,starting to charge at Charger 12 (fid=70),53.0,,0.0,
Car 322,,,,15,,arrived,arrived,54.0,,,
Car 322,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),54.0,,0.0,
Car 458,,14,10,,,start_charge,starting to charge at Charger 10 (fid=14),54.21731939054597,,10.0,
Car 472,,,,55,,arrived,arrived,55.0,,,
Car 472,,14,10,,,start_charge,starting to charge at Charger 10 (fid=14),55.0,,0.0,
Car 194,,,,37,,arrived,arrived,59.0,,,
Car 348,,,,31,,arrived,arrived,59.0,,,
Car 348,,70,12,,,start_charge,starting to charge at Charger 12 (fid=70),59.0,,0.0,
Car 87,,,,51,,arrived,arrived,60.0,,,
Car 328,48.0,17,4,,,done,done charging,60.0,,,50.44993305249392
Car 87,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),60.0,,0.0,
Car 32,,,,61,,arrived,arrived,62.0,,,
Car 278,,,,37,,arrived,arrived,62.0,,,
Car 32,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),62.0,,0.0,
Car 257,,,,5,,arrived,arrived,64.0,,,
Car 421,,,,67,,arrived,arrived,64.0,,,
Car 194,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",64.0,4,,
Car 421,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),64.0,,0.0,
Car 350,,,,67,,arrived,arrived,65.0,,,
Car 316,50.0,73,13,,,done,done charging,65.0,,,94.80590796467769
Car 278,,73,13,,,start_charge,starting to charge at Charger 13 (fid=73),65.0,,3.0,
Car 319,,,,4,,arrived,arrived,66.0,,,
Car 319,,45,5,,,start_charge,starting to charge at Charger 5 (fid=45),66.0,,0.0,
Car 171,65.0,17,4,,,done,done charging,68.0,,,68.38117545054527
Car 350,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),68.0,,3.0,
Car 495,61.0,117,7,,,done,done charging,69.0,,,69.92060647618679
Car 257,,,,,13,switch,"Charger 13 (fid=73) not available, trying Charger 4 (fid=17)",69.0,4,,
Car 194,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 10 (fid=14)",71.34866840840894,10,,
Car 205,59.0,84,8,,,done,done charging,73.0,,,13.796178963768313
Car 407,55.0,17,2,,,done,done charging,73.0,,,21.129393105329726
