car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 414,,,,41,,arrived,arrived,1.0,,,
Car 414,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),1.0,,0.0,
Car 206,,,,58,,arrived,arrived,3.0,,,
Car 206,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),3.0,,0.0,
Car 462,,,,60,,arrived,arrived,4.0,,,
Car 487,,,,116,,arrived,arrived,4.0,,,
Car 462,,77,14,,,start_charge,starting to charge at Charger 14 (fid=77),4.0,,0.0,
Car 487,,116,16,,,start_charge,starting to charge at Charger 16 (fid=116),4.0,,0.0,
Car 401,,,,25,,arrived,arrived,5.0,,,
Car 401,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),5.0,,0.0,
Car 417,,,,117,,arrived,arrived,7.0,,,
Car 417,,116,16,,,start_charge,starting to charge at Charger 16 (fid=116),7.0,,0.0,
Car 436,,,,38,,arrived,arrived,8.0,,,
Car 436,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),8.0,,0.0,
Car 555,,,,18,,arrived,arrived,11.0,,,
Car 555,,30,8,,,start_charge,starting to charge at Charger 8 (fid=30),11.0,,0.0,
Car 731,,,,73,,arrived,arrived,13.0,,,
Car 731,,9,17,,,start_charge,starting to charge at Charger 17 (fid=9),13.0,,0.0,
Car 336,,,,5,,arrived,arrived,14.0,,,
Car 336,,25,15,,,start_charge,starting to charge at Charger 15 (fid=25),14.0,,0.0,
Car 85,,,,57,,arrived,arrived,17.0,,,
Car 562,,,,16,,arrived,arrived,17.0,,,
Car 85,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),17.0,,0.0,
Car 562,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),17.0,,0.0,
Car 705,,,,4,,arrived,arrived,18.0,,,
Car 705,,78,10,,,start_charge,starting to charge at Charger 10 (fid=78),18.0,,0.0,
Car 737,,,,15,,arrived,arrived,20.0,,,
Car 737,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),20.0,,0.0,
Car 289,,,,4,,arrived,arrived,22.0,,,
Car 289,,78,10,,,start_charge,starting to charge at Charger 10 (fid=78),22.0,,0.0,
Car 604,,,,19,,arrived,arrived,23.0,,,
Car 604,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),23.0,,0.0,
Car 63,,,,43,,arrived,arrived,27.0,,,
Car 82,,,,46,,arrived,arrived,27.0,,,
Car 390,,,,73,,arrived,arrived,27.0,,,
Car 63,,26,11,,,start_charge,starting to charge at Charger 11 (fid=26),27.0,,0.0,
Car 82,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),27.0,,0.0,
Car 390,,9,17,,,start_charge,starting to charge at Charger 17 (fid=9),27.0,,0.0,
Car 165,,,,58,,arrived,arrived,28.0,,,
Car 165,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),28.0,,0.0,
Car 23,,,,50,,arrived,arrived,30.0,,,
Car 23,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),30.0,,0.0,
Car 715,,,,59,,arrived,arrived,32.0,,,
Car 715,,53,13,,,start_charge,starting to charge at Charger 13 (fid=53),32.0,,0.0,
Car 89,,,,50,,arrived,arrived,34.0,,,
Car 89,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),34.0,,0.0,
Car 88,,,,50,,arrived,arrived,35.0,,,
Car 88,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),35.0,,0.0,
Car 218,,,,54,,arrived,arrived,36.0,,,
Car 218,,57,12,,,start_charge,starting to charge at Charger 12 (fid=57),36.0,,0.0,
Car 96,,,,3,,arrived,arrived,44.0,,,
Car 96,,50,5,,,start_charge,starting to charge at Charger 5 (fid=50),44.0,,0.0,
