car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 166,,,,38,,arrived,,arrived,2.0,,
Car 262,,,,88,,arrived,,arrived,2.0,,
Car 166,,42,0,,,start_charge,,starting to charge at Charger 0 (fid=42),2.0,,
Car 262,,84,3,,,start_charge,,starting to charge at Charger 3 (fid=84),2.0,,
Car 187,,,,52,,arrived,,arrived,6.0,,
Car 187,,7,4,,,start_charge,,starting to charge at Charger 4 (fid=7),6.0,,
Car 163,,,,30,,arrived,,arrived,7.0,,
Car 163,,20,1,,,start_charge,,starting to charge at Charger 1 (fid=20),7.0,,
Car 279,,,,90,,arrived,,arrived,13.0,,
Car 279,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 4 (fid=7)",14.0,4,
Car 279,,,,,4,switch,,"Charger 4 (fid=7) not available, trying Charger 2 (fid=51)",18.09850216413977,2,
Car 279,,51,2,,,start_charge,,starting to charge at Charger 2 (fid=51),20.8098546941294,,
Car 269,,,,60,,arrived,,arrived,21.0,,
Car 269,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 5 (fid=10)",22.0,5,
Car 43,,,,55,,arrived,,arrived,24.0,,
Car 219,,,,27,,arrived,,arrived,24.0,,
Car 43,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",25.0,0,
Car 219,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 1 (fid=20)",25.0,1,
Car 269,,10,5,,,start_charge,,starting to charge at Charger 5 (fid=10),26.68247167263889,,
Car 90,,,,90,,arrived,,arrived,29.0,,
Car 43,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 5 (fid=10)",29.753847177649938,5,
Car 219,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 5 (fid=10)",29.75384717764994,5,
Car 90,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 4 (fid=7)",30.0,4,
Car 149,,,,3,,arrived,,arrived,31.0,,
Car 149,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 4 (fid=7)",32.0,4,
Car 137,,,,70,,arrived,,arrived,34.0,,
Car 90,,,,,4,switch,,"Charger 4 (fid=7) not available, trying Charger 2 (fid=51)",34.098502164139774,2,
Car 137,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",35.0,0,
Car 43,,,,,5,switch,,"Charger 5 (fid=10) not available, trying Charger 4 (fid=7)",36.1141989174114,4,
Car 219,,,,,5,switch,,"Charger 5 (fid=10) not available, trying Charger 4 (fid=7)",36.55193257900161,4,
Car 148,,,,124,,arrived,,arrived,37.0,,
Car 90,,,,,2,switch,,"Charger 2 (fid=51) not available, trying Charger 1 (fid=20)",37.8098546941294,1,
Car 148,,,,,1,switch,,"Charger 1 (fid=20) not available, trying Charger 0 (fid=42)",38.0,0,
Car 125,,,,38,,arrived,,arrived,39.0,,
Car 149,,,,,4,switch,,"Charger 4 (fid=7) not available, trying Charger 3 (fid=84)",39.52796072795305,3,
Car 137,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 5 (fid=10)",39.75384717764994,5,
Car 125,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 5 (fid=10)",40.0,5,
Car 148,,,,,0,switch,,"Charger 0 (fid=42) not available, trying Charger 5 (fid=10)",42.75384717764994,5,
Car 43,,,,,4,switch,,"Charger 4 (fid=7) not available, trying Charger 2 (fid=51)",43.27470027276981,2,
Car 149,,,,,3,switch,,"Charger 3 (fid=84) not available, trying Charger 2 (fid=51)",43.626462892092825,2,
Car 219,,,,,4,switch,,"Charger 4 (fid=7) not available, trying Charger 2 (fid=51)",43.71243393436002,2,
