car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 517,,,,4,,arrived,arrived,6.0,,,
Car 517,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),6.0,,0.0,
Car 278,,,,3,,arrived,arrived,7.0,,,
Car 649,,,,7,,arrived,arrived,7.0,,,
Car 278,,3,8,,,start_charge,starting to charge at Charger 8 (fid=3),7.0,,0.0,
Car 649,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),7.0,,0.0,
Car 588,,,,62,,arrived,arrived,12.0,,,
Car 588,,3,8,,,start_charge,starting to charge at Charger 8 (fid=3),12.0,,0.0,
Car 65,,,,31,,arrived,arrived,14.0,,,
Car 65,,32,16,,,start_charge,starting to charge at Charger 16 (fid=32),14.0,,0.0,
Car 503,,,,4,,arrived,arrived,16.0,,,
Car 503,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 454,,,,83,,arrived,arrived,17.0,,,
Car 454,,2,10,,,start_charge,starting to charge at Charger 10 (fid=2),17.0,,0.0,
Car 247,,,,73,,arrived,arrived,26.0,,,
Car 391,,,,20,,arrived,arrived,26.0,,,
Car 247,,78,15,,,start_charge,starting to charge at Charger 15 (fid=78),26.0,,0.0,
Car 391,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),26.0,,0.0,
Car 672,,,,69,,arrived,arrived,27.0,,,
Car 672,,70,6,,,start_charge,starting to charge at Charger 6 (fid=70),27.0,,0.0,
Car 38,,,,53,,arrived,arrived,28.0,,,
Car 38,,53,14,,,start_charge,starting to charge at Charger 14 (fid=53),28.0,,0.0,
Car 569,,,,67,,arrived,arrived,35.0,,,
Car 569,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),35.0,,0.0,
Car 639,,,,115,,arrived,arrived,36.0,,,
Car 639,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),36.0,,0.0,
Car 753,,,,60,,arrived,arrived,38.0,,,
Car 753,,51,11,,,start_charge,starting to charge at Charger 11 (fid=51),38.0,,0.0,
Car 452,,,,20,,arrived,arrived,40.0,,,
Car 452,,21,9,,,start_charge,starting to charge at Charger 9 (fid=21),40.0,,0.0,
Car 544,,,,89,,arrived,arrived,47.0,,,
Car 544,,2,10,,,start_charge,starting to charge at Charger 10 (fid=2),47.0,,0.0,
Car 203,,,,57,,arrived,arrived,48.0,,,
Car 203,,70,6,,,start_charge,starting to charge at Charger 6 (fid=70),48.0,,0.0,
Car 285,,,,81,,arrived,arrived,50.0,,,
Car 302,,,,77,,arrived,arrived,50.0,,,
Car 285,,15,12,,,start_charge,starting to charge at Charger 12 (fid=15),50.0,,0.0,
Car 302,,51,11,,,start_charge,starting to charge at Charger 11 (fid=51),50.0,,0.0,
Car 493,,,,72,,arrived,arrived,52.0,,,
Car 493,,70,6,,,start_charge,starting to charge at Charger 6 (fid=70),52.0,,0.0,
Car 745,,,,1,,arrived,arrived,53.0,,,
Car 745,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),53.0,,0.0,
Car 451,,,,74,,arrived,arrived,54.0,,,
Car 451,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),54.0,,0.0,
Car 453,,,,73,,arrived,arrived,55.0,,,
Car 551,,,,8,,arrived,arrived,55.0,,,
Car 453,,78,15,,,start_charge,starting to charge at Charger 15 (fid=78),55.0,,0.0,
Car 551,,78,15,,,start_charge,starting to charge at Charger 15 (fid=78),55.0,,0.0,
Car 649,49.0,7,1,,,done,done charging,56.0,,,0.0
Car 243,,,,58,,arrived,arrived,57.0,,,
Car 243,,2,10,,,start_charge,starting to charge at Charger 10 (fid=2),57.0,,0.0,
Car 86,,,,36,,arrived,arrived,67.0,,,
Car 86,,15,12,,,start_charge,starting to charge at Charger 12 (fid=15),67.0,,0.0,
Car 51,,,,15,,arrived,arrived,70.0,,,
Car 278,63.0,3,8,,,done,done charging,70.0,,,0.0
Car 51,,15,12,,,start_charge,starting to charge at Charger 12 (fid=15),70.0,,0.0,
Car 12,,,,54,,arrived,arrived,72.0,,,
Car 663,,,,18,,arrived,arrived,72.0,,,
Car 12,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),72.0,,0.0,
Car 663,,32,16,,,start_charge,starting to charge at Charger 16 (fid=32),72.0,,0.0,
Car 484,,,,29,,arrived,arrived,77.0,,,
Car 484,,32,16,,,start_charge,starting to charge at Charger 16 (fid=32),77.0,,0.0,
Car 105,,,,17,,arrived,arrived,79.0,,,
Car 454,62.0,2,10,,,done,done charging,79.0,,,128.16043715591022
Car 105,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),79.0,,0.0,
Car 457,,,,60,,arrived,arrived,80.0,,,
