car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 36,,,,28,,arrived,arrived,0.0,,,
Car 36,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),0.0,,0.0,
Car 28,,,,84,,arrived,arrived,3.0,,,
Car 404,,,,54,,arrived,arrived,3.0,,,
Car 28,,82,24,,,start_charge,starting to charge at Charger 24 (fid=82),3.0,,0.0,
Car 404,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),3.0,,0.0,
Car 156,,,,53,,arrived,arrived,6.0,,,
Car 156,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),6.0,,0.0,
Car 402,,,,11,,arrived,arrived,9.0,,,
Car 402,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 61,,,,37,,arrived,arrived,13.0,,,
Car 61,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),13.0,,0.0,
Car 59,,,,87,,arrived,arrived,20.0,,,
Car 59,,89,15,,,start_charge,starting to charge at Charger 15 (fid=89),20.0,,0.0,
Car 342,,,,9,,arrived,arrived,21.0,,,
Car 342,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),21.0,,0.0,
Car 198,,,,45,,arrived,arrived,27.0,,,
Car 198,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),27.0,,0.0,
Car 123,,,,57,,arrived,arrived,31.0,,,
Car 462,,,,18,,arrived,arrived,31.0,,,
Car 123,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 462,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),31.0,,0.0,
Car 205,,,,37,,arrived,arrived,32.0,,,
Car 205,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),32.0,,0.0,
Car 280,,,,51,,arrived,arrived,48.0,,,
Car 280,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),48.0,,0.0,
Car 414,,,,69,,arrived,arrived,49.0,,,
Car 474,,,,9,,arrived,arrived,49.0,,,
Car 414,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),49.0,,0.0,
Car 474,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),49.0,,0.0,
Car 146,,,,25,,arrived,arrived,50.0,,,
Car 36,50.0,23,12,,,done,done charging,50.0,,,30.352942526217433
Car 146,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),50.0,,0.0,
Car 58,,,,37,,arrived,arrived,52.0,,,
Car 348,,,,83,,arrived,arrived,52.0,,,
Car 58,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),52.0,,0.0,
Car 348,,82,24,,,start_charge,starting to charge at Charger 24 (fid=82),52.0,,0.0,
Car 266,,,,37,,arrived,arrived,53.0,,,
Car 292,,,,43,,arrived,arrived,54.0,,,
Car 292,,25,19,,,start_charge,starting to charge at Charger 19 (fid=25),54.0,,0.0,
Car 165,,,,62,,arrived,arrived,55.0,,,
Car 165,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),55.0,,0.0,
Car 266,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 4 (fid=17)",58.0,4,,
Car 266,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),60.374938335029576,,5.0,
Car 216,,,,52,,arrived,arrived,61.0,,,
Car 216,,52,21,,,start_charge,starting to charge at Charger 21 (fid=52),61.0,,0.0,
Car 322,,,,45,,arrived,arrived,63.0,,,
Car 322,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),63.0,,0.0,
Car 342,49.0,4,22,,,done,done charging,70.0,,,185.00524941741753
Car 496,,,,8,,arrived,arrived,71.0,,,
Car 496,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),71.0,,0.0,
Car 156,66.0,51,9,,,done,done charging,72.0,,,52.26007319168327
Car 404,70.0,31,13,,,done,done charging,73.0,,,85.54541461119372
Car 276,,,,1,,arrived,arrived,75.0,,,
Car 276,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),75.0,,0.0,
Car 104,,,,31,,arrived,arrived,80.0,,,
Car 356,,,,51,,arrived,arrived,80.0,,,
Car 104,,34,8,,,start_charge,starting to charge at Charger 8 (fid=34),80.0,,0.0,
Car 356,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),80.0,,0.0,
Car 154,,,,58,,arrived,arrived,85.0,,,
Car 224,,,,8,,arrived,arrived,85.0,,,
Car 28,82.0,82,24,,,done,done charging,85.0,,,13.796178963768313
Car 154,,5,23,,,start_charge,starting to charge at Charger 23 (fid=5),85.0,,0.0,
Car 227,,,,35,,arrived,arrived,88.0,,,
Car 227,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),88.0,,0.0,
Car 401,,,,1,,arrived,arrived,89.0,,,
Car 445,,,,6,,arrived,arrived,89.0,,,
Car 401,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),89.0,,0.0,
Car 445,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),89.0,,0.0,
Car 256,,,,42,,arrived,arrived,90.0,,,
Car 281,,,,22,,arrived,arrived,90.0,,,
Car 224,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 20 (fid=42)",90.0,20,,
Car 256,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),90.0,,0.0,
Car 281,,23,12,,,start_charge,starting to charge at Charger 12 (fid=23),90.0,,0.0,
Car 96,,,,34,,arrived,arrived,91.0,,,
Car 96,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),91.0,,0.0,
Car 224,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),92.15583694926437,,5.0,
Car 123,62.0,31,13,,,done,done charging,93.0,,,60.66664080036635
Car 397,,,,60,,arrived,arrived,99.0,,,
Car 397,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),99.0,,0.0,
Car 146,52.0,23,12,,,done,done charging,102.0,,,18.500904031961415
Car 175,,,,3,,arrived,arrived,104.0,,,
Car 175,,3,5,,,start_charge,starting to charge at Charger 5 (fid=3),104.0,,0.0,
Car 270,,,,56,,arrived,arrived,105.0,,,
Car 270,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),105.0,,0.0,
Car 258,,,,61,,arrived,arrived,106.0,,,
Car 205,74.0,4,22,,,done,done charging,106.0,,,101.07430903055587
Car 258,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),106.0,,0.0,
Car 57,,,,5,,arrived,arrived,107.0,,,
Car 83,,,,14,,arrived,arrived,107.0,,,
Car 57,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),107.0,,0.0,
Car 83,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),107.0,,0.0,
Car 61,95.0,4,22,,,done,done charging,108.0,,,101.07430903055587
Car 198,81.0,17,2,,,done,done charging,108.0,,,141.4159812079012
Car 59,95.0,89,15,,,done,done charging,115.0,,,5.964109489270696
Car 248,,,,56,,arrived,arrived,117.0,,,
Car 248,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),117.0,,0.0,
Car 17,,,,38,,arrived,arrived,118.0,,,
Car 348,66.0,82,24,,,done,done charging,118.0,,,54.864408444796936
Car 17,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),118.0,,0.0,
Car 432,,,,13,,arrived,arrived,120.0,,,
Car 432,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),120.0,,0.0,
Car 266,60.0,17,4,,,done,done charging,120.37493833502958,,,144.75845650600084
Car 402,113.0,17,2,,,done,done charging,122.0,,,107.35151360364253
Car 58,72.0,4,22,,,done,done charging,124.0,,,101.07430903055587
Car 414,79.0,19,3,,,done,done charging,128.0,,,16.0105391851831
Car 322,66.0,17,2,,,done,done charging,129.0,,,141.4159812079012
Car 85,,,,77,,arrived,arrived,130.0,,,
Car 85,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),130.0,,0.0,
Car 265,,,,37,,arrived,arrived,131.0,,,
Car 265,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),131.0,,0.0,
Car 120,,,,54,,arrived,arrived,132.0,,,
Car 120,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),132.0,,0.0,
Car 445,45.0,17,2,,,done,done charging,134.0,,,69.04829628602889
Car 461,,,,8,,arrived,arrived,135.0,,,
Car 280,87.0,51,9,,,done,done charging,135.0,,,0.0
Car 148,,,,82,,arrived,arrived,136.0,,,
Car 405,,,,56,,arrived,arrived,136.0,,,
Car 148,,82,24,,,start_charge,starting to charge at Charger 24 (fid=82),136.0,,0.0,
Car 405,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),136.0,,0.0,
Car 462,108.0,31,13,,,done,done charging,139.0,,,16.044241334509135
Car 461,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 20 (fid=42)",140.0,20,,
Car 461,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),142.15583694926437,,5.0,
Car 474,94.0,4,22,,,done,done charging,143.0,,,185.00524941741753
Car 216,84.0,52,21,,,done,done charging,145.0,,,0.0
Car 292,93.0,25,19,,,done,done charging,147.0,,,31.729906303031953
Car 97,,,,1,,arrived,arrived,148.0,,,
Car 165,93.0,17,2,,,done,done charging,148.0,,,161.3068235537577
Car 97,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),148.0,,0.0,
Car 485,,,,91,,arrived,arrived,153.0,,,
Car 485,,91,16,,,start_charge,starting to charge at Charger 16 (fid=91),153.0,,0.0,
Car 224,62.0,42,20,,,done,done charging,154.15583694926437,,,222.79916251189832
Car 276,81.0,1,0,,,done,done charging,156.0,,,0.0
Car 496,86.0,4,22,,,done,done charging,157.0,,,92.5075037226781
Car 83,50.0,31,13,,,done,done charging,157.0,,,33.63526893009036
Car 12,,,,71,,arrived,arrived,159.0,,,
Car 210,,,,60,,arrived,arrived,159.0,,,
Car 256,69.0,42,20,,,done,done charging,159.0,,,0.0
Car 12,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),159.0,,0.0,
Car 210,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),159.0,,0.0,
Car 270,55.0,19,3,,,done,done charging,160.0,,,47.45420779023396
Car 401,74.0,1,0,,,done,done charging,163.0,,,0.0
Car 6,,,,8,,arrived,arrived,165.0,,,
Car 6,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),165.0,,0.0,
Car 96,75.0,34,7,,,done,done charging,166.0,,,0.0
Car 403,,,,73,,arrived,arrived,167.0,,,
Car 403,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),167.0,,0.0,
Car 236,,,,8,,arrived,arrived,169.0,,,
Car 494,,,,66,,arrived,arrived,170.0,,,
Car 236,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 20 (fid=42)",174.0,20,,
Car 100,,,,8,,arrived,arrived,175.0,,,
Car 104,95.0,34,8,,,done,done charging,175.0,,,20.802131861869114
Car 494,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 9 (fid=51)",175.0,9,,
Car 236,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),176.15583694926437,,5.0,
Car 354,,,,64,,arrived,arrived,177.0,,,
Car 354,,5,23,,,start_charge,starting to charge at Charger 23 (fid=5),177.0,,0.0,
Car 432,60.0,17,4,,,done,done charging,180.0,,,63.17084676494397
Car 100,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 20 (fid=42)",180.0,20,,
Car 500,,,,42,,arrived,arrived,182.0,,,
Car 500,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),182.0,,0.0,
Car 100,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),182.15583694926437,,5.0,
Car 356,103.0,51,9,,,done,done charging,183.0,,,0.0
Car 494,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),183.0,,7.89839894521441,
Car 281,95.0,23,12,,,done,done charging,185.0,,,5.399523404907862
Car 395,,,,50,,arrived,arrived,188.0,,,
Car 154,104.0,5,23,,,done,done charging,189.0,,,89.95471915359529
Car 85,62.0,51,9,,,done,done charging,192.0,,,91.67281497261143
Car 395,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),192.0,,4.0,
Car 227,105.0,34,7,,,done,done charging,193.0,,,5.797610714759854
Car 272,,,,85,,arrived,arrived,196.0,,,
Car 272,,82,24,,,start_charge,starting to charge at Charger 24 (fid=82),196.0,,0.0,
Car 297,,,,45,,arrived,arrived,197.0,,,
Car 297,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),197.0,,0.0,
Car 372,,,,68,,arrived,arrived,199.0,,,
Car 397,100.0,51,9,,,done,done charging,199.0,,,128.4087684895338
Car 372,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),199.0,,0.0,
Car 258,94.0,51,9,,,done,done charging,200.0,,,163.6678377812614
Car 120,75.0,31,13,,,done,done charging,207.0,,,85.54541461119372
Car 38,,,,73,,arrived,arrived,208.0,,,
Car 413,,,,72,,arrived,arrived,211.0,,,
Car 413,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),211.0,,0.0,
Car 250,,,,45,,arrived,arrived,212.0,,,
Car 175,108.0,3,5,,,done,done charging,212.0,,,0.0
Car 250,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),212.0,,0.0,
Car 38,,,,,22,switch,"Charger 22 (fid=4) not available, trying Charger 4 (fid=17)",213.0,4,,
Car 46,,,,42,,arrived,arrived,215.0,,,
Car 57,108.0,4,22,,,done,done charging,215.0,,,57.235662763709556
Car 46,,42,20,,,start_charge,starting to charge at Charger 20 (fid=42),215.0,,0.0,
Car 38,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),215.37493833502958,,5.0,
Car 338,,,,70,,arrived,arrived,218.0,,,
Car 338,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),218.0,,0.0,
Car 107,,,,57,,arrived,arrived,219.0,,,
Car 107,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),219.0,,0.0,
Car 21,,,,31,,arrived,arrived,222.0,,,
Car 148,86.0,82,24,,,done,done charging,222.0,,,0.0
Car 21,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),222.0,,0.0,
Car 321,,,,62,,arrived,arrived,225.0,,,
Car 467,,,,61,,arrived,arrived,225.0,,,
Car 265,94.0,4,22,,,done,done charging,225.0,,,101.07430903055587
Car 321,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),225.0,,0.0,
Car 467,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),225.0,,0.0,
Car 226,,,,67,,arrived,arrived,226.0,,,
Car 226,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),226.0,,0.0,
Car 340,,,,30,,arrived,arrived,227.0,,,
Car 340,,31,13,,,start_charge,starting to charge at Charger 13 (fid=31),227.0,,0.0,
Car 494,45.0,51,9,,,done,done charging,228.0,,,272.03168675726135
Car 290,,,,60,,arrived,arrived,229.0,,,
Car 290,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),229.0,,0.0,
Car 17,112.0,4,22,,,done,done charging,230.0,,,60.101457228617086
Car 453,,,,73,,arrived,arrived,232.0,,,
Car 453,,4,22,,,start_charge,starting to charge at Charger 22 (fid=4),232.0,,0.0,
Car 248,116.0,19,3,,,done,done charging,233.0,,,47.45420779023396
Car 405,98.0,19,3,,,done,done charging,234.0,,,47.45420779023396
Car 403,70.0,4,22,,,done,done charging,237.0,,,113.03943791881676
Car 395,45.0,51,9,,,done,done charging,237.0,,,53.28859211873921
Car 42,,,,55,,arrived,arrived,242.0,,,
Car 117,,,,34,,arrived,arrived,242.0,,,
Car 117,,34,8,,,start_charge,starting to charge at Charger 8 (fid=34),242.0,,0.0,
Car 100,60.0,42,20,,,done,done charging,242.15583694926437,,,222.79916251189832
Car 382,,,,40,,arrived,arrived,244.0,,,
Car 382,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),244.0,,0.0,
Car 174,,,,40,,arrived,arrived,245.0,,,
Car 174,,51,9,,,start_charge,starting to charge at Charger 9 (fid=51),245.0,,0.0,
Car 417,,,,58,,arrived,arrived,246.0,,,
Car 417,,5,23,,,start_charge,starting to charge at Charger 23 (fid=5),246.0,,0.0,
Car 35,,,,30,,arrived,arrived,247.0,,,
Car 42,,,,,13,switch,"Charger 13 (fid=31) not available, trying Charger 3 (fid=19)",247.0,3,,
Car 42,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),247.58109360769265,,5.0,
Car 116,,,,39,,arrived,arrived,249.0,,,
Car 35,,,,,13,switch,"Charger 13 (fid=31) not available, trying Charger 7 (fid=34)",252.0,7,,
Car 35,,34,7,,,start_charge,starting to charge at Charger 7 (fid=34),252.19426464280184,,5.0,
Car 12,95.0,31,13,,,done,done charging,254.0,,,25.729758724072465
