car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 58,,,,77,,arrived,arrived,2.0,,,
Car 58,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),2.0,,0.0,
Car 352,,,,78,,arrived,arrived,5.0,,,
Car 352,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),5.0,,0.0,
Car 179,,,,62,,arrived,arrived,7.0,,,
Car 179,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),7.0,,0.0,
Car 281,,,,37,,arrived,arrived,8.0,,,
Car 281,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),8.0,,0.0,
Car 316,,,,73,,arrived,arrived,11.0,,,
Car 489,,,,27,,arrived,arrived,11.0,,,
Car 316,,10,9,,,start_charge,starting to charge at Charger 9 (fid=10),11.0,,0.0,
Car 489,,28,21,,,start_charge,starting to charge at Charger 21 (fid=28),11.0,,0.0,
Car 75,,,,77,,arrived,arrived,13.0,,,
Car 75,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),13.0,,0.0,
Car 65,,,,56,,arrived,arrived,21.0,,,
Car 65,,71,18,,,start_charge,starting to charge at Charger 18 (fid=71),21.0,,0.0,
Car 141,,,,81,,arrived,arrived,23.0,,,
Car 141,,3,7,,,start_charge,starting to charge at Charger 7 (fid=3),23.0,,0.0,
Car 15,,,,15,,arrived,arrived,24.0,,,
Car 15,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),24.0,,0.0,
Car 233,,,,62,,arrived,arrived,25.0,,,
Car 233,,77,5,,,start_charge,starting to charge at Charger 5 (fid=77),25.0,,0.0,
Car 157,,,,5,,arrived,arrived,30.0,,,
Car 360,,,,66,,arrived,arrived,30.0,,,
Car 157,,64,20,,,start_charge,starting to charge at Charger 20 (fid=64),30.0,,0.0,
Car 360,,66,8,,,start_charge,starting to charge at Charger 8 (fid=66),30.0,,0.0,
Car 217,,,,5,,arrived,arrived,45.0,,,
Car 217,,64,20,,,start_charge,starting to charge at Charger 20 (fid=64),45.0,,0.0,
Car 105,,,,83,,arrived,arrived,49.0,,,
Car 105,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),49.0,,0.0,
Car 189,,,,90,,arrived,arrived,52.0,,,
Car 58,50.0,77,5,,,done,done charging,52.0,,,0.0
Car 189,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),52.0,,0.0,
Car 179,47.0,77,5,,,done,done charging,54.0,,,89.40588072381003
Car 486,,,,85,,arrived,arrived,56.0,,,
Car 486,,91,12,,,start_charge,starting to charge at Charger 12 (fid=91),56.0,,0.0,
Car 24,,,,80,,arrived,arrived,59.0,,,
Car 281,51.0,4,14,,,done,done charging,59.0,,,101.07430903055587
Car 24,,15,13,,,start_charge,starting to charge at Charger 13 (fid=15),59.0,,0.0,
Car 97,,,,63,,arrived,arrived,62.0,,,
Car 97,,4,14,,,start_charge,starting to charge at Charger 14 (fid=4),62.0,,0.0,
Car 65,45.0,71,18,,,done,done charging,66.0,,,40.15116990824247
Car 258,,,,4,,arrived,arrived,67.0,,,
