car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 78,,,,34,,arrived,arrived,21.0,,
Car 78,,29,16,,,start_charge,starting to charge at Charger 16 (fid=29),21.0,,
Car 74,,,,77,,arrived,arrived,70.0,,
Car 74,,51,4,,,start_charge,starting to charge at Charger 4 (fid=51),70.0,,
Car 48,,,,29,,arrived,arrived,75.0,,
Car 48,,,,,16,switch,"Charger 16 (fid=29) not available, trying Charger 0 (fid=31)",76.0,0,
Car 48,,31,0,,,start_charge,starting to charge at Charger 0 (fid=31),76.9774719372939,,
Car 14,,,,9,,arrived,arrived,88.0,,
Car 14,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),88.0,,
Car 74,55.0,51,4,,,done,done charging,125.0,,118.48373801680106
Car 48,49.0,31,0,,,done,done charging,125.9774719372939,,81.42341237658118
Car 78,111.0,29,16,,,done,done charging,132.0,,51.06657532665533
Car 18,,,,47,,arrived,arrived,136.0,,
Car 18,,27,13,,,start_charge,starting to charge at Charger 13 (fid=27),136.0,,
Car 60,,,,21,,arrived,arrived,152.0,,
Car 60,,3,9,,,start_charge,starting to charge at Charger 9 (fid=3),152.0,,
Car 79,,,,9,,arrived,arrived,153.0,,
Car 79,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 15 (fid=8)",154.0,15,
Car 79,,8,15,,,start_charge,starting to charge at Charger 15 (fid=8),155.41990452322676,,
Car 14,78.0,9,8,,,done,done charging,166.0,,44.85426999366072
Car 5,,,,17,,arrived,arrived,177.0,,
Car 5,,,,,13,switch,"Charger 13 (fid=27) not available, trying Charger 14 (fid=22)",178.0,14,
Car 5,,22,14,,,start_charge,starting to charge at Charger 14 (fid=22),179.9375970014922,,
Car 8,,,,32,,arrived,arrived,182.0,,
Car 8,,,,,13,switch,"Charger 13 (fid=27) not available, trying Charger 14 (fid=22)",183.0,14,
