car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 51,,,,73,,arrived,arrived,0.0,,,
Car 51,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),0.0,,0.0,
Car 622,,,,52,,arrived,arrived,2.0,,,
Car 622,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),2.0,,0.0,
Car 340,,,,3,,arrived,arrived,3.0,,,
Car 340,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),3.0,,0.0,
Car 610,,,,22,,arrived,arrived,4.0,,,
Car 732,,,,81,,arrived,arrived,4.0,,,
Car 610,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),4.0,,0.0,
Car 732,,116,9,,,start_charge,starting to charge at Charger 9 (fid=116),4.0,,0.0,
Car 118,,,,61,,arrived,arrived,5.0,,,
Car 709,,,,7,,arrived,arrived,5.0,,,
Car 118,,10,15,,,start_charge,starting to charge at Charger 15 (fid=10),5.0,,0.0,
Car 709,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),5.0,,0.0,
Car 521,,,,62,,arrived,arrived,10.0,,,
Car 521,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),10.0,,0.0,
Car 648,,,,23,,arrived,arrived,12.0,,,
Car 680,,,,15,,arrived,arrived,12.0,,,
Car 648,,32,17,,,start_charge,starting to charge at Charger 17 (fid=32),12.0,,0.0,
Car 680,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),12.0,,0.0,
Car 684,,,,29,,arrived,arrived,15.0,,,
Car 684,,29,18,,,start_charge,starting to charge at Charger 18 (fid=29),15.0,,0.0,
Car 330,,,,4,,arrived,arrived,20.0,,,
Car 330,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),20.0,,0.0,
Car 2,,,,91,,arrived,arrived,21.0,,,
Car 2,,90,14,,,start_charge,starting to charge at Charger 14 (fid=90),21.0,,0.0,
Car 92,,,,9,,arrived,arrived,27.0,,,
Car 92,,10,15,,,start_charge,starting to charge at Charger 15 (fid=10),27.0,,0.0,
Car 389,,,,37,,arrived,arrived,29.0,,,
Car 389,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),29.0,,0.0,
Car 382,,,,13,,arrived,arrived,30.0,,,
Car 382,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),30.0,,0.0,
Car 411,,,,37,,arrived,arrived,31.0,,,
Car 411,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),31.0,,0.0,
Car 316,,,,2,,arrived,arrived,32.0,,,
Car 316,,76,21,,,start_charge,starting to charge at Charger 21 (fid=76),32.0,,0.0,
Car 62,,,,73,,arrived,arrived,36.0,,,
Car 62,,73,16,,,start_charge,starting to charge at Charger 16 (fid=73),36.0,,0.0,
Car 553,,,,57,,arrived,arrived,38.0,,,
Car 553,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),38.0,,0.0,
Car 240,,,,8,,arrived,arrived,40.0,,,
Car 339,,,,27,,arrived,arrived,43.0,,,
Car 339,,34,20,,,start_charge,starting to charge at Charger 20 (fid=34),43.0,,0.0,
Car 240,,,,,16,switch,"Charger 16 (fid=73) not available, trying Charger 15 (fid=10)",45.0,15,,
Car 240,,10,15,,,start_charge,starting to charge at Charger 15 (fid=10),45.97948029496176,,5.0,
Car 197,,,,4,,arrived,arrived,50.0,,,
Car 311,,,,37,,arrived,arrived,51.0,,,
Car 615,,,,15,,arrived,arrived,52.0,,,
Car 615,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),52.0,,0.0,
Car 97,,,,40,,arrived,arrived,54.0,,,
Car 97,,53,12,,,start_charge,starting to charge at Charger 12 (fid=53),54.0,,0.0,
Car 197,,,,,16,switch,"Charger 16 (fid=73) not available, trying Charger 7 (fid=46)",55.0,7,,
Car 311,,,,,16,switch,"Charger 16 (fid=73) not available, trying Charger 5 (fid=54)",56.0,5,,
Car 197,,46,7,,,start_charge,starting to charge at Charger 7 (fid=46),56.96917958094341,,5.0,
Car 311,,54,5,,,start_charge,starting to charge at Charger 5 (fid=54),57.69390179565434,,5.0,
