car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 38,,,,55,,arrived,arrived,24.0,,
Car 38,,55,22,,,start_charge,starting to charge at Charger 22 (fid=55),24.0,,
Car 85,,,,90,,arrived,arrived,29.0,,
Car 85,,84,3,,,start_charge,starting to charge at Charger 3 (fid=84),29.0,,
Car 27,,,,32,,arrived,arrived,46.0,,
Car 27,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),46.0,,
Car 60,,,,85,,arrived,arrived,55.0,,
Car 81,,,,17,,arrived,arrived,56.0,,
Car 60,,,,,3,switch,"Charger 3 (fid=84) not available, trying Charger 4 (fid=7)",56.0,4,
Car 81,,28,13,,,start_charge,starting to charge at Charger 13 (fid=28),56.0,,
Car 68,,,,118,,arrived,arrived,59.0,,
Car 68,,12,15,,,start_charge,starting to charge at Charger 15 (fid=12),59.0,,
Car 60,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),59.098502164139774,,
Car 85,47.0,84,3,,,done,done charging,76.0,,98.48625658929825
Car 18,,,,115,,arrived,arrived,80.0,,
Car 18,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),80.0,,
Car 38,74.0,55,22,,,done,done charging,98.0,,26.146078282375615
Car 81,61.0,28,13,,,done,done charging,117.0,,96.86735389093309
Car 29,,,,24,,arrived,arrived,120.0,,
Car 29,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 13 (fid=28)",121.0,13,
Car 29,,28,13,,,start_charge,starting to charge at Charger 13 (fid=28),123.46114144582153,,
Car 46,,,,21,,arrived,arrived,127.0,,
Car 46,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",128.0,7,
Car 46,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),128.7052088016168,,
Car 27,89.0,30,6,,,done,done charging,135.0,,69.3322342245153
Car 68,90.0,12,15,,,done,done charging,149.0,,351.040784978442
Car 32,,,,18,,arrived,arrived,165.0,,
Car 32,,31,19,,,start_charge,starting to charge at Charger 19 (fid=31),165.0,,
Car 60,114.0,7,4,,,done,done charging,173.09850216413977,,249.99950450910555
Car 18,98.0,20,1,,,done,done charging,178.0,,65.1206837689219
Car 22,,,,32,,arrived,arrived,191.0,,
Car 22,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),191.0,,
Car 7,,,,61,,arrived,arrived,199.0,,
Car 7,,51,2,,,start_charge,starting to charge at Charger 2 (fid=51),199.0,,
Car 45,,,,54,,arrived,arrived,212.0,,
Car 45,,54,17,,,start_charge,starting to charge at Charger 17 (fid=54),212.0,,
Car 46,96.0,69,7,,,done,done charging,224.7052088016168,,63.787408941858764
Car 29,108.0,28,13,,,done,done charging,231.4611414458215,,132.49472029854198
Car 54,,,,17,,arrived,arrived,236.0,,
Car 54,,42,0,,,start_charge,starting to charge at Charger 0 (fid=42),236.0,,
Car 4,,,,63,,arrived,arrived,241.0,,
Car 4,,65,12,,,start_charge,starting to charge at Charger 12 (fid=65),241.0,,
Car 22,53.0,30,6,,,done,done charging,244.0,,69.3322342245153
Car 30,,,,82,,arrived,arrived,264.0,,
Car 30,,84,3,,,start_charge,starting to charge at Charger 3 (fid=84),264.0,,
Car 94,,,,60,,arrived,arrived,267.0,,
Car 91,,,,7,,arrived,arrived,268.0,,
Car 94,,,,,2,switch,"Charger 2 (fid=51) not available, trying Charger 18 (fid=9)",268.0,18,
Car 91,,7,4,,,start_charge,starting to charge at Charger 4 (fid=7),268.0,,
Car 94,,9,18,,,start_charge,starting to charge at Charger 18 (fid=9),272.1647708994453,,
Car 32,108.0,31,19,,,done,done charging,273.0,,36.367493649220705
Car 7,92.0,51,2,,,done,done charging,291.0,,255.11307353237694
Car 56,,,,11,,arrived,arrived,295.0,,
Car 56,,16,25,,,start_charge,starting to charge at Charger 25 (fid=16),295.0,,
Car 54,60.0,42,0,,,done,done charging,296.0,,76.57456013834664
Car 40,,,,47,,arrived,arrived,298.0,,
Car 40,,47,9,,,start_charge,starting to charge at Charger 9 (fid=47),298.0,,
Car 45,95.0,54,17,,,done,done charging,307.0,,16.39703214846386
Car 37,,,,26,,arrived,arrived,309.0,,
Car 37,,20,1,,,start_charge,starting to charge at Charger 1 (fid=20),309.0,,
Car 17,,,,31,,arrived,arrived,311.0,,
Car 17,,30,6,,,start_charge,starting to charge at Charger 6 (fid=30),311.0,,
Car 80,,,,19,,arrived,arrived,325.0,,
Car 80,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",326.0,7,
Car 80,,69,7,,,start_charge,starting to charge at Charger 7 (fid=69),326.70520880161683,,
Car 40,45.0,47,9,,,done,done charging,343.0,,38.65072765977687
Car 28,,,,68,,arrived,arrived,344.0,,
Car 30,81.0,84,3,,,done,done charging,345.0,,139.8838898741503
Car 28,,,,,1,switch,"Charger 1 (fid=20) not available, trying Charger 7 (fid=69)",345.0,7,
Car 28,,,,,7,switch,"Charger 7 (fid=69) not available, trying Charger 21 (fid=71)",346.70520880161683,21,
Car 28,,71,21,,,start_charge,starting to charge at Charger 21 (fid=71),348.04100200963154,,
Car 56,55.0,16,25,,,done,done charging,350.0,,119.43110285336448
Car 97,,,,16,,arrived,arrived,352.0,,
Car 97,,16,25,,,start_charge,starting to charge at Charger 25 (fid=16),352.0,,
Car 4,114.0,65,12,,,done,done charging,355.0,,55.41223491629054
Car 91,98.0,7,4,,,done,done charging,366.0,,61.257881433004776
Car 39,,,,30,,arrived,arrived,373.0,,
