car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 72,,,,58,,arrived,,arrived,39.0,,
Car 72,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),39.0,,
Car 47,,,,51,,arrived,,arrived,49.0,,
Car 80,,,,42,,arrived,,arrived,49.0,,
Car 47,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),49.0,,
Car 80,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),49.0,,
Car 5,,,,41,,arrived,,arrived,56.0,,
Car 5,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),56.0,,
Car 53,,,,14,,arrived,,arrived,68.0,,
Car 53,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),68.0,,
Car 61,,,,43,,arrived,,arrived,72.0,,
Car 61,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 6 (fid=31)",73.0,6,
Car 61,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 1 (fid=33)",75.25578751060719,1,
Car 61,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),76.78024824949053,,
Car 36,,,,81,,arrived,,arrived,83.0,,
Car 36,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",84.0,7,
Car 88,,,,80,,arrived,,arrived,88.0,,
Car 88,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),88.0,,
Car 36,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 4 (fid=11)",89.61911060008231,4,
Car 36,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 0 (fid=115)",94.15271918991186,0,
Car 36,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 6 (fid=31)",98.30416962786225,6,
Car 36,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 2 (fid=8)",102.35307585313667,2,
Car 5,49.0,31,6,,,done,,done charging,105.0,,65.52816383322315
Car 47,58.0,11,4,,,done,,done charging,107.0,,317.86377328305974
Car 36,,8,2,,,start_charge,,starting to charge at Charger 2 (fid=8),107.54059515371655,,
Car 33,,,,41,,arrived,,arrived,116.0,,
Car 33,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),116.0,,
Car 77,,,,46,,arrived,,arrived,122.0,,
Car 77,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",123.0,5,
Car 77,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 1 (fid=33)",125.25578751060719,1,
Car 77,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 4 (fid=11)",128.21133031505386,4,
Car 72,91.0,12,3,,,done,,done charging,130.0,,374.888197152897
Car 80,81.0,47,5,,,done,,done charging,130.0,,96.46446705352004
Car 77,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),133.62036875881853,,
Car 99,,,,90,,arrived,,arrived,136.0,,
Car 99,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),136.0,,
Car 61,64.0,33,1,,,done,,done charging,140.7802482494905,,145.92772778957152
Car 53,77.0,115,0,,,done,,done charging,145.0,,147.44054978068425
Car 57,,,,29,,arrived,,arrived,150.0,,
Car 57,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",151.0,0,
Car 57,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),152.79008239201298,,
Car 36,48.0,8,2,,,done,,done charging,155.54059515371654,,523.5637469312593
Car 33,49.0,31,6,,,done,,done charging,165.0,,65.52816383322315
Car 88,105.0,22,7,,,done,,done charging,193.0,,141.18079321360335
Car 54,,,,51,,arrived,,arrived,196.0,,
Car 97,,,,8,,arrived,,arrived,196.0,,
Car 97,,8,2,,,start_charge,,starting to charge at Charger 2 (fid=8),196.0,,
Car 54,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 3 (fid=12)",197.0,3,
Car 54,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 2 (fid=8)",202.79050609035974,2,
Car 75,,,,11,,arrived,,arrived,207.0,,
Car 75,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 0 (fid=115)",208.0,0,
Car 54,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",211.38674196140914,7,
Car 75,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 2 (fid=8)",212.1514504379504,2,
Car 28,,,,7,,arrived,,arrived,217.0,,
Car 28,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 4 (fid=11)",218.0,4,
Car 54,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),218.04418180592663,,
Car 75,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",218.91668685201898,7,
Car 28,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 7 (fid=22)",223.79050609035974,7,
Car 75,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 6 (fid=31)",226.57412669653647,6,
Car 62,,,,57,,arrived,,arrived,227.0,,
Car 62,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",228.0,4,
Car 28,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 2 (fid=8)",228.3241146801893,2,
Car 75,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),230.5491965585736,,
Car 62,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 7 (fid=22)",232.1514504379504,7,
Car 99,98.0,12,3,,,done,,done charging,234.0,,275.05523981544076
Car 35,,,,34,,arrived,,arrived,235.0,,
Car 35,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),235.0,,
Car 77,102.0,11,4,,,done,,done charging,235.62036875881853,,279.47738544612145
Car 28,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 0 (fid=115)",235.98155452470678,0,
Car 62,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 6 (fid=31)",236.68505902777994,6,
Car 82,,,,63,,arrived,,arrived,237.0,,
Car 82,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 4 (fid=11)",238.0,4,
Car 82,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),241.409150285496,,
Car 62,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",241.6601288898171,5,
Car 28,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 6 (fid=31)",242.74679093877538,6,
Car 62,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),242.91591640042427,,
Car 28,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",246.7956971640498,5,
Car 85,,,,14,,arrived,,arrived,249.0,,
Car 28,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 1 (fid=33)",249.051484674657,1,
Car 85,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",250.0,7,
Car 28,,,,,,gave_up,1,"no alternate charger available, gave up",252.00702747910367,,
Car 85,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 4 (fid=11)",252.79008239201298,4,
Car 57,101.0,115,0,,,done,,done charging,253.79008239201298,,206.59404042544975
Car 85,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",257.3236909818425,6,
Car 85,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 3 (fid=12)",262.6745237502783,3,
Car 100,,,,116,,arrived,,arrived,263.0,,
Car 100,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",264.0,0,
Car 100,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),265.79008239201295,,
Car 85,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),270.3436463175845,,
Car 54,66.0,22,7,,,done,,done charging,284.04418180592666,,488.94746421723147
Car 52,,,,74,,arrived,,arrived,287.0,,
Car 52,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",288.0,7,
Car 90,,,,90,,arrived,,arrived,289.0,,
Car 35,55.0,33,1,,,done,,done charging,290.0,,73.84673273459214
Car 90,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 4 (fid=11)",290.0,4,
Car 52,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),292.6191106000823,,
Car 90,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 7 (fid=22)",295.79050609035977,7,
Car 90,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",300.3241146801893,0,
Car 90,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 2 (fid=8)",303.1141970722023,2,
Car 62,65.0,47,5,,,done,,done charging,307.9159164004243,,337.4525880792274
Car 90,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 6 (fid=31)",309.87943348627084,6,
Car 40,,,,116,,arrived,,arrived,310.0,,
Car 82,69.0,11,4,,,done,,done charging,310.409150285496,,315.517866250846
Car 40,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",311.0,0,
Car 40,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",313.79008239201295,4,
Car 97,118.0,8,2,,,done,,done charging,314.0,,51.031920891441445
Car 100,49.0,115,0,,,done,,done charging,314.79008239201295,,189.21569310227977
Car 90,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",316.0669527868507,5,
Car 40,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),316.94153282996336,,
Car 90,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),317.3227402974579,,
Car 75,97.0,31,6,,,done,,done charging,327.5491965585736,,362.4243696107027
Car 14,,,,34,,arrived,,arrived,330.0,,
Car 14,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),330.0,,
Car 7,,,,62,,arrived,,arrived,336.0,,
Car 7,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 2 (fid=8)",337.0,2,
Car 7,,8,2,,,start_charge,,starting to charge at Charger 2 (fid=8),340.40915028549597,,
Car 85,77.0,12,3,,,done,,done charging,347.3436463175845,,362.423366721076
Car 9,,,,15,,arrived,,arrived,355.0,,
Car 9,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",356.0,0,
Car 9,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),357.79008239201295,,
Car 11,,,,124,,arrived,,arrived,372.0,,
Car 64,,,,84,,arrived,,arrived,372.0,,
Car 64,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),372.0,,
Car 11,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 7 (fid=22)",373.0,7,
Car 11,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 6 (fid=31)",375.79008239201295,6,
Car 38,,,,59,,arrived,,arrived,376.0,,
Car 38,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 4 (fid=11)",377.0,4,
Car 11,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),379.76515225405007,,
Car 38,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 2 (fid=8)",382.79050609035977,2,
Car 38,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",387.19965637585574,7,
Car 40,76.0,11,4,,,done,,done charging,392.94153282996336,,327.72737963319236
Car 38,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",394.8570962203732,0,
Car 38,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 6 (fid=31)",397.64717861238614,6,
Car 38,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",401.6960848376606,5,
Car 38,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 1 (fid=33)",403.9518723482678,1,
Car 38,,,,,,gave_up,1,"no alternate charger available, gave up",406.90741515271446,,
Car 52,116.0,22,7,,,done,,done charging,408.6191106000823,,389.6221466178596
Car 64,47.0,12,3,,,done,,done charging,419.0,,316.4593450519787
Car 90,103.0,47,5,,,done,,done charging,420.3227402974579,,799.9077874930538
Car 14,102.0,33,1,,,done,,done charging,432.0,,73.84673273459214
Car 67,,,,76,,arrived,,arrived,435.0,,
Car 67,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),435.0,,
Car 9,86.0,115,0,,,done,,done charging,443.79008239201295,,210.4437404150729
Car 65,,,,3,,arrived,,arrived,445.0,,
Car 65,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",446.0,7,
Car 81,,,,84,,arrived,,arrived,448.0,,
Car 81,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 4 (fid=11)",449.0,4,
Car 65,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),450.6191106000823,,
Car 7,112.0,8,2,,,done,,done charging,452.40915028549597,,272.65129275593597
Car 81,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),453.79050609035977,,
Car 58,,,,69,,arrived,,arrived,467.0,,
Car 58,,115,0,,,start_charge,,starting to charge at Charger 0 (fid=115),467.0,,
Car 8,,,,3,,arrived,,arrived,472.0,,
Car 8,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",473.0,7,
Car 101,,,,78,,arrived,,arrived,474.0,,
Car 101,,8,2,,,start_charge,,starting to charge at Charger 2 (fid=8),474.0,,
Car 8,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",478.6191106000823,0,
Car 8,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",481.40919299209526,4,
Car 8,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",485.5606434300457,6,
Car 8,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 1 (fid=33)",490.91147619848147,1,
Car 8,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),492.4359369373648,,
Car 63,,,,11,,arrived,,arrived,493.0,,
Car 63,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 0 (fid=115)",494.0,0,
Car 11,116.0,31,6,,,done,,done charging,495.76515225405007,,244.02623010800582
Car 63,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 2 (fid=8)",498.1514504379504,2,
Car 31,,,,4,,arrived,,arrived,501.0,,
Car 31,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 4 (fid=11)",502.0,4,
Car 63,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 7 (fid=22)",504.916686852019,7,
Car 56,,,,26,,arrived,,arrived,505.0,,
Car 56,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",506.0,0,
Car 31,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",506.40915028549597,6,
Car 81,54.0,11,4,,,done,,done charging,507.79050609035977,,540.8684574688962
Car 65,58.0,22,7,,,done,,done charging,508.6191106000823,,239.8606752591744
Car 56,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",508.79008239201295,4,
Car 34,,,,74,,arrived,,arrived,510.0,,
Car 31,,31,6,,,start_charge,,starting to charge at Charger 6 (fid=31),510.75998305393176,,
Car 34,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 7 (fid=22)",511.0,7,
Car 63,,22,7,,,start_charge,,starting to charge at Charger 7 (fid=22),511.57412669653644,,
Car 56,,11,4,,,start_charge,,starting to charge at Charger 4 (fid=11),511.94153282996336,,
Car 0,,,,67,,arrived,,arrived,515.0,,
Car 0,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 4 (fid=11)",516.0,4,
Car 34,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",516.6191106000823,0,
Car 34,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 4 (fid=11)",519.4091929920953,4,
Car 0,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 5 (fid=47)",521.3508327684358,5,
Car 34,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 6 (fid=31)",523.5606434300457,6,
Car 59,,,,76,,arrived,,arrived,525.0,,
Car 59,,,,,3,switch,,"Charger 3 (fid=12) not available, trying Charger 4 (fid=11)",526.0,4,
Car 0,,47,5,,,start_charge,,starting to charge at Charger 5 (fid=47),526.0042937940274,,
Car 67,93.0,12,3,,,done,,done charging,528.0,,276.7253745717086
Car 34,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 1 (fid=33)",528.9114761984815,1,
Car 34,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 5 (fid=47)",531.4359369373649,5,
Car 59,,,,,4,switch,,"Charger 4 (fid=11) not available, trying Charger 7 (fid=22)",531.7905060903597,7,
Car 34,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 2 (fid=8)",534.3914797418115,2,
Car 59,,,,,7,switch,,"Charger 7 (fid=22) not available, trying Charger 0 (fid=115)",536.3241146801893,0,
Car 59,,,,,0,switch,,"Charger 0 (fid=115) not available, trying Charger 2 (fid=8)",539.1141970722023,2,
Car 44,,,,85,,arrived,,arrived,540.0,,
Car 44,,12,3,,,start_charge,,starting to charge at Charger 3 (fid=12),540.0,,
Car 34,,,,,,gave_up,2,"no alternate charger available, gave up",540.8728742759802,,
Car 59,,,,,2,switch,,"Charger 2 (fid=8) not available, trying Charger 6 (fid=31)",545.8794334862708,6,
Car 59,,,,,6,switch,,"Charger 6 (fid=31) not available, trying Charger 5 (fid=47)",552.0669527868507,5,
Car 59,,,,,5,switch,,"Charger 5 (fid=47) not available, trying Charger 1 (fid=33)",554.3227402974579,1,
Car 59,,,,,,gave_up,1,"no alternate charger available, gave up",557.2782831019045,,
