car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 1089,,,,15,,arrived,arrived,0.0,,,
Car 1089,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),0.0,,0.0,
Car 996,,,,21,,arrived,arrived,1.0,,,
Car 996,,21,23,,,start_charge,starting to charge at Charger 23 (fid=21),1.0,,0.0,
Car 209,,,,72,,arrived,arrived,2.0,,,
Car 209,,69,16,,,start_charge,starting to charge at Charger 16 (fid=69),2.0,,0.0,
Car 737,,,,124,,arrived,arrived,3.0,,,
Car 802,,,,31,,arrived,arrived,3.0,,,
Car 737,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),3.0,,0.0,
Car 802,,69,16,,,start_charge,starting to charge at Charger 16 (fid=69),3.0,,0.0,
Car 957,,,,115,,arrived,arrived,5.0,,,
Car 957,,21,23,,,start_charge,starting to charge at Charger 23 (fid=21),5.0,,0.0,
Car 900,,,,58,,arrived,arrived,16.0,,,
Car 900,,5,19,,,start_charge,starting to charge at Charger 19 (fid=5),16.0,,0.0,
Car 976,,,,22,,arrived,arrived,17.0,,,
Car 976,,21,23,,,start_charge,starting to charge at Charger 23 (fid=21),17.0,,0.0,
Car 915,,,,74,,arrived,arrived,20.0,,,
Car 915,,74,10,,,start_charge,starting to charge at Charger 10 (fid=74),20.0,,0.0,
Car 551,,,,62,,arrived,arrived,21.0,,,
Car 551,,62,22,,,start_charge,starting to charge at Charger 22 (fid=62),21.0,,0.0,
Car 687,,,,22,,arrived,arrived,23.0,,,
Car 687,,22,15,,,start_charge,starting to charge at Charger 15 (fid=22),23.0,,0.0,
Car 306,,,,33,,arrived,arrived,24.0,,,
Car 933,,,,11,,arrived,arrived,24.0,,,
Car 306,,69,16,,,start_charge,starting to charge at Charger 16 (fid=69),24.0,,0.0,
Car 933,,11,8,,,start_charge,starting to charge at Charger 8 (fid=11),24.0,,0.0,
Car 858,,,,1,,arrived,arrived,26.0,,,
Car 858,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),26.0,,0.0,
Car 1021,,,,32,,arrived,arrived,28.0,,,
Car 1021,,69,16,,,start_charge,starting to charge at Charger 16 (fid=69),28.0,,0.0,
Car 718,,,,79,,arrived,arrived,31.0,,,
Car 718,,79,18,,,start_charge,starting to charge at Charger 18 (fid=79),31.0,,0.0,
Car 615,,,,47,,arrived,arrived,34.0,,,
Car 748,,,,21,,arrived,arrived,34.0,,,
Car 615,,44,21,,,start_charge,starting to charge at Charger 21 (fid=44),34.0,,0.0,
Car 748,,12,25,,,start_charge,starting to charge at Charger 25 (fid=12),34.0,,0.0,
Car 126,,,,45,,arrived,arrived,35.0,,,
Car 126,,62,22,,,start_charge,starting to charge at Charger 22 (fid=62),35.0,,0.0,
Car 1065,,,,56,,arrived,arrived,36.0,,,
Car 1065,,69,16,,,start_charge,starting to charge at Charger 16 (fid=69),36.0,,0.0,
Car 43,,,,50,,arrived,arrived,38.0,,,
Car 787,,,,65,,arrived,arrived,38.0,,,
Car 43,,3,17,,,start_charge,starting to charge at Charger 17 (fid=3),38.0,,0.0,
Car 787,,44,21,,,start_charge,starting to charge at Charger 21 (fid=44),38.0,,0.0,
Car 303,,,,118,,arrived,arrived,39.0,,,
Car 303,,118,13,,,start_charge,starting to charge at Charger 13 (fid=118),39.0,,0.0,
Car 58,,,,30,,arrived,arrived,42.0,,,
Car 58,,44,21,,,start_charge,starting to charge at Charger 21 (fid=44),42.0,,0.0,
Car 578,,,,25,,arrived,arrived,46.0,,,
Car 618,,,,45,,arrived,arrived,46.0,,,
Car 578,,25,6,,,start_charge,starting to charge at Charger 6 (fid=25),46.0,,0.0,
Car 618,,62,22,,,start_charge,starting to charge at Charger 22 (fid=62),46.0,,0.0,
Car 175,,,,52,,arrived,arrived,47.0,,,
Car 814,,,,21,,arrived,arrived,47.0,,,
Car 1066,,,,44,,arrived,arrived,47.0,,,
Car 175,,52,7,,,start_charge,starting to charge at Charger 7 (fid=52),47.0,,0.0,
Car 814,,21,23,,,start_charge,starting to charge at Charger 23 (fid=21),47.0,,0.0,
Car 1066,,44,21,,,start_charge,starting to charge at Charger 21 (fid=44),47.0,,0.0,
Car 131,,,,60,,arrived,arrived,48.0,,,
Car 505,,,,62,,arrived,arrived,48.0,,,
Car 629,,,,8,,arrived,arrived,48.0,,,
Car 131,,62,22,,,start_charge,starting to charge at Charger 22 (fid=62),48.0,,0.0,
