car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 282,,,,25,,arrived,arrived,0.0,,,
Car 589,,,,53,,arrived,arrived,0.0,,,
Car 282,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),0.0,,0.0,
Car 589,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),0.0,,0.0,
Car 175,,,,54,,arrived,arrived,3.0,,,
Car 175,,13,14,,,start_charge,starting to charge at Charger 14 (fid=13),3.0,,0.0,
Car 378,,,,25,,arrived,arrived,5.0,,,
Car 446,,,,21,,arrived,arrived,5.0,,,
Car 378,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),5.0,,0.0,
Car 446,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),5.0,,0.0,
Car 971,,,,38,,arrived,arrived,6.0,,,
Car 971,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),6.0,,0.0,
Car 998,,,,57,,arrived,arrived,7.0,,,
Car 998,,13,14,,,start_charge,starting to charge at Charger 14 (fid=13),7.0,,0.0,
Car 522,,,,76,,arrived,arrived,8.0,,,
Car 522,,85,5,,,start_charge,starting to charge at Charger 5 (fid=85),8.0,,0.0,
Car 208,,,,86,,arrived,arrived,9.0,,,
Car 396,,,,38,,arrived,arrived,9.0,,,
Car 208,,86,11,,,start_charge,starting to charge at Charger 11 (fid=86),9.0,,0.0,
Car 396,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),9.0,,0.0,
Car 133,,,,52,,arrived,arrived,12.0,,,
Car 884,,,,37,,arrived,arrived,12.0,,,
Car 133,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 884,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),12.0,,0.0,
Car 727,,,,62,,arrived,arrived,14.0,,,
Car 727,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),14.0,,0.0,
Car 212,,,,124,,arrived,arrived,17.0,,,
Car 469,,,,46,,arrived,arrived,17.0,,,
Car 944,,,,77,,arrived,arrived,17.0,,,
Car 212,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 469,,41,9,,,start_charge,starting to charge at Charger 9 (fid=41),17.0,,0.0,
Car 944,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),17.0,,0.0,
Car 917,,,,5,,arrived,arrived,19.0,,,
Car 917,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),19.0,,0.0,
Car 864,,,,75,,arrived,arrived,21.0,,,
Car 951,,,,45,,arrived,arrived,21.0,,,
Car 975,,,,10,,arrived,arrived,21.0,,,
Car 987,,,,73,,arrived,arrived,21.0,,,
Car 864,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),21.0,,0.0,
Car 951,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),21.0,,0.0,
Car 975,,4,13,,,start_charge,starting to charge at Charger 13 (fid=4),21.0,,0.0,
Car 987,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),21.0,,0.0,
Car 201,,,,26,,arrived,arrived,22.0,,,
Car 201,,26,17,,,start_charge,starting to charge at Charger 17 (fid=26),22.0,,0.0,
Car 262,,,,73,,arrived,arrived,23.0,,,
Car 781,,,,8,,arrived,arrived,23.0,,,
Car 262,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),23.0,,0.0,
Car 310,,,,117,,arrived,arrived,24.0,,,
Car 310,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),24.0,,0.0,
Car 1027,,,,77,,arrived,arrived,25.0,,,
Car 1027,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),25.0,,0.0,
Car 1098,,,,79,,arrived,arrived,27.0,,,
Car 1098,,15,10,,,start_charge,starting to charge at Charger 10 (fid=15),27.0,,0.0,
Car 781,,,,,13,switch,"Charger 13 (fid=4) not available, trying Charger 15 (fid=11)",28.0,15,,
Car 209,,,,115,,arrived,arrived,30.0,,,
Car 1084,,,,40,,arrived,arrived,30.0,,,
Car 209,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),30.0,,0.0,
Car 1084,,61,16,,,start_charge,starting to charge at Charger 16 (fid=61),30.0,,0.0,
Car 781,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),30.634168503226245,,5.0,
Car 34,,,,60,,arrived,arrived,36.0,,,
Car 1033,,,,68,,arrived,arrived,36.0,,,
Car 34,,60,8,,,start_charge,starting to charge at Charger 8 (fid=60),36.0,,0.0,
Car 1033,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),36.0,,0.0,
Car 409,,,,34,,arrived,arrived,39.0,,,
Car 575,,,,7,,arrived,arrived,39.0,,,
Car 409,,15,10,,,start_charge,starting to charge at Charger 10 (fid=15),39.0,,0.0,
Car 575,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),39.0,,0.0,
Car 121,,,,1,,arrived,arrived,41.0,,,
Car 1011,,,,12,,arrived,arrived,41.0,,,
Car 121,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 1011,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 358,,,,27,,arrived,arrived,42.0,,,
Car 620,,,,50,,arrived,arrived,42.0,,,
Car 358,,26,17,,,start_charge,starting to charge at Charger 17 (fid=26),42.0,,0.0,
Car 618,,,,61,,arrived,arrived,43.0,,,
Car 827,,,,58,,arrived,arrived,43.0,,,
Car 618,,61,16,,,start_charge,starting to charge at Charger 16 (fid=61),43.0,,0.0,
Car 827,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),43.0,,0.0,
Car 269,,,,25,,arrived,arrived,45.0,,,
Car 611,,,,30,,arrived,arrived,45.0,,,
Car 269,,25,12,,,start_charge,starting to charge at Charger 12 (fid=25),45.0,,0.0,
Car 611,,15,10,,,start_charge,starting to charge at Charger 10 (fid=15),45.0,,0.0,
Car 968,,,,32,,arrived,arrived,46.0,,,
Car 968,,15,10,,,start_charge,starting to charge at Charger 10 (fid=15),46.0,,0.0,
Car 1032,,,,45,,arrived,arrived,47.0,,,
Car 620,,,,,8,switch,"Charger 8 (fid=60) not available, trying Charger 16 (fid=61)",47.0,16,,
Car 737,,,,45,,arrived,arrived,48.0,,,
Car 620,,61,16,,,start_charge,starting to charge at Charger 16 (fid=61),48.3744281907528,,5.0,
Car 343,,,,33,,arrived,arrived,49.0,,,
Car 744,,,,6,,arrived,arrived,49.0,,,
Car 343,,15,10,,,start_charge,starting to charge at Charger 10 (fid=15),49.0,,0.0,
Car 744,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),49.0,,0.0,
Car 784,,,,36,,arrived,arrived,50.0,,,
Car 1023,,,,27,,arrived,arrived,52.0,,,
Car 1032,,,,,8,switch,"Charger 8 (fid=60) not available, trying Charger 15 (fid=11)",52.0,15,,
Car 1023,,26,17,,,start_charge,starting to charge at Charger 17 (fid=26),52.0,,0.0,
Car 657,,,,32,,arrived,arrived,53.0,,,
Car 898,,,,21,,arrived,arrived,53.0,,,
Car 737,,,,,8,switch,"Charger 8 (fid=60) not available, trying Charger 15 (fid=11)",53.0,15,,
Car 898,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),53.0,,0.0,
Car 1032,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),53.19511280363148,,5.0,
Car 108,,,,60,,arrived,arrived,54.0,,,
Car 737,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),54.19511280363148,,5.0,
Car 784,,,,,10,switch,"Charger 10 (fid=15) not available, trying Charger 2 (fid=17)",55.0,2,,
Car 784,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),55.253654178935534,,5.0,
Car 217,,,,78,,arrived,arrived,58.0,,,
Car 657,,,,,10,switch,"Charger 10 (fid=15) not available, trying Charger 2 (fid=17)",58.0,2,,
Car 657,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),58.253654178935534,,5.0,
Car 791,,,,73,,arrived,arrived,59.0,,,
Car 108,,,,,8,switch,"Charger 8 (fid=60) not available, trying Charger 15 (fid=11)",59.0,15,,
Car 761,,,,16,,arrived,arrived,60.0,,,
Car 982,,,,40,,arrived,arrived,60.0,,,
