car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 368,,,,37,,arrived,arrived,0.0,,,
Car 368,,38,14,,,start_charge,starting to charge at Charger 14 (fid=38),0.0,,0.0,
Car 741,,,,36,,arrived,arrived,3.0,,,
Car 741,,15,5,,,start_charge,starting to charge at Charger 5 (fid=15),3.0,,0.0,
Car 568,,,,45,,arrived,arrived,5.0,,,
Car 568,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),5.0,,0.0,
Car 1158,,,,32,,arrived,arrived,6.0,,,
Car 1481,,,,15,,arrived,arrived,6.0,,,
Car 1158,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),6.0,,0.0,
Car 1481,,15,5,,,start_charge,starting to charge at Charger 5 (fid=15),6.0,,0.0,
Car 607,,,,8,,arrived,arrived,7.0,,,
Car 607,,10,6,,,start_charge,starting to charge at Charger 6 (fid=10),7.0,,0.0,
Car 954,,,,18,,arrived,arrived,9.0,,,
Car 1102,,,,37,,arrived,arrived,9.0,,,
Car 954,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),9.0,,0.0,
Car 1102,,38,14,,,start_charge,starting to charge at Charger 14 (fid=38),9.0,,0.0,
Car 122,,,,67,,arrived,arrived,10.0,,,
Car 122,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),10.0,,0.0,
Car 940,,,,29,,arrived,arrived,13.0,,,
Car 940,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),13.0,,0.0,
Car 759,,,,58,,arrived,arrived,14.0,,,
Car 1103,,,,23,,arrived,arrived,14.0,,,
Car 759,,59,11,,,start_charge,starting to charge at Charger 11 (fid=59),14.0,,0.0,
Car 1103,,38,14,,,start_charge,starting to charge at Charger 14 (fid=38),14.0,,0.0,
Car 961,,,,79,,arrived,arrived,16.0,,,
Car 1087,,,,37,,arrived,arrived,16.0,,,
Car 1391,,,,8,,arrived,arrived,16.0,,,
Car 961,,79,18,,,start_charge,starting to charge at Charger 18 (fid=79),16.0,,0.0,
Car 1087,,38,14,,,start_charge,starting to charge at Charger 14 (fid=38),16.0,,0.0,
Car 1391,,10,6,,,start_charge,starting to charge at Charger 6 (fid=10),16.0,,0.0,
Car 575,,,,58,,arrived,arrived,17.0,,,
Car 575,,59,11,,,start_charge,starting to charge at Charger 11 (fid=59),17.0,,0.0,
Car 1483,,,,4,,arrived,arrived,19.0,,,
Car 1483,,4,8,,,start_charge,starting to charge at Charger 8 (fid=4),19.0,,0.0,
Car 907,,,,79,,arrived,arrived,21.0,,,
Car 1271,,,,19,,arrived,arrived,21.0,,,
Car 907,,79,18,,,start_charge,starting to charge at Charger 18 (fid=79),21.0,,0.0,
Car 1271,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),21.0,,0.0,
Car 884,,,,25,,arrived,arrived,22.0,,,
Car 884,,22,15,,,start_charge,starting to charge at Charger 15 (fid=22),22.0,,0.0,
Car 1135,,,,80,,arrived,arrived,26.0,,,
Car 1143,,,,66,,arrived,arrived,26.0,,,
Car 1135,,79,18,,,start_charge,starting to charge at Charger 18 (fid=79),26.0,,0.0,
Car 1143,,66,21,,,start_charge,starting to charge at Charger 21 (fid=66),26.0,,0.0,
Car 158,,,,33,,arrived,arrived,30.0,,,
Car 158,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),30.0,,0.0,
Car 1134,,,,69,,arrived,arrived,32.0,,,
Car 1256,,,,15,,arrived,arrived,32.0,,,
Car 1134,,72,9,,,start_charge,starting to charge at Charger 9 (fid=72),32.0,,0.0,
Car 1256,,15,5,,,start_charge,starting to charge at Charger 5 (fid=15),32.0,,0.0,
Car 311,,,,22,,arrived,arrived,33.0,,,
Car 838,,,,37,,arrived,arrived,33.0,,,
Car 870,,,,115,,arrived,arrived,33.0,,,
Car 311,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),33.0,,0.0,
Car 838,,38,14,,,start_charge,starting to charge at Charger 14 (fid=38),33.0,,0.0,
Car 870,,22,15,,,start_charge,starting to charge at Charger 15 (fid=22),33.0,,0.0,
Car 10,,,,21,,arrived,arrived,34.0,,,
Car 854,,,,2,,arrived,arrived,34.0,,,
Car 1013,,,,38,,arrived,arrived,34.0,,,
Car 10,,21,19,,,start_charge,starting to charge at Charger 19 (fid=21),34.0,,0.0,
