car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 761,,,,18,,arrived,,arrived,1.0,,,
Car 761,,72,6,,,start_charge,,starting to charge at Charger 6 (fid=72),1.0,,0.0,
Car 1368,,,,17,,arrived,,arrived,2.0,,,
Car 1368,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),2.0,,0.0,
Car 808,,,,40,,arrived,,arrived,4.0,,,
Car 808,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),4.0,,0.0,
Car 237,,,,4,,arrived,,arrived,6.0,,,
Car 237,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),6.0,,0.0,
Car 369,,,,7,,arrived,,arrived,7.0,,,
Car 369,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),7.0,,0.0,
Car 1504,,,,61,,arrived,,arrived,9.0,,,
Car 1504,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),9.0,,0.0,
Car 534,,,,68,,arrived,,arrived,10.0,,,
Car 1334,,,,73,,arrived,,arrived,10.0,,,
Car 534,,19,3,,,start_charge,,starting to charge at Charger 3 (fid=19),10.0,,0.0,
Car 1334,,54,5,,,start_charge,,starting to charge at Charger 5 (fid=54),10.0,,0.0,
Car 1117,,,,55,,arrived,,arrived,11.0,,,
Car 1117,,54,5,,,start_charge,,starting to charge at Charger 5 (fid=54),11.0,,0.0,
Car 308,,,,62,,arrived,,arrived,12.0,,,
Car 549,,,,34,,arrived,,arrived,12.0,,,
Car 308,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),12.0,,0.0,
Car 549,,72,6,,,start_charge,,starting to charge at Charger 6 (fid=72),12.0,,0.0,
Car 497,,,,12,,arrived,,arrived,13.0,,,
Car 645,,,,73,,arrived,,arrived,13.0,,,
Car 497,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),13.0,,0.0,
Car 645,,54,5,,,start_charge,,starting to charge at Charger 5 (fid=54),13.0,,0.0,
Car 1249,,,,14,,arrived,,arrived,14.0,,,
Car 1328,,,,32,,arrived,,arrived,14.0,,,
Car 1249,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),14.0,,0.0,
Car 1328,,72,6,,,start_charge,,starting to charge at Charger 6 (fid=72),14.0,,0.0,
Car 223,,,,4,,arrived,,arrived,16.0,,,
Car 828,,,,20,,arrived,,arrived,16.0,,,
Car 223,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),16.0,,0.0,
Car 828,,21,8,,,start_charge,,starting to charge at Charger 8 (fid=21),16.0,,0.0,
Car 174,,,,83,,arrived,,arrived,17.0,,,
Car 1168,,,,73,,arrived,,arrived,17.0,,,
Car 174,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),17.0,,0.0,
Car 1168,,54,5,,,start_charge,,starting to charge at Charger 5 (fid=54),17.0,,0.0,
Car 1227,,,,11,,arrived,,arrived,18.0,,,
Car 1238,,,,33,,arrived,,arrived,18.0,,,
Car 1396,,,,73,,arrived,,arrived,18.0,,,
Car 1227,,17,2,,,start_charge,,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 1238,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),18.0,,0.0,
Car 1396,,54,5,,,start_charge,,starting to charge at Charger 5 (fid=54),18.0,,0.0,
Car 887,,,,60,,arrived,,arrived,19.0,,,
Car 1477,,,,37,,arrived,,arrived,20.0,,,
Car 1084,,,,39,,arrived,,arrived,24.0,,,
Car 887,,,,,2,switch,,"Charger 2 (fid=17) not available, trying Charger 0 (fid=1)",24.0,0,,
Car 1084,,1,0,,,start_charge,,starting to charge at Charger 0 (fid=1),24.0,,0.0,
Car 1316,,,,46,,arrived,,arrived,25.0,,,
Car 1477,,,,,5,switch,,"Charger 5 (fid=54) not available, trying Charger 4 (fid=17)",25.0,4,,
Car 1316,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),25.0,,0.0,
Car 111,,,,20,,arrived,,arrived,26.0,,,
Car 111,,21,8,,,start_charge,,starting to charge at Charger 8 (fid=21),26.0,,0.0,
Car 1477,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),26.350970690365116,,5.0,
Car 392,,,,69,,arrived,,arrived,27.0,,,
Car 1418,,,,27,,arrived,,arrived,27.0,,,
Car 392,,72,6,,,start_charge,,starting to charge at Charger 6 (fid=72),27.0,,0.0,
Car 1418,,17,4,,,start_charge,,starting to charge at Charger 4 (fid=17),27.0,,0.0,
Car 727,,,,52,,arrived,,arrived,28.0,,,
Car 727,,7,1,,,start_charge,,starting to charge at Charger 1 (fid=7),28.0,,0.0,
Car 1291,,,,37,,arrived,,arrived,29.0,,,
Car 798,,,,50,,arrived,,arrived,30.0,,,
Car 1212,,,,15,,arrived,,arrived,31.0,,,
