car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 415,,,,54,,arrived,arrived,3.0,,,
Car 415,,55,8,,,start_charge,starting to charge at Charger 8 (fid=55),3.0,,0.0,
Car 448,,,,86,,arrived,arrived,9.0,,,
Car 448,,90,6,,,start_charge,starting to charge at Charger 6 (fid=90),9.0,,0.0,
Car 373,,,,52,,arrived,arrived,12.0,,,
Car 373,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),12.0,,0.0,
Car 95,,,,49,,arrived,arrived,15.0,,,
Car 95,,25,7,,,start_charge,starting to charge at Charger 7 (fid=25),15.0,,0.0,
Car 452,,,,124,,arrived,arrived,17.0,,,
Car 452,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),17.0,,0.0,
Car 126,,,,2,,arrived,arrived,20.0,,,
Car 126,,90,6,,,start_charge,starting to charge at Charger 6 (fid=90),20.0,,0.0,
Car 441,,,,26,,arrived,arrived,22.0,,,
Car 441,,25,7,,,start_charge,starting to charge at Charger 7 (fid=25),22.0,,0.0,
Car 449,,,,115,,arrived,arrived,30.0,,,
Car 449,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),30.0,,0.0,
Car 274,,,,60,,arrived,arrived,36.0,,,
Car 274,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),36.0,,0.0,
Car 55,,,,15,,arrived,arrived,39.0,,,
Car 55,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),39.0,,0.0,
Car 361,,,,1,,arrived,arrived,41.0,,,
Car 361,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),41.0,,0.0,
Car 41,,,,40,,arrived,arrived,45.0,,,
Car 41,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),45.0,,0.0,
Car 30,,,,50,,arrived,arrived,47.0,,,
Car 71,,,,82,,arrived,arrived,47.0,,,
Car 30,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),47.0,,0.0,
Car 71,,90,6,,,start_charge,starting to charge at Charger 6 (fid=90),47.0,,0.0,
Car 348,,,,60,,arrived,arrived,54.0,,,
