car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 92,,,,21,,arrived,,arrived,3.0,,
Car 92,,81,7,,,start_charge,,starting to charge at Charger 7 (fid=81),3.0,,
Car 116,,,,54,,arrived,,arrived,10.0,,
Car 116,,31,0,,,start_charge,,starting to charge at Charger 0 (fid=31),10.0,,
Car 163,,,,4,,arrived,,arrived,14.0,,
Car 293,,,,52,,arrived,,arrived,15.0,,
Car 163,,,,,7,switch,,"Charger 7 (fid=81) not available, trying Charger 3 (fid=17)",15.0,3,
Car 293,,,,,7,switch,,"Charger 7 (fid=81) not available, trying Charger 1 (fid=76)",16.0,1,
Car 163,,17,3,,,start_charge,,starting to charge at Charger 3 (fid=17),16.544990811844908,,
Car 293,,76,1,,,start_charge,,starting to charge at Charger 1 (fid=76),19.98805874721888,,
Car 42,,,,89,,arrived,,arrived,23.0,,
Car 42,,,,,1,switch,,"Charger 1 (fid=76) not available, trying Charger 7 (fid=81)",24.0,7,
Car 42,,,,,7,switch,,"Charger 7 (fid=81) not available, trying Charger 8 (fid=75)",28.98805874721888,8,
Car 42,,75,8,,,start_charge,,starting to charge at Charger 8 (fid=75),34.56028787070266,,
Car 253,,,,19,,arrived,,arrived,39.0,,
Car 253,,70,2,,,start_charge,,starting to charge at Charger 2 (fid=70),39.0,,
Car 47,,,,66,,arrived,,arrived,45.0,,
Car 239,,,,45,,arrived,,arrived,45.0,,
Car 47,,78,5,,,start_charge,,starting to charge at Charger 5 (fid=78),45.0,,
Car 239,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 6 (fid=61)",46.0,6,
Car 145,,,,31,,arrived,,arrived,47.0,,
Car 228,,,,52,,arrived,,arrived,47.0,,
Car 269,,,,4,,arrived,,arrived,47.0,,
Car 269,,48,4,,,start_charge,,starting to charge at Charger 4 (fid=48),47.0,,
Car 145,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=70)",48.0,2,
Car 228,,,,,7,switch,,"Charger 7 (fid=81) not available, trying Charger 1 (fid=76)",48.0,1,
Car 145,,,,,2,switch,,"Charger 2 (fid=70) not available, trying Charger 3 (fid=17)",49.9999683088541,3,
Car 239,,61,6,,,start_charge,,starting to charge at Charger 6 (fid=61),50.20015546441641,,
Car 228,,,,,1,switch,,"Charger 1 (fid=76) not available, trying Charger 3 (fid=17)",52.98805874721888,3,
Car 145,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 7 (fid=81)",53.182299234428214,7,
Car 53,,,,116,,arrived,,arrived,55.0,,
Car 145,,,,,7,switch,,"Charger 7 (fid=81) not available, trying Charger 9 (fid=9)",55.727290046273126,9,
Car 151,,,,54,,arrived,,arrived,56.0,,
Car 53,,,,,3,switch,,"Charger 3 (fid=17) not available, trying Charger 0 (fid=31)",56.0,0,
Car 151,,,,,0,switch,,"Charger 0 (fid=31) not available, trying Charger 2 (fid=70)",57.0,2,
