car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 77,,,,39,,arrived,arrived,1.0,,
Car 77,,61,19,,,start_charge,starting to charge at Charger 19 (fid=61),1.0,,
Car 54,,,,54,,arrived,arrived,23.0,,
Car 54,,14,23,,,start_charge,starting to charge at Charger 23 (fid=14),23.0,,
Car 67,,,,22,,arrived,arrived,56.0,,
Car 67,,68,9,,,start_charge,starting to charge at Charger 9 (fid=68),56.0,,
Car 77,92.0,61,19,,,done,done charging,93.0,,140.08442071973684
Car 15,,,,29,,arrived,arrived,116.0,,
Car 15,,33,1,,,start_charge,starting to charge at Charger 1 (fid=33),116.0,,
Car 12,,,,35,,arrived,arrived,135.0,,
Car 67,79.0,68,9,,,done,done charging,135.0,,137.9106264556576
Car 12,,,,,1,switch,"Charger 1 (fid=33) not available, trying Charger 13 (fid=32)",136.0,13,
Car 12,,32,13,,,start_charge,starting to charge at Charger 13 (fid=32),136.70483924204757,,
Car 54,119.0,14,23,,,done,done charging,142.0,,124.1365336549473
Car 32,,,,118,,arrived,arrived,165.0,,
Car 32,,74,24,,,start_charge,starting to charge at Charger 24 (fid=74),165.0,,
Car 15,67.0,33,1,,,done,done charging,183.0,,55.61811574307244
Car 28,,,,36,,arrived,arrived,188.0,,
Car 28,,33,1,,,start_charge,starting to charge at Charger 1 (fid=33),188.0,,
Car 32,51.0,74,24,,,done,done charging,216.0,,94.14646692954969
Car 39,,,,18,,arrived,arrived,218.0,,
Car 39,,14,23,,,start_charge,starting to charge at Charger 23 (fid=14),218.0,,
Car 12,88.0,32,13,,,done,done charging,224.70483924204757,,52.67486656200737
Car 72,,,,36,,arrived,arrived,226.0,,
Car 72,,,,,1,switch,"Charger 1 (fid=33) not available, trying Charger 17 (fid=15)",227.0,17,
Car 72,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),227.71389934853175,,
Car 21,,,,85,,arrived,arrived,243.0,,
Car 21,,89,5,,,start_charge,starting to charge at Charger 5 (fid=89),243.0,,
Car 3,,,,14,,arrived,arrived,259.0,,
Car 3,,,,,23,switch,"Charger 23 (fid=14) not available, trying Charger 13 (fid=32)",260.0,13,
Car 3,,32,13,,,start_charge,starting to charge at Charger 13 (fid=32),260.49908442545217,,
Car 37,,,,117,,arrived,arrived,267.0,,
Car 37,,117,7,,,start_charge,starting to charge at Charger 7 (fid=117),267.0,,
Car 38,,,,70,,arrived,arrived,271.0,,
Car 38,,70,22,,,start_charge,starting to charge at Charger 22 (fid=70),271.0,,
Car 87,,,,68,,arrived,arrived,272.0,,
Car 87,,68,9,,,start_charge,starting to charge at Charger 9 (fid=68),272.0,,
Car 2,,,,69,,arrived,arrived,284.0,,
Car 2,,,,,9,switch,"Charger 9 (fid=68) not available, trying Charger 16 (fid=21)",285.0,16,
Car 2,,21,16,,,start_charge,starting to charge at Charger 16 (fid=21),285.70781467871643,,
Car 90,,,,37,,arrived,arrived,288.0,,
Car 90,,46,3,,,start_charge,starting to charge at Charger 3 (fid=46),288.0,,
Car 72,62.0,15,17,,,done,done charging,289.71389934853175,,52.46803584467238
Car 85,,,,17,,arrived,arrived,291.0,,
Car 85,,15,17,,,start_charge,starting to charge at Charger 17 (fid=15),291.0,,
Car 35,,,,7,,arrived,arrived,298.0,,
Car 35,,7,15,,,start_charge,starting to charge at Charger 15 (fid=7),298.0,,
Car 45,,,,12,,arrived,arrived,300.0,,
Car 45,,,,,15,switch,"Charger 15 (fid=7) not available, trying Charger 7 (fid=117)",301.0,7,
Car 28,114.0,33,1,,,done,done charging,302.0,,34.18145862944299
Car 27,,,,38,,arrived,arrived,303.0,,
Car 27,,,,,3,switch,"Charger 3 (fid=46) not available, trying Charger 18 (fid=48)",304.0,18,
Car 40,,,,7,,arrived,arrived,305.0,,
Car 27,,48,18,,,start_charge,starting to charge at Charger 18 (fid=48),305.7809129917152,,
Car 40,,,,,15,switch,"Charger 15 (fid=7) not available, trying Charger 5 (fid=89)",306.0,5,
Car 45,,,,,7,switch,"Charger 7 (fid=117) not available, trying Charger 10 (fid=4)",306.66674580193387,10,
Car 40,,,,,5,switch,"Charger 5 (fid=89) not available, trying Charger 10 (fid=4)",309.8378009176274,10,
Car 45,,4,10,,,start_charge,starting to charge at Charger 10 (fid=4),310.57210313655787,,
Car 21,70.0,89,5,,,done,done charging,313.0,,110.06822222762213
Car 39,97.0,14,23,,,done,done charging,315.0,,34.92878817414591
Car 40,,,,,10,switch,"Charger 10 (fid=4) not available, trying Charger 8 (fid=84)",315.64861219102323,8,
Car 40,,84,8,,,start_charge,starting to charge at Charger 8 (fid=84),320.7201247109314,,
Car 37,71.0,117,7,,,done,done charging,338.0,,37.40632764881486
Car 2,54.0,21,16,,,done,done charging,339.70781467871643,,63.787408941858764
Car 5,,,,33,,arrived,arrived,340.0,,
Car 61,,,,22,,arrived,arrived,340.0,,
Car 5,,33,1,,,start_charge,starting to charge at Charger 1 (fid=33),340.0,,
Car 61,,,,,9,switch,"Charger 9 (fid=68) not available, trying Charger 17 (fid=15)",341.0,17,
Car 87,70.0,68,9,,,done,done charging,342.0,,49.55795871430062
Car 61,,,,,17,switch,"Charger 17 (fid=15) not available, trying Charger 0 (fid=80)",344.3918427805048,0,
Car 61,,80,0,,,start_charge,starting to charge at Charger 0 (fid=80),345.27429316041986,,
Car 3,101.0,32,13,,,done,done charging,361.49908442545217,,41.57373264016658
Car 46,,,,70,,arrived,arrived,367.0,,
Car 46,,,,,22,switch,"Charger 22 (fid=70) not available, trying Charger 23 (fid=14)",368.0,23,
Car 46,,14,23,,,start_charge,starting to charge at Charger 23 (fid=14),368.95283483105527,,
Car 7,,,,32,,arrived,arrived,372.0,,
Car 7,,33,25,,,start_charge,starting to charge at Charger 25 (fid=33),372.0,,
Car 38,117.0,70,22,,,done,done charging,388.0,,53.71121607359906
Car 85,104.0,15,17,,,done,done charging,395.0,,82.13385641065601
Car 35,98.0,7,15,,,done,done charging,396.0,,61.257881433004776
Car 27,91.0,48,18,,,done,done charging,396.7809129917152,,188.63380951559975
