car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 82,,,,39,,arrived,,arrived,1.0,,
Car 82,,15,2,,,start_charge,,starting to charge at Charger 2 (fid=15),1.0,,
Car 250,,,,4,,arrived,,arrived,2.0,,
Car 250,,80,0,,,start_charge,,starting to charge at Charger 0 (fid=80),2.0,,
Car 194,,,,52,,arrived,,arrived,12.0,,
Car 194,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",13.0,1,
Car 194,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),13.955824683577028,,
Car 142,,,,49,,arrived,,arrived,20.0,,
Car 142,,46,3,,,start_charge,,starting to charge at Charger 3 (fid=46),20.0,,
Car 59,,,,54,,arrived,,arrived,23.0,,
Car 59,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",24.0,3,
Car 213,,,,28,,arrived,,arrived,25.0,,
Car 240,,,,18,,arrived,,arrived,25.0,,
Car 213,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 1 (fid=33)",26.0,1,
Car 240,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",26.0,0,
Car 240,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",27.955824683577028,3,
Car 59,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 0 (fid=80)",28.926774953258146,0,
Car 213,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",30.926774953258146,0,
Car 213,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 2 (fid=15)",32.882599636835174,2,
Car 111,,,,85,,arrived,,arrived,33.0,,
Car 240,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",33.46703207318899,2,
Car 111,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 0 (fid=80)",34.0,0,
Car 59,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 2 (fid=15)",34.4379823428701,2,
Car 213,,,,,,gave_up,2,"no alternate charger available, gave up",40.697515268326185,,
Car 111,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",41.81491563149101,1,
Car 59,,,,,,gave_up,2,"no alternate charger available, gave up",42.25289797436111,,
Car 240,,,,,,gave_up,2,"no alternate charger available, gave up",43.07101312789792,,
Car 111,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",43.77074031506804,3,
Car 111,,,,,,gave_up,3,"no alternate charger available, gave up",48.697515268326185,,
Car 114,,,,52,,arrived,,arrived,54.0,,
Car 114,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",55.0,1,
Car 72,,,,22,,arrived,,arrived,56.0,,
Car 114,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 2 (fid=15)",56.95582468357703,2,
Car 235,,,,4,,arrived,,arrived,57.0,,
Car 72,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",57.0,1,
Car 235,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",58.0,1,
Car 72,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",58.95582468357703,3,
Car 0,,,,15,,arrived,,arrived,59.0,,
Car 235,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 2 (fid=15)",59.95582468357703,2,
Car 158,,,,61,,arrived,,arrived,60.0,,
Car 0,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 0 (fid=80)",60.0,0,
Car 158,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 0 (fid=80)",61.0,0,
Car 72,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",63.882599636835174,2,
Car 114,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 3 (fid=46)",64.81257282532405,3,
Car 170,,,,21,,arrived,,arrived,67.0,,
Car 235,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 3 (fid=46)",67.81257282532405,3,
Car 0,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",67.814915631491,1,
Car 196,,,,61,,arrived,,arrived,68.0,,
Car 170,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",68.0,0,
Car 158,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",68.814915631491,1,
Car 234,,,,7,,arrived,,arrived,69.0,,
Car 196,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 0 (fid=80)",69.0,0,
Car 0,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",69.77074031506802,3,
Car 170,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",69.95582468357702,3,
Car 234,,,,,2,switch,,"Charger 2 (fid=15) not available, trying Charger 0 (fid=80)",70.0,0,
Car 158,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",70.77074031506802,3,
Car 250,71.0,80,0,,,done,,done charging,73.0,,246.28765719304715
Car 72,,,,,,gave_up,2,"no alternate charger available, gave up",73.4865806915441,,
Car 114,,,,,,gave_up,3,"no alternate charger available, gave up",74.41655388003298,,
Car 0,,,,,,gave_up,3,"no alternate charger available, gave up",74.69751526832617,,
Car 107,,,,28,,arrived,,arrived,75.0,,
Car 170,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",75.46703207318897,2,
Car 158,,,,,,gave_up,3,"no alternate charger available, gave up",75.69751526832617,,
Car 196,,80,0,,,start_charge,,starting to charge at Charger 0 (fid=80),75.814915631491,,
Car 107,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",76.0,0,
Car 204,,,,33,,arrived,,arrived,77.0,,
Car 235,,,,,,gave_up,3,"no alternate charger available, gave up",77.41655388003298,,
Car 234,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 1 (fid=33)",77.814915631491,1,
Car 107,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",77.95582468357702,3,
Car 204,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 1 (fid=33)",78.0,1,
Car 234,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 3 (fid=46)",79.77074031506802,3,
Car 171,,,,55,,arrived,,arrived,80.0,,
Car 171,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",81.0,0,
Car 142,62.0,46,3,,,done,,done charging,82.0,,177.64206490487922
Car 107,,46,3,,,start_charge,,starting to charge at Charger 3 (fid=46),82.46703207318897,,
Car 204,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",82.92677495325815,0,
Car 171,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",82.95582468357702,3,
Car 234,,,,,,gave_up,3,"no alternate charger available, gave up",84.69751526832617,,
Car 204,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 2 (fid=15)",84.88259963683517,2,
Car 170,,,,,,gave_up,2,"no alternate charger available, gave up",85.07101312789791,,
Car 171,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",88.46703207318897,2,
Car 204,,,,,,gave_up,2,"no alternate charger available, gave up",92.69751526832617,,
Car 194,79.0,33,1,,,done,,done charging,92.95582468357702,,348.81717250625496
Car 82,92.0,15,2,,,done,,done charging,93.0,,285.8554827763979
Car 229,,,,77,,arrived,,arrived,96.0,,
Car 229,,15,2,,,start_charge,,starting to charge at Charger 2 (fid=15),96.0,,
Car 202,,,,29,,arrived,,arrived,98.0,,
Car 222,,,,78,,arrived,,arrived,98.0,,
Car 202,,33,1,,,start_charge,,starting to charge at Charger 1 (fid=33),98.0,,
Car 171,,,,,,gave_up,2,"no alternate charger available, gave up",98.07101312789791,,
Car 222,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 1 (fid=33)",99.0,1,
Car 222,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",103.92677495325815,0,
Car 222,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 2 (fid=15)",105.88259963683517,2,
Car 159,,,,17,,arrived,,arrived,109.0,,
Car 159,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 1 (fid=33)",110.0,1,
Car 222,,,,,,gave_up,2,"no alternate charger available, gave up",113.69751526832617,,
Car 145,,,,15,,arrived,,arrived,114.0,,
Car 159,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",114.92677495325815,0,
Car 145,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",115.0,0,
Car 20,,,,29,,arrived,,arrived,116.0,,
Car 159,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 2 (fid=15)",116.88259963683517,2,
Car 145,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",116.95582468357702,3,
Car 20,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",117.0,0,
Car 20,,,,,0,switch,,"Charger 0 (fid=80) not available, trying Charger 3 (fid=46)",118.95582468357702,3,
Car 145,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",122.46703207318897,2,
Car 20,,,,,3,switch,,"Charger 3 (fid=46) not available, trying Charger 2 (fid=15)",124.46703207318897,2,
Car 159,,,,,,gave_up,2,"no alternate charger available, gave up",124.69751526832617,,
Car 221,,,,55,,arrived,,arrived,125.0,,
Car 196,50.0,80,0,,,done,,done charging,125.814915631491,,392.92210558609946
Car 221,,,,,1,switch,,"Charger 1 (fid=33) not available, trying Charger 0 (fid=80)",126.0,0,
