car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 660,,,,37,,arrived,arrived,0.0,,,
Car 660,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),0.0,,0.0,
Car 42,,,,37,,arrived,arrived,3.0,,,
Car 42,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),3.0,,0.0,
Car 58,,,,24,,arrived,arrived,4.0,,,
Car 58,,24,13,,,start_charge,starting to charge at Charger 13 (fid=24),4.0,,0.0,
Car 268,,,,86,,arrived,arrived,9.0,,,
Car 268,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),9.0,,0.0,
Car 52,,,,62,,arrived,arrived,10.0,,,
Car 414,,,,67,,arrived,arrived,10.0,,,
Car 52,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),10.0,,0.0,
Car 414,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),10.0,,0.0,
Car 127,,,,45,,arrived,arrived,12.0,,,
Car 127,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),12.0,,0.0,
Car 225,,,,10,,arrived,arrived,22.0,,,
Car 225,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),22.0,,0.0,
Car 450,,,,33,,arrived,arrived,30.0,,,
Car 450,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),30.0,,0.0,
Car 17,,,,35,,arrived,arrived,32.0,,,
Car 17,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),32.0,,0.0,
Car 125,,,,30,,arrived,arrived,33.0,,,
Car 603,,,,22,,arrived,arrived,33.0,,,
Car 125,,30,14,,,start_charge,starting to charge at Charger 14 (fid=30),33.0,,0.0,
Car 603,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),33.0,,0.0,
Car 302,,,,21,,arrived,arrived,34.0,,,
Car 302,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),34.0,,0.0,
Car 565,,,,10,,arrived,arrived,35.0,,,
Car 565,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),35.0,,0.0,
Car 66,,,,62,,arrived,arrived,36.0,,,
Car 239,,,,13,,arrived,arrived,36.0,,,
Car 66,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),36.0,,0.0,
Car 239,,55,8,,,start_charge,starting to charge at Charger 8 (fid=55),36.0,,0.0,
Car 11,,,,71,,arrived,arrived,39.0,,,
