car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 659,,,,37,,arrived,arrived,0.0,,,
Car 659,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),0.0,,0.0,
Car 41,,,,37,,arrived,arrived,3.0,,,
Car 41,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),3.0,,0.0,
Car 57,,,,24,,arrived,arrived,4.0,,,
Car 57,,24,13,,,start_charge,starting to charge at Charger 13 (fid=24),4.0,,0.0,
Car 267,,,,86,,arrived,arrived,9.0,,,
Car 267,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),9.0,,0.0,
Car 51,,,,62,,arrived,arrived,10.0,,,
Car 413,,,,67,,arrived,arrived,10.0,,,
Car 51,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),10.0,,0.0,
Car 413,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),10.0,,0.0,
Car 126,,,,45,,arrived,arrived,12.0,,,
Car 126,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),12.0,,0.0,
Car 224,,,,10,,arrived,arrived,22.0,,,
Car 224,,9,18,,,start_charge,starting to charge at Charger 18 (fid=9),22.0,,0.0,
Car 449,,,,33,,arrived,arrived,30.0,,,
Car 449,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),30.0,,0.0,
Car 16,,,,35,,arrived,arrived,32.0,,,
Car 16,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),32.0,,0.0,
Car 124,,,,30,,arrived,arrived,33.0,,,
Car 602,,,,22,,arrived,arrived,33.0,,,
Car 124,,30,14,,,start_charge,starting to charge at Charger 14 (fid=30),33.0,,0.0,
Car 602,,22,20,,,start_charge,starting to charge at Charger 20 (fid=22),33.0,,0.0,
Car 301,,,,21,,arrived,arrived,34.0,,,
Car 301,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),34.0,,0.0,
Car 564,,,,10,,arrived,arrived,35.0,,,
Car 564,,9,18,,,start_charge,starting to charge at Charger 18 (fid=9),35.0,,0.0,
Car 65,,,,62,,arrived,arrived,36.0,,,
Car 238,,,,13,,arrived,arrived,36.0,,,
Car 65,,45,11,,,start_charge,starting to charge at Charger 11 (fid=45),36.0,,0.0,
Car 238,,22,20,,,start_charge,starting to charge at Charger 20 (fid=22),36.0,,0.0,
Car 10,,,,71,,arrived,arrived,39.0,,,
Car 10,,70,10,,,start_charge,starting to charge at Charger 10 (fid=70),39.0,,0.0,
Car 34,,,,89,,arrived,arrived,41.0,,,
Car 34,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),41.0,,0.0,
Car 447,,,,34,,arrived,arrived,42.0,,,
Car 447,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),42.0,,0.0,
Car 512,,,,73,,arrived,arrived,44.0,,,
Car 512,,8,16,,,start_charge,starting to charge at Charger 16 (fid=8),44.0,,0.0,
Car 603,,,,34,,arrived,arrived,45.0,,,
Car 669,,,,88,,arrived,arrived,45.0,,,
Car 603,,32,5,,,start_charge,starting to charge at Charger 5 (fid=32),45.0,,0.0,
Car 669,,87,7,,,start_charge,starting to charge at Charger 7 (fid=87),45.0,,0.0,
Car 519,,,,11,,arrived,arrived,49.0,,,
Car 519,,11,15,,,start_charge,starting to charge at Charger 15 (fid=11),49.0,,0.0,
Car 62,,,,27,,arrived,arrived,53.0,,,
Car 284,,,,77,,arrived,arrived,53.0,,,
Car 62,,47,19,,,start_charge,starting to charge at Charger 19 (fid=47),53.0,,0.0,
Car 284,,50,12,,,start_charge,starting to charge at Charger 12 (fid=50),53.0,,0.0,
Car 41,51.0,8,16,,,done,done charging,54.0,,,84.04334582227055
Car 699,,,,57,,arrived,arrived,59.0,,,
Car 699,,55,8,,,start_charge,starting to charge at Charger 8 (fid=55),59.0,,0.0,
Car 257,,,,5,,arrived,arrived,60.0,,,
Car 257,,47,19,,,start_charge,starting to charge at Charger 19 (fid=47),60.0,,0.0,
Car 83,,,,45,,arrived,arrived,61.0,,,
