car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 33,,,,49,,arrived,,arrived,1.0,,
Car 33,,48,2,,,start_charge,,starting to charge at Charger 2 (fid=48),1.0,,
Car 118,,,,32,,arrived,,arrived,6.0,,
Car 118,,18,4,,,start_charge,,starting to charge at Charger 4 (fid=18),6.0,,
Car 102,,,,24,,arrived,,arrived,14.0,,
Car 102,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 6 (fid=115)",15.0,6,
Car 83,,,,52,,arrived,,arrived,17.0,,
Car 83,,60,0,,,start_charge,,starting to charge at Charger 0 (fid=60),17.0,,
Car 102,,115,6,,,start_charge,,starting to charge at Charger 6 (fid=115),19.479705880303307,,
Car 149,,,,31,,arrived,,arrived,24.0,,
Car 149,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 6 (fid=115)",25.0,6,
Car 149,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",30.479705880303307,4,
Car 149,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",33.179314198317634,5,
Car 149,,24,5,,,start_charge,,starting to charge at Charger 5 (fid=24),35.22596084933332,,
Car 32,,,,43,,arrived,,arrived,37.0,,
Car 32,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 6 (fid=115)",38.0,6,
Car 176,,,,29,,arrived,,arrived,39.0,,
Car 176,,35,3,,,start_charge,,starting to charge at Charger 3 (fid=35),39.0,,
Car 32,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",43.47970588030331,4,
Car 32,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 3 (fid=35)",46.179314198317634,3,
Car 32,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 5 (fid=24)",47.910111097998424,5,
Car 32,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 0 (fid=60)",50.45237729102098,0,
Car 37,,,,43,,arrived,,arrived,52.0,,
Car 37,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 6 (fid=115)",53.0,6,
Car 111,,,,21,,arrived,,arrived,55.0,,
Car 32,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 1 (fid=79)",55.367215464887444,1,
Car 111,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 5 (fid=24)",56.0,5,
Car 151,,,,7,,arrived,,arrived,57.0,,
Car 151,,87,7,,,start_charge,,starting to charge at Charger 7 (fid=87),57.0,,
Car 37,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",58.47970588030331,4,
Car 111,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 4 (fid=18)",58.66815652000102,4,
Car 44,,,,6,,arrived,,arrived,60.0,,
Car 32,,79,1,,,start_charge,,starting to charge at Charger 1 (fid=79),60.72443332732492,,
Car 44,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 3 (fid=35)",61.0,3,
Car 37,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 3 (fid=35)",61.179314198317634,3,
Car 111,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 3 (fid=35)",61.714803171016705,3,
Car 37,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 5 (fid=24)",62.910111097998424,5,
Car 111,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 1 (fid=79)",63.445600070697495,1,
Car 44,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 4 (fid=18)",65.2252533691414,4,
Car 37,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 0 (fid=60)",65.45237729102098,0,
Car 44,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",66.9560502688222,5,
Car 111,,,,,1,switch,,"Charger 1 (fid=79) not available, trying Charger 2 (fid=48)",67.64602076119421,2,
Car 25,,,,13,,arrived,,arrived,70.0,,
Car 44,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 6 (fid=115)",70.00269691983789,6,
Car 37,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 1 (fid=79)",70.36721546488744,1,
Car 25,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",71.0,4,
Car 44,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 1 (fid=79)",72.67085343983891,1,
Car 75,,,,69,,arrived,,arrived,73.0,,
Car 25,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",73.69960831801433,5,
Car 75,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 5 (fid=24)",74.0,5,
Car 111,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 0 (fid=60)",75.65447815822881,0,
Car 75,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 4 (fid=18)",76.66815652000102,4,
Car 37,,,,,1,switch,,"Charger 1 (fid=79) not available, trying Charger 7 (fid=87)",76.7244333273249,7,
Car 25,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 2 (fid=48)",76.74625496903002,2,
Car 44,,,,,1,switch,,"Charger 1 (fid=79) not available, trying Charger 7 (fid=87)",77.06352371182045,7,
Car 75,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 3 (fid=35)",79.71480317101671,3,
Car 75,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 1 (fid=79)",81.44560007069751,1,
Car 37,,,,,,gave_up,7,"no alternate charger available, gave up",82.82710346758161,,
Car 111,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 7 (fid=87)",83.02939449843034,7,
Car 25,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 3 (fid=35)",83.0301986140841,3,
Car 44,,,,,7,switch,,"Charger 7 (fid=87) not available, trying Charger 2 (fid=48)",83.16619385207716,2,
Car 75,,,,,1,switch,,"Charger 1 (fid=79) not available, trying Charger 2 (fid=48)",85.64602076119422,2,
Car 27,,,,82,,arrived,,arrived,88.0,,
Car 33,87.0,48,2,,,done,,done charging,88.0,,60.78342971849437
Car 27,,,,,7,switch,,"Charger 7 (fid=87) not available, trying Charger 1 (fid=79)",89.0,1,
Car 25,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 1 (fid=79)",89.25234612354856,1,
Car 111,,,,,,gave_up,7,"no alternate charger available, gave up",89.97094746163378,,
Car 75,,48,2,,,start_charge,,starting to charge at Charger 2 (fid=48),92.65447815822883,,
