car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,walking_dist_m
Car 40,,,,,25,switch,"Charger 25 (fid=19) not available, trying Charger 5 (fid=34)",1398.5157467433119,5,
Car 22,,,,44,,arrived,arrived,1399.0,,
Car 22,,,,,29,switch,"Charger 29 (fid=43) not available, trying Charger 27 (fid=17)",1400.0,27,
Car 40,,34,5,,,start_charge,starting to charge at Charger 5 (fid=34),1400.4295877035327,,
Car 22,,17,27,,,start_charge,starting to charge at Charger 27 (fid=17),1402.2528412126987,,
Car 90,108.0,33,0,,,done,done charging,1427.0,,75.31628796294795
Car 77,45.0,52,8,,,done,done charging,1428.0,,182.45928514086162
Car 63,,,,38,,arrived,arrived,1430.0,,
Car 63,,,,,12,switch,"Charger 12 (fid=46) not available, trying Charger 17 (fid=37)",1431.0,17,
Car 21,,,,30,,arrived,arrived,1432.0,,
Car 45,,,,118,,arrived,arrived,1432.0,,
Car 21,,33,0,,,start_charge,starting to charge at Charger 0 (fid=33),1432.0,,
Car 62,98.0,78,24,,,done,done charging,1432.4957278605764,,168.69505642881097
Car 45,,,,,25,switch,"Charger 25 (fid=19) not available, trying Charger 5 (fid=34)",1433.0,5,
Car 63,,37,17,,,start_charge,starting to charge at Charger 17 (fid=37),1433.2729416931522,,
Car 45,,,,,5,switch,"Charger 5 (fid=34) not available, trying Charger 20 (fid=80)",1435.9138409602208,20,
Car 69,,,,17,,arrived,arrived,1436.0,,
Car 89,,,,67,,arrived,arrived,1436.0,,
Car 89,,54,3,,,start_charge,starting to charge at Charger 3 (fid=54),1436.0,,
Car 45,,80,20,,,start_charge,starting to charge at Charger 20 (fid=80),1436.8150253026643,,
Car 69,,,,,5,switch,"Charger 5 (fid=34) not available, trying Charger 20 (fid=80)",1437.0,20,
Car 69,,,,,20,switch,"Charger 20 (fid=80) not available, trying Charger 14 (fid=28)",1438.9011843424435,14,
Car 69,,28,14,,,start_charge,starting to charge at Charger 14 (fid=28),1439.8328278029617,,
