car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 130,,,,38,,arrived,,arrived,21.0,,
Car 130,,63,4,,,start_charge,,starting to charge at Charger 4 (fid=63),21.0,,
Car 21,,,,21,,arrived,,arrived,25.0,,
Car 21,,19,9,,,start_charge,,starting to charge at Charger 9 (fid=19),25.0,,
Car 108,,,,29,,arrived,,arrived,26.0,,
Car 108,,34,6,,,start_charge,,starting to charge at Charger 6 (fid=34),26.0,,
Car 22,,,,72,,arrived,,arrived,34.0,,
Car 22,,,,,9,switch,,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",35.0,6,
Car 34,,,,3,,arrived,,arrived,37.0,,
Car 34,,74,1,,,start_charge,,starting to charge at Charger 1 (fid=74),37.0,,
Car 22,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",37.91384096022089,3,
Car 22,,11,3,,,start_charge,,starting to charge at Charger 3 (fid=11),40.53756676690765,,
Car 14,,,,70,,arrived,,arrived,58.0,,
Car 14,,,,,9,switch,,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",59.0,6,
Car 14,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 3 (fid=11)",61.91384096022089,3,
Car 71,,,,79,,arrived,,arrived,65.0,,
Car 14,,,,,3,switch,,"Charger 3 (fid=11) not available, trying Charger 5 (fid=22)",65.53756676690764,5,
Car 73,,,,82,,arrived,,arrived,66.0,,
Car 71,,,,,9,switch,,"Charger 9 (fid=19) not available, trying Charger 6 (fid=34)",66.0,6,
Car 73,,1,8,,,start_charge,,starting to charge at Charger 8 (fid=1),66.0,,
Car 71,,,,,6,switch,,"Charger 6 (fid=34) not available, trying Charger 8 (fid=1)",68.9138409602209,8,
Car 14,,22,5,,,start_charge,,starting to charge at Charger 5 (fid=22),69.66727524349666,,
Car 172,,,,37,,arrived,,arrived,72.0,,
Car 172,,,,,4,switch,,"Charger 4 (fid=63) not available, trying Charger 3 (fid=11)",73.0,3,
Car 71,,,,,8,switch,,"Charger 8 (fid=1) not available, trying Charger 1 (fid=74)",73.70980519148993,1,
Car 172,,,,,3,switch,,"Charger 3 (fid=11) not available, trying Charger 2 (fid=30)",77.78772948680488,2,
Car 71,,,,,1,switch,,"Charger 1 (fid=74) not available, trying Charger 5 (fid=22)",79.06962174615944,5,
Car 95,,,,53,,arrived,,arrived,81.0,,
Car 95,,,,,8,switch,,"Charger 8 (fid=1) not available, trying Charger 7 (fid=5)",82.0,7,
Car 172,,30,2,,,start_charge,,starting to charge at Charger 2 (fid=30),82.4969934424901,,
Car 95,,5,7,,,start_charge,,starting to charge at Charger 7 (fid=5),86.55081118140595,,
Car 71,,,,,5,switch,,"Charger 5 (fid=22) not available, trying Charger 3 (fid=11)",86.68079805143508,3,
Car 71,,,,,3,switch,,"Charger 3 (fid=11) not available, trying Charger 2 (fid=30)",91.81050652802409,2,
Car 71,,,,,2,switch,,"Charger 2 (fid=30) not available, trying Charger 0 (fid=26)",97.51977048370932,0,
Car 71,,26,0,,,start_charge,,starting to charge at Charger 0 (fid=26),98.72816581552334,,
Car 103,,,,76,,arrived,,arrived,102.0,,
Car 103,,,,,8,switch,,"Charger 8 (fid=1) not available, trying Charger 7 (fid=5)",103.0,7,
Car 34,67.0,74,1,,,done,,done charging,104.0,,205.3649518146585
Car 22,66.0,11,3,,,done,,done charging,106.53756676690764,,186.630531106432
Car 103,,,,,7,switch,,"Charger 7 (fid=5) not available, trying Charger 6 (fid=34)",108.55081118140595,6,
Car 26,,,,20,,arrived,,arrived,110.0,,
Car 26,,,,,9,switch,,"Charger 9 (fid=19) not available, trying Charger 5 (fid=22)",111.0,5,
Car 26,,,,,5,switch,,"Charger 5 (fid=22) not available, trying Charger 6 (fid=34)",113.71738685274855,6,
Car 47,,,,20,,arrived,,arrived,116.0,,
Car 192,,,,9,,arrived,,arrived,117.0,,
Car 47,,,,,9,switch,,"Charger 9 (fid=19) not available, trying Charger 5 (fid=22)",117.0,5,
Car 192,,11,3,,,start_charge,,starting to charge at Charger 3 (fid=11),117.0,,
