car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 152,,,,73,,arrived,arrived,0.0,,,
Car 152,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),0.0,,0.0,
Car 441,,,,3,,arrived,arrived,3.0,,,
Car 441,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),3.0,,0.0,
Car 219,,,,61,,arrived,arrived,5.0,,,
Car 219,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),5.0,,0.0,
Car 431,,,,4,,arrived,arrived,20.0,,,
Car 431,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),20.0,,0.0,
Car 103,,,,91,,arrived,arrived,21.0,,,
Car 103,,83,5,,,start_charge,starting to charge at Charger 5 (fid=83),21.0,,0.0,
Car 44,,,,60,,arrived,arrived,26.0,,,
Car 44,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),26.0,,0.0,
Car 193,,,,9,,arrived,arrived,27.0,,,
Car 193,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),27.0,,0.0,
Car 490,,,,37,,arrived,arrived,29.0,,,
Car 490,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),29.0,,0.0,
Car 483,,,,13,,arrived,arrived,30.0,,,
Car 483,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),30.0,,0.0,
Car 72,,,,55,,arrived,arrived,32.0,,,
Car 417,,,,2,,arrived,arrived,32.0,,,
Car 72,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),32.0,,0.0,
Car 417,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),32.0,,0.0,
Car 163,,,,73,,arrived,arrived,36.0,,,
Car 163,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),36.0,,0.0,
Car 341,,,,8,,arrived,arrived,40.0,,,
Car 341,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),40.0,,0.0,
Car 440,,,,27,,arrived,arrived,43.0,,,
Car 440,,27,6,,,start_charge,starting to charge at Charger 6 (fid=27),43.0,,0.0,
Car 298,,,,4,,arrived,arrived,50.0,,,
Car 298,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),50.0,,0.0,
Car 412,,,,37,,arrived,arrived,51.0,,,
Car 412,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),51.0,,0.0,
Car 198,,,,40,,arrived,arrived,54.0,,,
Car 198,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),54.0,,0.0,
Car 32,,,,37,,arrived,arrived,56.0,,,
Car 32,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),56.0,,0.0,
Car 162,,,,73,,arrived,arrived,58.0,,,
Car 25,,,,54,,arrived,arrived,60.0,,,
Car 25,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),60.0,,0.0,
Car 162,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 4 (fid=17)",63.0,4,,
Car 155,,,,4,,arrived,arrived,66.0,,,
Car 162,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),66.44063459704277,,5.0,
Car 155,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 4 (fid=17)",71.0,4,,
Car 155,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),74.44063459704277,,5.0,
Car 284,,,,37,,arrived,arrived,76.0,,,
Car 315,,,,79,,arrived,arrived,81.0,,,
Car 284,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=9)",81.0,8,,
Car 315,,27,6,,,start_charge,starting to charge at Charger 6 (fid=27),81.0,,0.0,
Car 193,56.0,9,8,,,done,done charging,83.0,,,0.0
Car 56,,,,65,,arrived,arrived,84.0,,,
Car 56,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),84.0,,0.0,
Car 226,,,,77,,arrived,arrived,85.0,,,
Car 413,,,,46,,arrived,arrived,85.0,,,
Car 490,56.0,17,4,,,done,done charging,85.0,,,144.75845650600084
Car 226,,40,10,,,start_charge,starting to charge at Charger 10 (fid=40),85.0,,0.0,
Car 413,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),85.0,,0.0,
Car 350,,,,37,,arrived,arrived,86.0,,,
Car 400,,,,59,,arrived,arrived,87.0,,,
Car 400,,75,12,,,start_charge,starting to charge at Charger 12 (fid=75),87.0,,0.0,
Car 284,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 11 (fid=13)",89.44063459704277,11,,
Car 443,,,,8,,arrived,arrived,90.0,,,
Car 350,,,,,4,switch,"Charger 4 (fid=17) not available, trying Charger 8 (fid=9)",91.0,8,,
Car 284,,13,11,,,start_charge,starting to charge at Charger 11 (fid=13),92.93448519624305,,10.0,
Car 443,,,,,8,switch,"Charger 8 (fid=9) not available, trying Charger 9 (fid=61)",95.0,9,,
Car 163,60.0,9,8,,,done,done charging,96.0,,,94.80590796467769
Car 350,,9,8,,,start_charge,starting to charge at Charger 8 (fid=9),96.0,,6.559365402957226,
Car 443,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),96.32115314089853,,5.0,
Car 238,,,,11,,arrived,arrived,98.0,,,
Car 238,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),98.0,,0.0,
Car 219,96.0,61,9,,,done,done charging,101.0,,,0.0
Car 152,102.0,9,8,,,done,done charging,102.0,,,94.80590796467769
Car 341,62.0,9,8,,,done,done charging,102.0,,,92.5207176420464
Car 90,,,,5,,arrived,arrived,103.0,,,
Car 242,,,,63,,arrived,arrived,103.0,,,
Car 482,,,,54,,arrived,arrived,103.0,,,
