car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 446,,,,4,,arrived,arrived,0.0,,,
Car 1136,,,,124,,arrived,arrived,0.0,,,
Car 446,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),0.0,,0.0,
Car 1136,,115,13,,,start_charge,starting to charge at Charger 13 (fid=115),0.0,,0.0,
Car 1102,,,,86,,arrived,arrived,1.0,,,
Car 1315,,,,15,,arrived,arrived,1.0,,,
Car 1102,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),1.0,,0.0,
Car 1315,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),1.0,,0.0,
Car 600,,,,72,,arrived,arrived,2.0,,,
Car 600,,71,25,,,start_charge,starting to charge at Charger 25 (fid=71),2.0,,0.0,
Car 813,,,,54,,arrived,arrived,4.0,,,
Car 1172,,,,14,,arrived,arrived,4.0,,,
Car 813,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),4.0,,0.0,
Car 1172,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),4.0,,0.0,
Car 752,,,,45,,arrived,arrived,5.0,,,
Car 1081,,,,5,,arrived,arrived,5.0,,,
Car 752,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),5.0,,0.0,
Car 1081,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),5.0,,0.0,
Car 338,,,,46,,arrived,arrived,6.0,,,
Car 338,,46,24,,,start_charge,starting to charge at Charger 24 (fid=46),6.0,,0.0,
Car 97,,,,3,,arrived,arrived,8.0,,,
Car 97,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),8.0,,0.0,
Car 905,,,,25,,arrived,arrived,11.0,,,
Car 923,,,,44,,arrived,arrived,11.0,,,
Car 1354,,,,6,,arrived,arrived,11.0,,,
Car 905,,43,10,,,start_charge,starting to charge at Charger 10 (fid=43),11.0,,0.0,
Car 923,,46,24,,,start_charge,starting to charge at Charger 24 (fid=46),11.0,,0.0,
Car 1354,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),11.0,,0.0,
Car 130,,,,4,,arrived,arrived,13.0,,,
Car 436,,,,27,,arrived,arrived,13.0,,,
Car 130,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),13.0,,0.0,
Car 436,,28,11,,,start_charge,starting to charge at Charger 11 (fid=28),13.0,,0.0,
Car 54,,,,4,,arrived,arrived,15.0,,,
Car 659,,,,44,,arrived,arrived,15.0,,,
Car 54,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),15.0,,0.0,
Car 659,,46,24,,,start_charge,starting to charge at Charger 24 (fid=46),15.0,,0.0,
Car 1345,,,,38,,arrived,arrived,16.0,,,
Car 1345,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),16.0,,0.0,
Car 9,,,,15,,arrived,arrived,18.0,,,
Car 341,,,,54,,arrived,arrived,18.0,,,
Car 9,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),18.0,,0.0,
Car 341,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),18.0,,0.0,
Car 228,,,,118,,arrived,arrived,20.0,,,
Car 228,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),20.0,,0.0,
Car 55,,,,7,,arrived,arrived,23.0,,,
Car 745,,,,51,,arrived,arrived,23.0,,,
Car 1279,,,,83,,arrived,arrived,23.0,,,
Car 55,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),23.0,,0.0,
Car 745,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),23.0,,0.0,
Car 1279,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),23.0,,0.0,
Car 668,,,,60,,arrived,arrived,24.0,,,
Car 1367,,,,86,,arrived,arrived,24.0,,,
Car 668,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),24.0,,0.0,
Car 1367,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),24.0,,0.0,
Car 1213,,,,45,,arrived,arrived,25.0,,,
Car 1213,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),25.0,,0.0,
Car 483,,,,17,,arrived,arrived,27.0,,,
Car 483,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),27.0,,0.0,
Car 223,,,,76,,arrived,arrived,28.0,,,
Car 777,,,,21,,arrived,arrived,28.0,,,
Car 223,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),28.0,,0.0,
Car 777,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),28.0,,0.0,
Car 229,,,,50,,arrived,arrived,29.0,,,
Car 896,,,,31,,arrived,arrived,29.0,,,
Car 896,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),29.0,,0.0,
Car 541,,,,68,,arrived,arrived,30.0,,,
Car 541,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),30.0,,0.0,
Car 704,,,,60,,arrived,arrived,32.0,,,
Car 533,,,,20,,arrived,arrived,33.0,,,
Car 582,,,,24,,arrived,arrived,33.0,,,
Car 533,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),33.0,,0.0,
Car 582,,23,14,,,start_charge,starting to charge at Charger 14 (fid=23),33.0,,0.0,
Car 176,,,,69,,arrived,arrived,34.0,,,
Car 676,,,,77,,arrived,arrived,34.0,,,
Car 229,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 19 (fid=75)",34.0,19,,
Car 176,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),34.0,,0.0,
Car 1256,,,,54,,arrived,arrived,35.0,,,
Car 1256,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),35.0,,0.0,
Car 229,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),36.37415322149826,,5.0,
Car 423,,,,78,,arrived,arrived,37.0,,,
Car 1283,,,,77,,arrived,arrived,37.0,,,
Car 704,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 6 (fid=9)",37.0,6,,
Car 423,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),37.0,,0.0,
Car 500,,,,8,,arrived,arrived,38.0,,,
Car 500,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),38.0,,0.0,
Car 508,,,,56,,arrived,arrived,39.0,,,
Car 1103,,,,40,,arrived,arrived,39.0,,,
Car 676,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 0 (fid=1)",39.0,0,,
Car 508,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),39.0,,0.0,
Car 704,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),39.27842839386078,,5.0,
Car 60,,,,38,,arrived,arrived,40.0,,,
Car 1209,,,,61,,arrived,arrived,40.0,,,
Car 60,,38,16,,,start_charge,starting to charge at Charger 16 (fid=38),40.0,,0.0,
Car 1209,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),40.0,,0.0,
Car 676,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),40.55001928227055,,5.0,
Car 717,,,,70,,arrived,arrived,42.0,,,
Car 1283,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 0 (fid=1)",42.0,0,,
Car 717,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),42.0,,0.0,
Car 877,,,,45,,arrived,arrived,43.0,,,
Car 1283,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),43.55001928227055,,5.0,
Car 157,,,,62,,arrived,arrived,44.0,,,
Car 1103,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 6 (fid=9)",44.0,6,,
Car 125,,,,19,,arrived,arrived,45.0,,,
Car 703,,,,66,,arrived,arrived,45.0,,,
Car 1158,,,,10,,arrived,arrived,45.0,,,
Car 125,,19,3,,,start_charge,starting to charge at Charger 3 (fid=19),45.0,,0.0,
Car 703,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),45.0,,0.0,
Car 1158,,9,6,,,start_charge,starting to charge at Charger 6 (fid=9),45.0,,0.0,
Car 123,,,,88,,arrived,arrived,47.0,,,
Car 692,,,,14,,arrived,arrived,48.0,,,
Car 1143,,,,7,,arrived,arrived,48.0,,,
Car 1258,,,,37,,arrived,arrived,48.0,,,
Car 1102,47.0,89,12,,,done,done charging,48.0,,,17.45878841727858
Car 877,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 6 (fid=9)",48.0,6,,
Car 692,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),48.0,,0.0,
Car 1143,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),48.0,,0.0,
Car 1258,,37,15,,,start_charge,starting to charge at Charger 15 (fid=37),48.0,,0.0,
Car 123,,89,12,,,start_charge,starting to charge at Charger 12 (fid=89),48.0,,1.0,
Car 1315,48.0,75,19,,,done,done charging,49.0,,,0.012206555630439934
Car 157,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 6 (fid=9)",49.0,6,,
Car 1103,,,,,6,switch,"Charger 6 (fid=9) not available, trying Charger 0 (fid=1)",51.27842839386078,0,,
Car 279,,,,27,,arrived,arrived,52.0,,,
Car 279,,28,11,,,start_charge,starting to charge at Charger 11 (fid=28),52.0,,0.0,
Car 10,,,,32,,arrived,arrived,53.0,,,
Car 10,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),53.0,,0.0,
Car 194,,,,34,,arrived,arrived,54.0,,,
Car 194,,28,20,,,start_charge,starting to charge at Charger 20 (fid=28),54.0,,0.0,
Car 1103,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),54.97632462452878,,10.0,
Car 74,,,,55,,arrived,arrived,55.0,,,
Car 715,,,,83,,arrived,arrived,55.0,,,
Car 74,,18,7,,,start_charge,starting to charge at Charger 7 (fid=18),55.0,,0.0,
Car 877,,,,,6,switch,"Charger 6 (fid=9) not available, trying Charger 21 (fid=73)",55.27842839386078,21,,
Car 257,,,,18,,arrived,arrived,56.0,,,
Car 1447,,,,18,,arrived,arrived,56.0,,,
Car 1474,,,,70,,arrived,arrived,56.0,,,
Car 1474,,70,18,,,start_charge,starting to charge at Charger 18 (fid=70),56.0,,0.0,
Car 157,,,,,6,switch,"Charger 6 (fid=9) not available, trying Charger 21 (fid=73)",56.27842839386078,21,,
Car 877,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),56.41655453989532,,10.0,
Car 157,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),57.41655453989532,,10.0,
Car 515,,,,71,,arrived,arrived,58.0,,,
Car 1088,,,,61,,arrived,arrived,58.0,,,
Car 515,,71,25,,,start_charge,starting to charge at Charger 25 (fid=71),58.0,,0.0,
Car 715,,,,,12,switch,"Charger 12 (fid=89) not available, trying Charger 8 (fid=91)",60.0,8,,
Car 715,,91,8,,,start_charge,starting to charge at Charger 8 (fid=91),60.186558584009155,,5.0,
Car 1100,,,,11,,arrived,arrived,61.0,,,
Car 257,,,,,7,switch,"Charger 7 (fid=18) not available, trying Charger 25 (fid=71)",61.0,25,,
Car 1447,,,,,7,switch,"Charger 7 (fid=18) not available, trying Charger 25 (fid=71)",61.0,25,,
Car 1100,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),61.0,,0.0,
Car 257,,71,25,,,start_charge,starting to charge at Charger 25 (fid=71),61.222216344435715,,5.0,
Car 1447,,71,25,,,start_charge,starting to charge at Charger 25 (fid=71),61.222216344435715,,5.0,
Car 1088,,,,,6,switch,"Charger 6 (fid=9) not available, trying Charger 23 (fid=77)",63.0,23,,
Car 23,,,,67,,arrived,arrived,64.0,,,
Car 1207,,,,89,,arrived,arrived,64.0,,,
Car 23,,67,17,,,start_charge,starting to charge at Charger 17 (fid=67),64.0,,0.0,
Car 941,,,,14,,arrived,arrived,65.0,,,
Car 752,60.0,77,23,,,done,done charging,65.0,,,91.90098665410476
Car 1088,,77,23,,,start_charge,starting to charge at Charger 23 (fid=77),65.27842839386078,,5.0,
Car 903,,,,59,,arrived,arrived,66.0,,,
Car 1368,,,,40,,arrived,arrived,66.0,,,
Car 903,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),66.0,,0.0,
Car 858,,,,26,,arrived,arrived,67.0,,,
Car 1081,62.0,38,16,,,done,done charging,67.0,,,3.7170774810366805
Car 858,,28,11,,,start_charge,starting to charge at Charger 11 (fid=28),67.0,,0.0,
Car 813,64.0,67,17,,,done,done charging,68.0,,,64.95618188439852
Car 779,,,,32,,arrived,arrived,69.0,,,
Car 1164,,,,73,,arrived,arrived,69.0,,,
Car 97,61.0,1,0,,,done,done charging,69.0,,,79.21563543900055
Car 1207,,,,,12,switch,"Charger 12 (fid=89) not available, trying Charger 8 (fid=91)",69.0,8,,
Car 1164,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),69.0,,0.0,
Car 1207,,91,8,,,start_charge,starting to charge at Charger 8 (fid=91),69.18655858400915,,5.0,
Car 273,,,,8,,arrived,arrived,70.0,,,
Car 941,,,,,7,switch,"Charger 7 (fid=18) not available, trying Charger 2 (fid=17)",70.0,2,,
Car 273,,73,21,,,start_charge,starting to charge at Charger 21 (fid=73),70.0,,0.0,
Car 941,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),70.71645983015658,,5.0,
Car 1368,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 6 (fid=9)",71.0,6,,
Car 713,,,,4,,arrived,arrived,73.0,,,
Car 1033,,,,77,,arrived,arrived,73.0,,,
Car 9,55.0,17,2,,,done,done charging,73.0,,,21.129393105329726
Car 83,,,,71,,arrived,arrived,74.0,,,
Car 215,,,,64,,arrived,arrived,74.0,,,
Car 906,,,,77,,arrived,arrived,74.0,,,
Car 779,,,,,7,switch,"Charger 7 (fid=18) not available, trying Charger 25 (fid=71)",74.0,25,,
Car 83,,71,25,,,start_charge,starting to charge at Charger 25 (fid=71),74.0,,0.0,
Car 215,,75,19,,,start_charge,starting to charge at Charger 19 (fid=75),74.0,,0.0,
Car 1194,,,,32,,arrived,arrived,75.0,,,
Car 678,,,,14,,arrived,arrived,78.0,,,
Car 713,,,,,23,switch,"Charger 23 (fid=77) not available, trying Charger 0 (fid=1)",78.0,0,,
