car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 449,,,,72,,arrived,arrived,2.0,,,
Car 449,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),2.0,,0.0,
Car 170,,,,8,,arrived,arrived,6.0,,,
Car 170,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),6.0,,0.0,
Car 140,,,,17,,arrived,arrived,13.0,,,
Car 140,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),13.0,,0.0,
Car 222,,,,54,,arrived,arrived,16.0,,,
Car 222,,56,15,,,start_charge,starting to charge at Charger 15 (fid=56),16.0,,0.0,
Car 66,,,,4,,arrived,arrived,29.0,,,
Car 66,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),29.0,,0.0,
Car 58,,,,77,,arrived,arrived,31.0,,,
Car 58,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),31.0,,0.0,
Car 366,,,,45,,arrived,arrived,35.0,,,
Car 366,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),35.0,,0.0,
Car 283,,,,50,,arrived,arrived,38.0,,,
Car 283,,3,19,,,start_charge,starting to charge at Charger 19 (fid=3),38.0,,0.0,
Car 298,,,,30,,arrived,arrived,42.0,,,
Car 298,,30,17,,,start_charge,starting to charge at Charger 17 (fid=30),42.0,,0.0,
Car 415,,,,52,,arrived,arrived,47.0,,,
Car 415,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),47.0,,0.0,
Car 371,,,,60,,arrived,arrived,48.0,,,
Car 371,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),48.0,,0.0,
Car 90,,,,73,,arrived,arrived,50.0,,,
Car 90,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),50.0,,0.0,
Car 440,,,,32,,arrived,arrived,55.0,,,
Car 440,,48,16,,,start_charge,starting to charge at Charger 16 (fid=48),55.0,,0.0,
Car 62,,,,2,,arrived,arrived,62.0,,,
Car 62,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),62.0,,0.0,
Car 451,,,,118,,arrived,arrived,63.0,,,
Car 451,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),63.0,,0.0,
Car 406,,,,14,,arrived,arrived,66.0,,,
Car 406,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),66.0,,0.0,
Car 88,,,,46,,arrived,arrived,67.0,,,
Car 88,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),67.0,,0.0,
Car 170,68.0,78,20,,,done,done charging,74.0,,,69.67073183195343
Car 372,,,,60,,arrived,arrived,75.0,,,
Car 372,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),75.0,,0.0,
Car 396,,,,4,,arrived,arrived,76.0,,,
Car 407,,,,1,,arrived,arrived,81.0,,,
Car 58,50.0,62,11,,,done,done charging,81.0,,,89.40588072381003
Car 396,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 0 (fid=1)",81.0,0,,
Car 407,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),81.0,,0.0,
Car 398,,,,71,,arrived,arrived,83.0,,,
Car 398,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),83.0,,0.0,
Car 396,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),83.4424456839572,,5.0,
Car 253,,,,84,,arrived,arrived,86.0,,,
Car 253,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),86.0,,0.0,
Car 298,46.0,30,17,,,done,done charging,88.0,,,0.0
Car 349,,,,52,,arrived,arrived,91.0,,,
Car 349,,7,1,,,start_charge,starting to charge at Charger 1 (fid=7),91.0,,0.0,
Car 20,,,,30,,arrived,arrived,92.0,,,
Car 20,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),92.0,,0.0,
Car 449,91.0,72,5,,,done,done charging,93.0,,,0.0
Car 222,80.0,56,15,,,done,done charging,96.0,,,79.20423948250274
Car 116,,,,55,,arrived,arrived,99.0,,,
Car 116,,56,15,,,start_charge,starting to charge at Charger 15 (fid=56),99.0,,0.0,
Car 251,,,,8,,arrived,arrived,109.0,,,
Car 251,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),109.0,,0.0,
Car 459,,,,8,,arrived,arrived,111.0,,,
Car 459,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),111.0,,0.0,
Car 66,83.0,62,11,,,done,done charging,112.0,,,100.56671692465446
Car 46,,,,79,,arrived,arrived,113.0,,,
Car 46,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),113.0,,0.0,
Car 266,,,,37,,arrived,arrived,114.0,,,
Car 266,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),114.0,,0.0,
Car 283,77.0,3,19,,,done,done charging,115.0,,,39.714584953154606
Car 140,103.0,17,2,,,done,done charging,116.0,,,0.0
Car 93,,,,73,,arrived,arrived,119.0,,,
Car 93,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),119.0,,0.0,
Car 476,,,,77,,arrived,arrived,120.0,,,
Car 476,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),120.0,,0.0,
Car 470,,,,24,,arrived,arrived,122.0,,,
Car 470,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),122.0,,0.0,
Car 75,,,,60,,arrived,arrived,123.0,,,
Car 62,64.0,2,7,,,done,done charging,126.0,,,0.0
Car 451,63.0,21,10,,,done,done charging,126.0,,,69.83238782251384
Car 477,,,,84,,arrived,arrived,128.0,,,
Car 75,,,,,11,switch,"Charger 11 (fid=62) not available, trying Charger 9 (fid=61)",128.0,9,,
Car 477,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),128.0,,0.0,
Car 384,,,,76,,arrived,arrived,129.0,,,
Car 440,74.0,48,16,,,done,done charging,129.0,,,54.25670717986514
Car 384,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),129.0,,0.0,
Car 75,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),129.2164617219671,,5.0,
Car 166,,,,11,,arrived,arrived,131.0,,,
Car 253,45.0,2,7,,,done,done charging,131.0,,,113.95089222990435
Car 356,,,,37,,arrived,arrived,132.0,,,
Car 360,,,,118,,arrived,arrived,132.0,,,
Car 356,,46,6,,,start_charge,starting to charge at Charger 6 (fid=46),132.0,,0.0,
Car 360,,21,10,,,start_charge,starting to charge at Charger 10 (fid=21),132.0,,0.0,
Car 369,,,,3,,arrived,arrived,134.0,,,
Car 372,59.0,62,11,,,done,done charging,134.0,,,45.85174722953972
Car 369,,3,19,,,start_charge,starting to charge at Charger 19 (fid=3),134.0,,0.0,
Car 166,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),134.0,,3.0,
Car 464,,,,5,,arrived,arrived,135.0,,,
Car 464,,2,7,,,start_charge,starting to charge at Charger 7 (fid=2),135.0,,0.0,
Car 22,,,,65,,arrived,arrived,137.0,,,
Car 22,,78,20,,,start_charge,starting to charge at Charger 20 (fid=78),137.0,,0.0,
Car 415,91.0,7,1,,,done,done charging,138.0,,,54.86803450095119
Car 366,106.0,62,11,,,done,done charging,141.0,,,20.05435852878955
Car 127,,,,77,,arrived,arrived,149.0,,,
Car 127,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),149.0,,0.0,
Car 239,,,,22,,arrived,arrived,152.0,,,
Car 90,102.0,78,20,,,done,done charging,152.0,,,114.03939294825062
Car 239,,17,4,,,start_charge,starting to charge at Charger 4 (fid=17),152.0,,0.0,
Car 387,,,,71,,arrived,arrived,153.0,,,
Car 387,,72,5,,,start_charge,starting to charge at Charger 5 (fid=72),153.0,,0.0,
Car 137,,,,40,,arrived,arrived,156.0,,,
Car 137,,61,9,,,start_charge,starting to charge at Charger 9 (fid=61),156.0,,0.0,
Car 293,,,,26,,arrived,arrived,158.0,,,
Car 293,,20,8,,,start_charge,starting to charge at Charger 8 (fid=20),158.0,,0.0,
Car 371,111.0,62,11,,,done,done charging,159.0,,,45.85174722953972
Car 219,,,,11,,arrived,arrived,160.0,,,
Car 219,,62,11,,,start_charge,starting to charge at Charger 11 (fid=62),160.0,,0.0,
Car 116,62.0,56,15,,,done,done charging,161.0,,,32.54895872374052
Car 46,50.0,21,10,,,done,done charging,163.0,,,122.68065651113037
Car 210,,,,73,,arrived,arrived,173.0,,,
Car 406,107.0,17,2,,,done,done charging,173.0,,,41.381228703346416
