car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,msg,t,to_charger_id,waited,walking_dist_m
Car 246,,,,4,,arrived,arrived,0.0,,,
Car 936,,,,124,,arrived,arrived,0.0,,,
Car 246,,1,0,,,start_charge,starting to charge at Charger 0 (fid=1),0.0,,0.0,
Car 936,,124,25,,,start_charge,starting to charge at Charger 25 (fid=124),0.0,,0.0,
Car 902,,,,86,,arrived,arrived,1.0,,,
Car 1115,,,,15,,arrived,arrived,1.0,,,
Car 1745,,,,3,,arrived,arrived,1.0,,,
Car 902,,86,6,,,start_charge,starting to charge at Charger 6 (fid=86),1.0,,0.0,
Car 1115,,58,12,,,start_charge,starting to charge at Charger 12 (fid=58),1.0,,0.0,
Car 1745,,52,23,,,start_charge,starting to charge at Charger 23 (fid=52),1.0,,0.0,
Car 400,,,,72,,arrived,arrived,2.0,,,
Car 400,,72,28,,,start_charge,starting to charge at Charger 28 (fid=72),2.0,,0.0,
Car 613,,,,54,,arrived,arrived,4.0,,,
Car 972,,,,14,,arrived,arrived,4.0,,,
Car 613,,56,24,,,start_charge,starting to charge at Charger 24 (fid=56),4.0,,0.0,
Car 972,,30,16,,,start_charge,starting to charge at Charger 16 (fid=30),4.0,,0.0,
Car 552,,,,45,,arrived,arrived,5.0,,,
Car 881,,,,5,,arrived,arrived,5.0,,,
Car 1943,,,,62,,arrived,arrived,5.0,,,
Car 552,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),5.0,,0.0,
Car 881,,4,20,,,start_charge,starting to charge at Charger 20 (fid=4),5.0,,0.0,
Car 1943,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),5.0,,0.0,
Car 138,,,,46,,arrived,arrived,6.0,,,
Car 138,,46,15,,,start_charge,starting to charge at Charger 15 (fid=46),6.0,,0.0,
Car 1671,,,,37,,arrived,arrived,8.0,,,
Car 1671,,63,17,,,start_charge,starting to charge at Charger 17 (fid=63),8.0,,0.0,
Car 1888,,,,61,,arrived,arrived,10.0,,,
Car 1888,,8,8,,,start_charge,starting to charge at Charger 8 (fid=8),10.0,,0.0,
Car 705,,,,25,,arrived,arrived,11.0,,,
Car 723,,,,44,,arrived,arrived,11.0,,,
Car 1154,,,,6,,arrived,arrived,11.0,,,
Car 705,,26,9,,,start_charge,starting to charge at Charger 9 (fid=26),11.0,,0.0,
Car 723,,41,19,,,start_charge,starting to charge at Charger 19 (fid=41),11.0,,0.0,
Car 1154,,17,2,,,start_charge,starting to charge at Charger 2 (fid=17),11.0,,0.0,
