car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,walking_dist_m
Car 33,,,,49,,arrived,,arrived,1.0,,
Car 33,,48,2,,,start_charge,,starting to charge at Charger 2 (fid=48),1.0,,
Car 83,,,,52,,arrived,,arrived,17.0,,
Car 83,,1,8,,,start_charge,,starting to charge at Charger 8 (fid=1),17.0,,
Car 32,,,,43,,arrived,,arrived,37.0,,
Car 32,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 9 (fid=44)",38.0,9,
Car 32,,44,9,,,start_charge,,starting to charge at Charger 9 (fid=44),39.22331905771031,,
Car 37,,,,43,,arrived,,arrived,52.0,,
Car 37,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 9 (fid=44)",53.0,9,
Car 37,,,,,9,switch,,"Charger 9 (fid=44) not available, trying Charger 6 (fid=115)",55.22331905771031,6,
Car 37,,115,6,,,start_charge,,starting to charge at Charger 6 (fid=115),59.05057284026867,,
Car 44,,,,6,,arrived,,arrived,60.0,,
Car 44,,60,0,,,start_charge,,starting to charge at Charger 0 (fid=60),60.0,,
Car 25,,,,13,,arrived,,arrived,70.0,,
Car 25,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 9 (fid=44)",71.0,9,
Car 75,,,,69,,arrived,,arrived,73.0,,
Car 75,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 5 (fid=24)",74.0,5,
Car 75,,24,5,,,start_charge,,starting to charge at Charger 5 (fid=24),75.66815652000102,,
Car 25,,,,,9,switch,,"Charger 9 (fid=44) not available, trying Charger 4 (fid=18)",75.82725378255836,4,
Car 25,,18,4,,,start_charge,,starting to charge at Charger 4 (fid=18),80.39964005253547,,
Car 27,,,,82,,arrived,,arrived,88.0,,
Car 33,87.0,48,2,,,done,,done charging,88.0,,60.78342971849437
Car 27,,87,7,,,start_charge,,starting to charge at Charger 7 (fid=87),88.0,,
Car 83,86.0,1,8,,,done,,done charging,103.0,,87.08299239735348
Car 4,,,,12,,arrived,,arrived,105.0,,
Car 4,,1,8,,,start_charge,,starting to charge at Charger 8 (fid=1),105.0,,
Car 23,,,,31,,arrived,,arrived,110.0,,
Car 23,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 3 (fid=35)",111.0,3,
Car 37,52.0,115,6,,,done,,done charging,111.05057284026867,,382.6861890496917
Car 23,,35,3,,,start_charge,,starting to charge at Charger 3 (fid=35),111.7307968996808,,
Car 97,,,,26,,arrived,,arrived,118.0,,
Car 97,,48,2,,,start_charge,,starting to charge at Charger 2 (fid=48),118.0,,
Car 47,,,,51,,arrived,,arrived,124.0,,
Car 47,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 8 (fid=1)",125.0,8,
Car 47,,,,,8,switch,,"Charger 8 (fid=1) not available, trying Charger 7 (fid=87)",129.9086041658736,7,
Car 68,,,,80,,arrived,,arrived,131.0,,
Car 68,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 4 (fid=18)",132.0,4,
Car 68,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",133.7307968996808,5,
Car 47,,,,,7,switch,,"Charger 7 (fid=87) not available, trying Charger 3 (fid=35)",133.952686528896,3,
Car 52,,,,47,,arrived,,arrived,134.0,,
Car 52,,,,,9,switch,,"Charger 9 (fid=44) not available, trying Charger 2 (fid=48)",135.0,2,
Car 68,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 6 (fid=115)",136.7774435506965,6,
Car 52,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 6 (fid=115)",137.2233190577103,6,
Car 44,78.0,60,0,,,done,,done charging,138.0,,195.7433552035399
Car 68,,115,6,,,start_charge,,starting to charge at Charger 6 (fid=115),138.4456000706975,,
Car 20,,,,45,,arrived,,arrived,140.0,,
Car 20,,60,0,,,start_charge,,starting to charge at Charger 0 (fid=60),140.0,,
Car 47,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 4 (fid=18)",140.5328472096608,4,
Car 47,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 1 (fid=79)",142.26364410934158,1,
Car 52,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",142.7030249380136,4,
Car 52,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",145.40263325602794,5,
Car 47,,79,1,,,start_charge,,starting to charge at Charger 1 (fid=79),145.96844525783143,,
Car 52,,,,,5,switch,,"Charger 5 (fid=24) not available, trying Charger 3 (fid=35)",148.44927990704363,3,
Car 52,,,,,3,switch,,"Charger 3 (fid=35) not available, trying Charger 0 (fid=60)",150.9915461000662,0,
Car 75,76.0,24,5,,,done,,done charging,151.66815652000102,,132.58064752184342
Car 89,,,,32,,arrived,,arrived,152.0,,
Car 89,,,,,2,switch,,"Charger 2 (fid=48) not available, trying Charger 9 (fid=44)",153.0,9,
Car 52,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 1 (fid=79)",155.2167994692076,1,
Car 89,,,,,9,switch,,"Charger 9 (fid=44) not available, trying Charger 6 (fid=115)",155.2233190577103,6,
Car 32,118.0,44,9,,,done,,done charging,157.2233190577103,,111.42916672769506
Car 89,,,,,6,switch,,"Charger 6 (fid=115) not available, trying Charger 4 (fid=18)",160.05057284026867,4,
Car 52,,,,,1,switch,,"Charger 1 (fid=79) not available, trying Charger 8 (fid=1)",161.57401733164505,8,
Car 23,50.0,35,3,,,done,,done charging,161.7307968996808,,50.70402852664681
Car 89,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 5 (fid=24)",162.750181158283,5,
Car 89,,24,5,,,start_charge,,starting to charge at Charger 5 (fid=24),164.7968278092987,,
Car 52,,,,,8,switch,,"Charger 8 (fid=1) not available, trying Charger 7 (fid=87)",165.8746434607717,7,
Car 52,,,,,,gave_up,7,"no alternate charger available, gave up",169.9187258237941,,
Car 79,,,,8,,arrived,,arrived,172.0,,
Car 79,,,,,0,switch,,"Charger 0 (fid=60) not available, trying Charger 4 (fid=18)",173.0,4,
Car 79,,,,,4,switch,,"Charger 4 (fid=18) not available, trying Charger 2 (fid=48)",177.72963382713453,2,
Car 8,,,,87,,arrived,,arrived,179.0,,
Car 4,75.0,1,8,,,done,,done charging,180.0,,147.4898430203793
Car 8,,,,,7,switch,,"Charger 7 (fid=87) not available, trying Charger 8 (fid=1)",180.0,8,
Car 35,,,,35,,arrived,,arrived,181.0,,
Car 35,,35,3,,,start_charge,,starting to charge at Charger 3 (fid=35),181.0,,
